Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWL_M_R
3129,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
3130,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
3131,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
3132,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
3133,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
3134,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
3135,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Wetland
3136,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
3137,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
3138,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
3139,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,NULL
3140,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
3141,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
3142,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
3143,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
3144,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Water
3145,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
3146,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
3147,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
3148,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
3149,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
3150,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3151,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3152,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3153,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
3154,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
3155,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
3156,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3157,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3158,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3159,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3160,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3161,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3162,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3163,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3164,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
3165,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3166,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3167,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
3168,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3169,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3170,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3171,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
3172,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3173,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
3174,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
3175,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3176,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3177,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
3178,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3179,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3180,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3181,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
3182,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3183,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
3184,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3185,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
3186,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3187,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3188,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
3189,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3190,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3191,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
3192,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
3193,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3194,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3195,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,NULL
3196,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
3197,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Wetland
3198,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
3199,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
3200,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3201,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3202,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3203,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
3204,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3205,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3206,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3207,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3208,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3209,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3210,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3211,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3212,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
3213,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3214,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3215,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
3216,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3217,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
3218,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3219,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3220,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
3221,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3222,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3223,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3224,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
3225,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3226,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
3227,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3228,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3229,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
3230,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3231,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
3232,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
3233,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
3234,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3235,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
3236,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
3237,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3238,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
3239,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
3240,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
3241,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Wetland
3242,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
3243,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
3244,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Water
3245,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
3246,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
3247,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
3248,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3249,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Bareland
3250,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3251,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
3252,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,NULL
3253,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
3254,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Bareland
3255,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Built-up
3256,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
3257,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3258,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
3259,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3260,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
3261,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
3262,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3263,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
3264,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Wetland
3265,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3266,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3267,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
3268,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
3269,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
3270,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
3271,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Bareland
3272,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
3273,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
3274,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
3275,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
3276,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Bareland,Built-up
3277,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
3278,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
3279,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Built-up
3280,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3281,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
3282,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3283,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3284,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3285,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3286,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3287,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
3288,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
3289,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
3290,NULL,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3291,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3292,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3293,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3294,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3295,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
3296,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3297,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
3298,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
3299,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
3300,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,NULL
3301,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
3302,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Wetland
3303,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
3304,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Built-up
3305,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
3306,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3307,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3308,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3309,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3310,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
3311,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
3312,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Built-up
3313,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
3314,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
3315,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3316,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
3317,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3318,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
3319,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
3320,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
3321,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3322,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3323,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
3324,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3325,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3326,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
3327,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
3328,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
3329,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3330,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,NULL
3331,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
3332,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Built-up
3333,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Forest
3334,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
3335,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Grassland,Forest
3336,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
3337,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
3338,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
3339,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3340,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
3341,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
3342,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
3343,NULL,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
3344,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3345,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3346,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
3347,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
3348,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Built-up,Wetland
3349,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Built-up,Bareland
3350,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Built-up,Forest
3351,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Water,Grassland
3352,NULL,Built-up,Cropland,Water,Non_Wetland,NULL,Water,Bareland
3353,NULL,Built-up,Cropland,Water,Non_Wetland,Grassland,Built-up,Grassland
3354,NULL,Built-up,Cropland,Water,Non_Wetland,Wetland,NULL,Wetland
3355,NULL,Built-up,Cropland,Water,Non_Wetland,Wetland,Built-up,Wetland
3356,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
3357,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
3358,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
3359,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
3360,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
3361,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Built-up
3362,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Water
3363,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3364,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
3365,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Water,Built-up
3366,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Forest,Bareland
3367,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,NULL,NULL
3368,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,NULL,Built-up
3369,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
3370,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
3371,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Built-up
3372,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Water
3373,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Forest
3374,NULL,Built-up,Cropland,Water,Non_Wetland,Built-up,Forest,Bareland
3375,NULL,Built-up,Wetland,NULL,NULL,NULL,NULL,Wetland
3376,NULL,Built-up,Wetland,NULL,NULL,NULL,NULL,Forest
3377,NULL,Built-up,Wetland,NULL,NULL,NULL,Grassland,Grassland
3378,NULL,Built-up,Wetland,NULL,NULL,NULL,Built-up,Grassland
3379,NULL,Built-up,Wetland,NULL,NULL,NULL,Built-up,Built-up
3380,NULL,Built-up,Wetland,NULL,NULL,NULL,Built-up,Water
3381,NULL,Built-up,Wetland,NULL,NULL,NULL,Built-up,Forest
3382,NULL,Built-up,Wetland,NULL,NULL,NULL,Water,Grassland
3383,NULL,Built-up,Wetland,NULL,NULL,NULL,Water,Water
3384,NULL,Built-up,Wetland,NULL,NULL,NULL,Water,Forest
3385,NULL,Built-up,Wetland,NULL,NULL,Grassland,NULL,Grassland
3386,NULL,Built-up,Wetland,NULL,NULL,Grassland,Built-up,Grassland
3387,NULL,Built-up,Wetland,NULL,NULL,Wetland,Water,Wetland
3388,NULL,Built-up,Wetland,NULL,NULL,Wetland,Water,Water
3389,NULL,Built-up,Wetland,NULL,NULL,Bareland,Bareland,Grassland
3390,NULL,Built-up,Wetland,NULL,NULL,Bareland,Bareland,Bareland
3391,NULL,Built-up,Wetland,NULL,NULL,Bareland,Built-up,Grassland
3392,NULL,Built-up,Wetland,NULL,NULL,Bareland,Built-up,Bareland
3393,NULL,Built-up,Wetland,NULL,NULL,Bareland,Built-up,Built-up
3394,NULL,Built-up,Wetland,NULL,NULL,Bareland,Built-up,Water
3395,NULL,Built-up,Wetland,NULL,NULL,Bareland,Built-up,Forest
3396,NULL,Built-up,Wetland,NULL,NULL,Bareland,Water,Grassland
3397,NULL,Built-up,Wetland,NULL,NULL,Bareland,Water,Bareland
3398,NULL,Built-up,Wetland,NULL,NULL,Bareland,Water,Built-up
3399,NULL,Built-up,Wetland,NULL,NULL,Bareland,Water,Water
3400,NULL,Built-up,Wetland,NULL,NULL,Bareland,Water,Forest
3401,NULL,Built-up,Wetland,NULL,NULL,Built-up,NULL,Grassland
3402,NULL,Built-up,Wetland,NULL,NULL,Built-up,NULL,Forest
3403,NULL,Built-up,Wetland,NULL,NULL,Built-up,Bareland,Grassland
3404,NULL,Built-up,Wetland,NULL,NULL,Built-up,Bareland,Built-up
3405,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,Grassland
3406,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,Wetland
3407,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,Bareland
3408,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,Built-up
3409,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,Water
3410,NULL,Built-up,Wetland,NULL,NULL,Built-up,Built-up,Forest
3411,NULL,Built-up,Wetland,NULL,NULL,Built-up,Water,Built-up
3412,NULL,Built-up,Wetland,NULL,NULL,Built-up,Water,Forest
3413,NULL,Built-up,Wetland,NULL,NULL,Water,Built-up,Water
3414,NULL,Built-up,Wetland,NULL,NULL,Water,Water,Forest
3415,NULL,Built-up,Wetland,NULL,NULL,Forest,Built-up,Forest
3416,NULL,Built-up,Wetland,NULL,NULL,Forest,Water,Forest
3417,NULL,Built-up,Wetland,NULL,NULL,Forest,Forest,Forest
3418,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
3419,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
3420,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
3421,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
3422,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
3423,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
3424,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3425,NULL,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3426,NULL,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Wetland
3427,NULL,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
3428,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,NULL
3429,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3430,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3431,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Bareland
3432,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Built-up
3433,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Water
3434,NULL,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
3435,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Grassland
3436,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Wetland
3437,NULL,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
3438,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Grassland
3439,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Wetland
3440,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Bareland
3441,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Built-up
3442,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Water
3443,NULL,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
3444,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Grassland
3445,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Wetland
3446,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Bareland
3447,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Built-up
3448,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Water
3449,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
3450,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest,Grassland
3451,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest,Wetland
3452,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest,Built-up
3453,NULL,Built-up,Wetland,NULL,Wetland,NULL,Forest,Forest
