Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRT_M_R
319,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
320,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
321,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
322,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
323,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
324,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
325,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
326,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
327,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
328,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
330,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
331,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
332,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,NULL
333,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
334,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
335,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
336,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
337,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
338,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
339,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
340,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
341,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
342,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
343,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
344,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
345,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
346,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
347,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
348,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
349,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
350,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
351,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
352,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
353,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
354,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
355,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
356,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
357,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
358,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
359,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
360,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
361,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
362,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
363,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
364,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
365,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
366,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
367,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
368,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
369,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
370,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
371,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
372,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
373,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
374,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
375,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
376,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
377,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
378,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
379,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,NULL,Grassland
380,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Wetland,NULL
381,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
382,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
383,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
384,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
385,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
386,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
387,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
388,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
389,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
390,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
391,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
392,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
393,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
394,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
395,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
396,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
397,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
398,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
399,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
400,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
401,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
402,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
403,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
404,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
405,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
406,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
407,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
408,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
409,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
410,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
411,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
412,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
413,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
414,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
415,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
416,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
417,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
418,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
419,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
420,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
421,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
422,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
423,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
424,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
425,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
426,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
427,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
428,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
429,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
430,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
431,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
432,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
433,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
434,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
435,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
436,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Wetland
437,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
438,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
439,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
440,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Wetland
441,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
442,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
443,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
444,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
445,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
446,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
447,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
448,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
449,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
450,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
451,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
452,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
453,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
454,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
455,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
456,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
457,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
458,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
459,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
460,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,NULL
461,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
462,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Wetland
463,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
464,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,NULL
465,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
466,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
467,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Bareland
468,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
469,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
470,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
471,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
472,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
473,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
474,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
475,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
476,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
477,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
478,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
479,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
480,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
481,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
482,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
483,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
484,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
485,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
486,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
487,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
488,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
489,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
490,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
491,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
492,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
493,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
494,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
495,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
496,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
497,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
498,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
499,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
500,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
501,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
502,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
503,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
504,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
505,NULL,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
506,NULL,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
507,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
508,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
509,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
510,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
511,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
512,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
513,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
514,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
515,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
516,NULL,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
517,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
518,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
519,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
520,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
521,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
522,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
523,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
524,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
525,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
526,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
527,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
528,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
529,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
530,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
531,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
532,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
533,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
534,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
535,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
536,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
537,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
538,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Built-up,Built-up
539,NULL,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
540,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
541,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
542,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
543,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
544,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
545,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
546,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
547,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
548,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
549,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
550,NULL,NULL,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
551,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
552,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
553,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Wetland
554,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
555,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
556,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
557,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
558,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
559,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
560,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
561,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
562,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
563,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Wetland,NULL
564,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
565,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
566,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
567,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
568,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
569,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
570,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Wetland
571,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
572,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Wetland
573,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Wetland
574,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
575,NULL,NULL,Cropland,Water,Non_Wetland,Wetland,Bareland,Grassland
576,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
577,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Wetland
578,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
579,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Wetland
580,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Wetland
581,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
582,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Wetland
583,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
584,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Built-up,Grassland
585,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
586,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
587,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
588,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
589,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
590,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
591,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
592,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
593,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Bareland
594,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
595,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
596,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
597,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
598,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
599,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
600,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
601,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
602,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
603,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
604,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Wetland
605,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Built-up,NULL
606,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Built-up,Grassland
607,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Built-up,Forest
608,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
609,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
610,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Bareland
611,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
612,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
613,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
614,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
615,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
616,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
617,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
618,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
619,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
620,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
621,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
622,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
623,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
624,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
625,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
626,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
627,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
628,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
629,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,NULL
630,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
631,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
632,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
633,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
634,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
635,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
636,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
637,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
638,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
639,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
640,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
641,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
642,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
643,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
644,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
645,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
646,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
647,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
648,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
649,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
650,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
