Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTK_M_R
1387,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1388,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1389,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1390,Grassland,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1391,Grassland,Cropland,Bareland,Water,Non_Wetland,Water,Grassland,Water
1392,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1393,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1394,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1395,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1396,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1397,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1398,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1399,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1400,Grassland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1401,Grassland,Cropland,Water,Non_Water,Water,Water,Water,Grassland
1402,Grassland,Cropland,Water,Water,Water,Water,Water,Grassland
1403,Grassland,Cropland,Water,Water,Water,Water,Water,Water
1404,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1405,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1406,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1407,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1408,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1409,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1410,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1411,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1412,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1413,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1414,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1415,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1416,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1417,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1418,Grassland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1419,Grassland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1420,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1421,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1422,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1423,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1424,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1425,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1426,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1427,Grassland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1428,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1429,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1430,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1431,Grassland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1432,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1433,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1434,Grassland,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1435,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1436,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1437,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1438,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1439,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1440,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1441,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1442,Grassland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1443,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
1444,Grassland,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1445,Grassland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1446,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1447,Grassland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1448,Grassland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1449,Grassland,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1450,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1451,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1452,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1453,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1454,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1455,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1456,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1457,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1458,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1459,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1460,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1461,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1462,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1463,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1464,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1465,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1466,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1467,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1468,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1469,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1470,Grassland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1471,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1472,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1473,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1474,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1475,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1476,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1477,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1478,Grassland,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
1479,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1480,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1481,Grassland,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1482,Grassland,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1483,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1484,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1485,Grassland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1486,Grassland,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1487,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1488,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1489,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1490,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1491,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1492,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1493,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1494,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1495,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1496,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1497,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1498,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1499,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1500,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1501,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1502,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1503,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1504,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1505,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1506,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1507,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1508,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1509,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1510,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1511,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1512,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1513,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1514,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1515,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1516,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1517,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1518,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1519,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1520,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1521,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1522,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1523,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1524,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1525,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1526,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1527,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1528,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1529,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1530,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1531,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1532,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1533,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1534,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
1535,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1536,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
1537,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1538,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1539,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1540,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1541,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1542,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1543,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1544,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1545,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1546,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1547,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1548,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1549,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1550,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1551,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1552,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1553,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1554,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1555,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1556,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1557,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1558,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1559,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1560,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1561,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1562,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1563,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1564,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1565,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1566,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1567,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1568,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1569,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1570,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1571,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1572,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1573,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1574,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1575,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1576,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1577,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1578,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1579,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
1580,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1581,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1582,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1583,Cropland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
1584,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
1585,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1586,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
1587,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1588,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1589,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1590,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1591,Cropland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
1592,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1593,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1594,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1595,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1596,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1597,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1598,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1599,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1600,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1601,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1602,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1603,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1604,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1605,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1606,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
1607,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1608,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1609,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1610,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1611,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1612,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1613,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1614,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1615,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1616,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1617,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1618,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1619,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1620,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1621,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1622,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1623,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1624,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1625,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1626,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1627,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1628,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1629,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1630,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1631,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1632,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1633,Cropland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1634,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1635,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1636,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1637,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1638,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1639,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1640,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1641,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1642,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1643,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1644,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1645,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1646,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1647,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1648,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
1649,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1650,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1651,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1652,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1653,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1654,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1655,Cropland,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1656,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1657,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1658,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1659,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1660,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1661,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1662,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1663,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1664,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1665,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1666,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1667,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1668,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1669,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1670,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1671,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1672,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1673,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1674,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1675,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1676,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1677,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1678,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1679,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1680,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1681,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1682,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1683,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1684,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1685,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1686,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1687,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1688,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1689,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
