Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MUT_M_R
1923,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
1924,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Water
1925,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
1926,NULL,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
1927,NULL,NULL,Water,Water,Water,Shrubland,Grassland,Wetland
1928,NULL,NULL,Water,Water,Water,Shrubland,Grassland,Water
1929,NULL,NULL,Water,Water,Water,Shrubland,Water,NULL
1930,NULL,NULL,Water,Water,Water,Shrubland,Water,Water
1931,NULL,NULL,Water,Water,Water,Grassland,NULL,Grassland
1932,NULL,NULL,Water,Water,Water,Grassland,NULL,Wetland
1933,NULL,NULL,Water,Water,Water,Grassland,Shrubland,Grassland
1934,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1935,NULL,NULL,Water,Water,Water,Grassland,Grassland,Cropland
1936,NULL,NULL,Water,Water,Water,Grassland,Grassland,Wetland
1937,NULL,NULL,Water,Water,Water,Grassland,Grassland,Water
1938,NULL,NULL,Water,Water,Water,Grassland,Water,Water
1939,NULL,NULL,Water,Water,Water,Cropland,Grassland,Grassland
1940,NULL,NULL,Water,Water,Water,Bareland,NULL,Bareland
1941,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1942,NULL,NULL,Water,Water,Water,Bareland,Grassland,Water
1943,NULL,NULL,Water,Water,Water,Water,NULL,Grassland
1944,NULL,NULL,Water,Water,Water,Water,NULL,Water
1945,NULL,NULL,Water,Water,Water,Water,Shrubland,NULL
1946,NULL,NULL,Water,Water,Water,Water,Shrubland,Grassland
1947,NULL,NULL,Water,Water,Water,Water,Shrubland,Water
1948,NULL,NULL,Water,Water,Water,Water,Grassland,NULL
1949,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
1950,NULL,NULL,Water,Water,Water,Water,Grassland,Cropland
1951,NULL,NULL,Water,Water,Water,Water,Grassland,Water
1952,NULL,NULL,Water,Water,Water,Water,Water,Grassland
1953,NULL,NULL,Water,Water,Water,Water,Water,Water
1954,NULL,NULL,Water,Water,Water,Water,Water,Forest
1955,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1956,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1957,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1958,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1959,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1960,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1961,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1962,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1963,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
1964,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1965,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
1966,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
1967,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
1968,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
1969,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1970,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1971,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1972,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
1973,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
1974,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
1975,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
1976,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1977,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1978,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1979,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
1980,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
1981,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
1982,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
1983,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1984,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
1985,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1986,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1987,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1988,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
1989,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
1990,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
1991,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
1992,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
1993,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
1994,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1995,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1996,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1997,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1998,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1999,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2000,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2001,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
2002,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2003,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2004,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2005,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2006,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2007,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
2008,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2009,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
2010,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2011,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2012,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2013,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
2014,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2015,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
2016,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
2017,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
2018,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2019,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2020,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
2021,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2022,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2023,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2024,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2025,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
2026,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
2027,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2028,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2029,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2030,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2031,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2032,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2033,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
2034,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2035,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2036,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2037,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2038,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2039,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2040,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2041,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2042,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2043,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2044,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2045,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
2046,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2047,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
2048,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2049,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2050,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
2051,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2052,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2053,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2054,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
2055,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2056,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2057,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
2058,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
2059,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2060,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
2061,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2062,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2063,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2064,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2065,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2066,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
2067,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2068,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2069,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2070,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
2071,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2072,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2073,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2074,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2075,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2076,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2077,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2078,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2079,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2080,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
2081,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2082,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
2083,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
2084,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
2085,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2086,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
2087,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
2088,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2089,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Bareland
2090,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
2091,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2092,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
2093,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2094,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2095,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
2096,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2097,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
2098,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
2099,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
2100,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
2101,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
2102,NULL,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
2103,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
2104,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2105,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Cropland
2106,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
2107,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
2108,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
2109,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
2110,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2111,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2112,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2113,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
2114,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2115,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2116,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2117,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
2118,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
2119,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2120,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2121,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2122,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2123,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
2124,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2125,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
2126,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
2127,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2128,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2129,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2130,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2131,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2132,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2133,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
2134,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2135,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
2136,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
2137,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
2138,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
2139,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2140,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
2141,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
2142,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Water
2143,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2144,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
2145,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
2146,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2147,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
2148,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
2149,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
2150,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
2151,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2152,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2153,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
2154,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2155,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
2156,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2157,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
2158,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
2159,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
2160,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
2161,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
2162,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
2163,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
2164,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
2165,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2166,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
2167,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
2168,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
2169,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
2170,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
2171,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
2172,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
2173,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Water
2174,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2175,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2176,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2177,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2178,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
2179,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2180,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,NULL
2181,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2182,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Built-up,NULL
2183,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
2184,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
2185,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
2186,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
2187,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
2188,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
2189,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
2190,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
2191,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Cropland
2192,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
2193,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2194,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
2195,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
2196,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
2197,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
2198,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
2199,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
2200,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
2201,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
2202,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2203,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2204,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2205,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2206,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2207,NULL,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
2208,NULL,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
2209,NULL,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
2210,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,NULL
2211,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
2212,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
2213,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
2214,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
2215,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Cropland
2216,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
2217,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Water
2218,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
2219,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
2220,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2221,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
2222,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
2223,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
2224,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
2225,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
2226,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Water
2227,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,NULL
2228,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
2229,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Wetland
2230,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Water
2231,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,NULL
2232,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
2233,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
2234,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Forest
2235,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
2236,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2237,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
2238,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
2239,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
2240,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
2241,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
2242,NULL,NULL,Forest,Water,Non_Wetland,Water,Shrubland,NULL
2243,NULL,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
2244,NULL,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
2245,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,NULL
2246,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
2247,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
2248,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,NULL
2249,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
2250,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Water
2251,NULL,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
2252,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2253,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2254,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2255,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2256,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2257,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2258,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
2259,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
2260,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
