Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDH_M_R
328,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
329,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
330,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
331,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
332,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
333,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
334,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
335,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
336,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
337,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
338,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
339,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
340,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
341,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
342,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
343,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
344,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
345,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
346,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
347,NULL,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
348,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
349,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
350,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
351,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
352,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
353,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
354,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
355,NULL,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
356,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
357,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
358,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
359,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
360,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
361,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
362,NULL,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
363,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
364,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
365,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
366,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
367,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
368,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
369,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
370,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Forest
371,NULL,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
372,NULL,Bareland,Water,Non_Water,Water,Bareland,Bareland,Forest
373,NULL,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
374,NULL,Bareland,Water,Water,Water,Bareland,Bareland,Water
375,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
376,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
377,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
378,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
379,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
380,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
381,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
382,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
383,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
384,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Water
385,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
386,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
387,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
388,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
389,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
390,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Water
391,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
392,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
393,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
394,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
395,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
396,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
397,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
398,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
399,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
400,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
401,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
402,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
403,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
404,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
405,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
406,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
407,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
408,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
409,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
410,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
411,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
412,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
413,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
414,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
415,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
416,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
417,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
418,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
419,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
420,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
421,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
422,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
423,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
424,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
425,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
426,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
427,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
428,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
429,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
430,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
431,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
432,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
433,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
434,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
435,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
436,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
437,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
438,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
439,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
440,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
441,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
442,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
443,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
444,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
445,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
446,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
447,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
448,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
449,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
450,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
451,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
452,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
453,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
454,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
455,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
456,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
457,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
458,NULL,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Forest
459,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
460,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
461,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
462,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
463,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
464,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
465,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
466,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
467,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
468,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
469,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
470,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
471,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
472,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
473,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Wetland
474,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
475,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
476,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Water
477,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
478,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Forest
479,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
480,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
481,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
482,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
483,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
484,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Water
485,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
486,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
487,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Built-up
488,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
489,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
490,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Water
491,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Forest
492,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Built-up
493,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
494,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Forest
495,NULL,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
496,NULL,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
497,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Bareland,Grassland
498,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Bareland,Forest
499,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Water
500,NULL,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Forest
501,NULL,Built-up,Wetland,Water,Wetland,Built-up,Bareland,Bareland
502,NULL,Built-up,Wetland,Water,Wetland,Built-up,Water,Water
503,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
504,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
505,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Wetland,Forest
506,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
507,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
508,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
509,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
510,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
511,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
512,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
513,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
514,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
515,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
516,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
517,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
518,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
519,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
520,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
521,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
522,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
523,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
524,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
525,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
526,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
527,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
528,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
529,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
530,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
531,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
532,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
533,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
534,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
535,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
536,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
537,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
538,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
539,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
540,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
541,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
542,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
543,NULL,Built-up,Water,NULL,Water,Wetland,Bareland,Forest
544,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
545,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
546,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
547,NULL,Built-up,Water,NULL,Water,Built-up,Bareland,Forest
548,NULL,Built-up,Water,Water,Water,Bareland,Bareland,Water
549,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
550,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
551,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
552,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
553,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
554,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
555,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
556,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
557,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
558,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
559,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
560,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
561,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
562,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
563,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
564,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
565,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
566,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
567,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
568,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
569,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
570,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
571,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
572,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
573,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
574,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
575,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
576,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
577,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
578,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
579,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Forest
580,NULL,Built-up,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
581,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
582,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
583,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
584,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
585,NULL,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
586,NULL,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
587,NULL,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
588,NULL,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
589,NULL,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
590,NULL,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
591,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
592,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
593,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
594,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
595,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
596,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
597,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
598,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
599,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
600,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
601,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
602,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
603,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
604,NULL,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
605,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Water
606,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
607,NULL,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
608,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
609,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
610,NULL,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
611,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
612,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
613,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
614,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
615,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
616,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Water
617,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
618,NULL,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
619,NULL,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
620,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Water
621,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
622,NULL,Water,Wetland,NULL,Wetland,Water,Bareland,Water
623,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
624,NULL,Water,Wetland,NULL,Wetland,Water,Water,Forest
625,NULL,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
626,NULL,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
627,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
628,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
629,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
630,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
631,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
632,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
633,NULL,Water,Wetland,Water,Wetland,NULL,Water,Water
634,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
635,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
636,NULL,Water,Wetland,Water,Wetland,Water,Bareland,Water
637,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
638,NULL,Water,Wetland,Water,Wetland,Water,Water,Forest
639,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
640,NULL,Water,Water,NULL,Water,Bareland,Bareland,Grassland
641,NULL,Water,Water,NULL,Water,Bareland,Bareland,Bareland
642,NULL,Water,Water,NULL,Water,Bareland,Bareland,Water
643,NULL,Water,Water,NULL,Water,Bareland,Bareland,Forest
644,NULL,Water,Water,NULL,Water,Bareland,Water,Water
645,NULL,Water,Water,NULL,Water,Water,Water,Water
646,NULL,Water,Water,NULL,Water,Water,Water,Forest
647,NULL,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
648,NULL,Water,Water,Non_Water,Water,Bareland,Water,Water
649,NULL,Water,Water,Water,Water,NULL,Water,Forest
650,NULL,Water,Water,Water,Water,Bareland,Bareland,Water
651,NULL,Water,Water,Water,Water,Bareland,Bareland,Forest
652,NULL,Water,Water,Water,Water,Bareland,Water,Wetland
653,NULL,Water,Water,Water,Water,Bareland,Water,Water
654,NULL,Water,Water,Water,Water,Water,Water,Wetland
655,NULL,Water,Water,Water,Water,Water,Water,Water
656,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
657,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
658,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
659,NULL,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
660,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
661,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
662,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
663,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
664,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
