Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTP_M_R
1469,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1470,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
1471,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
1472,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1473,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1474,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
1475,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1476,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1477,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
1478,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1479,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
1480,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
1481,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1482,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1483,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1484,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1485,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
1486,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1487,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1488,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1489,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1490,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1491,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1492,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1493,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
1494,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1495,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1496,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1497,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
1498,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
1499,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1500,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
1501,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1502,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1503,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1504,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1505,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1506,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
1507,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Wetland
1508,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1509,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
1510,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1511,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1512,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
1513,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
1514,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
1515,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
1516,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
1517,Forest,Forest,Water,NULL,Water,NULL,Water,Grassland
1518,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
1519,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
1520,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
1521,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
1522,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
1523,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
1524,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
1525,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
1526,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
1527,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
1528,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
1529,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
1530,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
1531,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
1532,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
1533,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
1534,Forest,Forest,Water,NULL,Water,Water,Water,Wetland
1535,Forest,Forest,Water,NULL,Water,Water,Water,Water
1536,Forest,Forest,Water,NULL,Water,Water,Water,Forest
1537,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
1538,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
1539,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
1540,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
1541,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
1542,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
1543,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
1544,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
1545,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
1546,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
1547,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
1548,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
1549,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
1550,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
1551,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
1552,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
1553,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
1554,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
1555,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
1556,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
1557,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
1558,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
1559,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
1560,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
1561,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
1562,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
1563,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
1564,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
1565,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
1566,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
1567,Forest,Forest,Water,Water,Water,NULL,Water,Forest
1568,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
1569,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
1570,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
1571,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
1572,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
1573,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
1574,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
1575,Forest,Forest,Water,Water,Water,Wetland,Water,Water
1576,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
1577,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
1578,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
1579,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
1580,Forest,Forest,Water,Water,Water,Water,Wetland,Water
1581,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
1582,Forest,Forest,Water,Water,Water,Water,Water,Grassland
1583,Forest,Forest,Water,Water,Water,Water,Water,Wetland
1584,Forest,Forest,Water,Water,Water,Water,Water,Water
1585,Forest,Forest,Water,Water,Water,Water,Water,Forest
1586,Forest,Forest,Water,Water,Water,Water,Forest,Forest
1587,Forest,Forest,Water,Water,Water,Forest,Wetland,Grassland
1588,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
1589,Forest,Forest,Water,Water,Water,Forest,Water,Forest
1590,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
1591,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1592,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1593,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1594,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1595,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1596,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1597,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1598,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
1599,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
1600,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1601,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1602,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
1603,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1604,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
1605,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1606,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1607,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1608,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1609,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1610,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1611,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1612,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1613,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
1614,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1615,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1616,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1617,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1618,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1619,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1620,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1621,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1622,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1623,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1624,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1625,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1626,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1627,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1628,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1629,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1630,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1631,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
1632,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1633,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1634,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1635,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
1636,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1637,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1638,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1639,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1640,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1641,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1642,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
1643,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1644,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1645,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
1646,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1647,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1648,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1649,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1650,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1651,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1652,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1653,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1654,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1655,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1656,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1657,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1658,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1659,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1660,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1661,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1662,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1663,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1664,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
1665,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
1666,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1667,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1668,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
1669,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
1670,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1671,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
1672,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
1673,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
1674,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
1675,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
1676,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1677,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
1678,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
