Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQL_M_R
1444,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
1445,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
1446,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
1447,NULL,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Water
1448,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,NULL
1449,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Cropland
1450,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
1451,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
1452,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
1453,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
1454,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
1455,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,NULL
1456,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
1457,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
1458,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Bareland
1459,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
1460,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Built-up,Grassland
1461,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
1462,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Cropland
1463,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Wetland
1464,NULL,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Water
1465,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,NULL
1466,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
1467,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
1468,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Wetland
1469,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
1470,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Water
1471,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
1472,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Water
1473,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,NULL
1474,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1475,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
1476,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
1477,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
1478,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
1479,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Water
1480,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
1481,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
1482,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
1483,NULL,NULL,Cropland,Water,Non_Wetland,Cropland,NULL,NULL
1484,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,NULL
1485,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
1486,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Wetland
1487,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
1488,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
1489,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
1490,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,Bareland
1491,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,NULL
1492,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1493,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
1494,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
1495,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1496,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
1497,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
1498,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
1499,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
1500,NULL,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
1501,NULL,NULL,Cropland,Water,Non_Wetland,Water,NULL,Cropland
1502,NULL,NULL,Cropland,Water,Non_Wetland,Water,NULL,Wetland
1503,NULL,NULL,Cropland,Water,Non_Wetland,Water,NULL,Bareland
1504,NULL,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
1505,NULL,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
1506,NULL,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Cropland
1507,NULL,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
1508,NULL,NULL,Cropland,Water,Non_Wetland,Water,Bareland,Cropland
1509,NULL,NULL,Cropland,Water,Non_Wetland,Water,Water,NULL
1510,NULL,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
1511,NULL,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
1512,NULL,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
1513,NULL,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
1514,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1515,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1516,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1517,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1518,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1519,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,NULL
1520,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
1521,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
1522,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Water
1523,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
1524,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
1525,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
1526,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
1527,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
1528,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Water
1529,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
1530,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
1531,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Bareland
1532,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Water
1533,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
1534,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
1535,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Cropland
1536,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
1537,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Bareland
1538,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
1539,NULL,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
1540,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
1541,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
1542,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
1543,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
1544,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
1545,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1546,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Water
1547,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
1548,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Wetland
1549,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
1550,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
1551,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Water
1552,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
1553,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
1554,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1555,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Cropland
1556,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Water
1557,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1558,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1559,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1560,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1561,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,NULL
1562,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,NULL
1563,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
1564,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Water
1565,NULL,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
1566,NULL,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
1567,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1568,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1569,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
1570,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
1571,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
1572,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,NULL
1573,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
1574,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
1575,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Water
1576,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
1577,NULL,NULL,Wetland,NULL,Wetland,Water,Shrubland,Wetland
1578,NULL,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
1579,NULL,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
1580,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1581,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
1582,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
1583,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1584,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1585,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
1586,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1587,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
1588,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
1589,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
1590,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
1591,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1592,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
1593,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
1594,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1595,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1596,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1597,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1598,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1599,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1600,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
1601,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
1602,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
1603,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
1604,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,NULL
1605,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
1606,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
1607,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
1608,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
1609,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
1610,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
1611,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,NULL
1612,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1613,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
1614,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1615,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
1616,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
1617,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
1618,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
1619,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
1620,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
1621,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Bareland
1622,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
1623,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
1624,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
1625,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
1626,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
1627,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
1628,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
1629,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
1630,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
1631,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Cropland
1632,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
1633,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
1634,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
1635,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Wetland
1636,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Water
1637,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
1638,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
1639,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
1640,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Water
1641,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
1642,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
1643,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Forest,Water
1644,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,NULL
1645,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
1646,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
1647,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
1648,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Bareland
1649,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Water
1650,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Water
1651,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
1652,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1653,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
1654,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
1655,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
1656,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
1657,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1658,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,NULL
1659,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
1660,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
1661,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Water
1662,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,NULL
1663,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1664,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
1665,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
1666,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1667,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
1668,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,NULL
1669,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
1670,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
1671,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
1672,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
1673,NULL,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
1674,NULL,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
1675,NULL,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Water
1676,NULL,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
1677,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,NULL
1678,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1679,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
1680,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
1681,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1682,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1683,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
1684,NULL,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
1685,NULL,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
1686,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
1687,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
1688,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
1689,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Water
1690,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
1691,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1692,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1693,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1694,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1695,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1696,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1697,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,NULL
1698,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
1699,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,Water
1700,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,NULL
1701,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
1702,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
1703,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
1704,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Bareland
1705,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
1706,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
1707,NULL,NULL,Wetland,Water,Wetland,NULL,Water,NULL
1708,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
1709,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
1710,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Water
1711,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,NULL
1712,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
1713,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
1714,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
1715,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Forest
1716,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
1717,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
1718,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
1719,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
1720,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
1721,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,NULL
1722,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
1723,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
1724,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
1725,NULL,NULL,Wetland,Water,Wetland,Shrubland,Bareland,NULL
1726,NULL,NULL,Wetland,Water,Wetland,Shrubland,Bareland,Water
1727,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,NULL
1728,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
1729,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Cropland
1730,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
1731,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
1732,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
1733,NULL,NULL,Wetland,Water,Wetland,Shrubland,Forest,Grassland
1734,NULL,NULL,Wetland,Water,Wetland,Shrubland,Forest,Water
1735,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,NULL
1736,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
1737,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Cropland
1738,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
1739,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
1740,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Forest
1741,NULL,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Wetland
1742,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,NULL
1743,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1744,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
1745,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
1746,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
1747,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
1748,NULL,NULL,Wetland,Water,Wetland,Cropland,NULL,Water
1749,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Cropland
1750,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
1751,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
1752,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
1753,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1754,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
1755,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
1756,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1757,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
1758,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
1759,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1760,NULL,NULL,Wetland,Water,Wetland,Built-up,Built-up,Grassland
1761,NULL,NULL,Wetland,Water,Wetland,Water,NULL,NULL
1762,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
1763,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
1764,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
1765,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Water
1766,NULL,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
1767,NULL,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
1768,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
1769,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Cropland
1770,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
1771,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
1772,NULL,NULL,Wetland,Water,Wetland,Water,Bareland,Water
1773,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1774,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1775,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
1776,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
1777,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
1778,NULL,NULL,Wetland,Water,Wetland,Forest,NULL,Water
1779,NULL,NULL,Wetland,Water,Wetland,Forest,Shrubland,NULL
1780,NULL,NULL,Wetland,Water,Wetland,Forest,Grassland,Water
1781,NULL,NULL,Wetland,Water,Wetland,Forest,Water,NULL
1782,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1783,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1784,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1785,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
1786,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
1787,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
1788,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
1789,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
1790,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1791,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1792,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
