Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVU_M_R
7502,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
7503,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
7504,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7505,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7506,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
7507,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
7508,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
7509,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7510,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
7511,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
7512,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Grassland,NULL
7513,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7514,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Cropland
7515,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
7516,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
7517,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
7518,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
7519,Grassland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
7520,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,NULL,Cropland
7521,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7522,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
7523,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
7524,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Grassland,Cropland
7525,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
7526,Grassland,Cropland,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
7527,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
7528,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
7529,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
7530,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
7531,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
7532,Grassland,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
7533,Grassland,Cropland,Cropland,Water,Non_Wetland,Forest,Grassland,Grassland
7534,Grassland,Cropland,Cropland,Water,Non_Wetland,Forest,Grassland,Cropland
7535,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Shrubland,Cropland
7536,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
7537,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
7538,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
7539,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
7540,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
7541,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
7542,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Water
7543,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Water,Wetland
7544,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7545,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7546,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
7547,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7548,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
7549,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Shrubland,Cropland
7550,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
7551,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
7552,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
7553,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
7554,Grassland,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
7555,Grassland,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
7556,Grassland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
7557,Grassland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
7558,Grassland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Cropland
7559,Grassland,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
7560,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
7561,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
7562,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
7563,Grassland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
7564,Grassland,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
7565,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
7566,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
7567,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
7568,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
7569,Grassland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
7570,Grassland,Cropland,Wetland,Water,Wetland,NULL,Grassland,Grassland
7571,Grassland,Cropland,Wetland,Water,Wetland,NULL,Grassland,Wetland
7572,Grassland,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
7573,Grassland,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Grassland
7574,Grassland,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
7575,Grassland,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
7576,Grassland,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Cropland
7577,Grassland,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
7578,Grassland,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Water
7579,Grassland,Cropland,Wetland,Water,Wetland,Grassland,NULL,Grassland
7580,Grassland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
7581,Grassland,Cropland,Wetland,Water,Wetland,Forest,Shrubland,Wetland
7582,Grassland,Cropland,Wetland,Water,Wetland,Forest,Grassland,Grassland
7583,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
7584,Grassland,Cropland,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7585,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
7586,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7587,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7588,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
7589,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
7590,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7591,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7592,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
7593,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7594,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7595,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7596,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
7597,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7598,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7599,Grassland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7600,Grassland,Cropland,Water,NULL,Water,NULL,Shrubland,Grassland
7601,Grassland,Cropland,Water,Water,Water,NULL,NULL,Grassland
7602,Grassland,Cropland,Water,Water,Water,NULL,NULL,Wetland
7603,Grassland,Cropland,Water,Water,Water,NULL,Grassland,Grassland
7604,Grassland,Cropland,Water,Water,Water,NULL,Grassland,Wetland
7605,Grassland,Cropland,Water,Water,Water,NULL,Grassland,Water
7606,Grassland,Cropland,Water,Water,Water,Shrubland,Shrubland,Grassland
7607,Grassland,Cropland,Water,Water,Water,Water,NULL,Grassland
7608,Grassland,Cropland,Water,Water,Water,Water,NULL,Water
7609,Grassland,Cropland,Water,Water,Water,Water,Grassland,Grassland
7610,Grassland,Cropland,Water,Water,Water,Water,Grassland,Wetland
7611,Grassland,Cropland,Water,Water,Water,Water,Grassland,Water
7612,Grassland,Cropland,Water,Water,Water,Water,Water,Wetland
7613,Grassland,Cropland,Water,Water,Water,Water,Water,Water
7614,Grassland,Cropland,Water,Water,Water,Forest,Water,Forest
7615,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
7616,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7617,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7618,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7619,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
7620,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7621,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
7622,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7623,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7624,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7625,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
7626,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7627,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7628,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
7629,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7630,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
7631,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7632,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7633,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7634,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7635,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7636,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7637,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7638,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7639,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7640,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7641,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7642,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7643,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
7644,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7645,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7646,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
7647,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7648,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7649,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7650,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7651,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7652,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7653,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
7654,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
7655,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7656,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7657,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
7658,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7659,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
7660,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7661,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7662,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
7663,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7664,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
7665,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
7666,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
7667,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7668,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7669,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7670,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
7671,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7672,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
7673,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7674,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
7675,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
7676,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7677,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7678,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
7679,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
7680,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7681,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7682,Grassland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
7683,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7684,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7685,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
7686,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7687,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7688,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
7689,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7690,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
7691,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7692,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7693,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
7694,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
7695,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7696,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7697,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
7698,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7699,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
7700,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
7701,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7702,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7703,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
7704,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
7705,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
7706,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
7707,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
7708,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Cropland
7709,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7710,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
7711,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7712,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Cropland
7713,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Wetland
7714,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
7715,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
7716,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
7717,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
7718,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
7719,Grassland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
7720,Grassland,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
7721,Grassland,Cropland,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
7722,Grassland,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7723,Grassland,Cropland,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
7724,Grassland,Cropland,Forest,Water,Non_Wetland,Shrubland,Grassland,Cropland
7725,Grassland,Cropland,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
7726,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Cropland
7727,Grassland,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
7728,Grassland,Cropland,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
7729,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7730,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7731,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7732,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
7733,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7734,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7735,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7736,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7737,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7738,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7739,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7740,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7741,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
7742,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
7743,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
7744,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7745,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7746,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7747,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7748,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7749,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7750,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7751,Grassland,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
7752,Grassland,Wetland,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
7753,Grassland,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
7754,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7755,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
7756,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
7757,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7758,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7759,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
7760,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7761,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7762,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
7763,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
7764,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7765,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7766,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
7767,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7768,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
7769,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
7770,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7771,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7772,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
7773,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7774,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
7775,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7776,Grassland,Wetland,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
7777,Grassland,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7778,Grassland,Wetland,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
7779,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7780,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7781,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7782,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7783,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7784,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7785,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7786,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7787,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7788,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7789,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7790,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
7791,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7792,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7793,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
7794,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7795,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
