Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRU_M_R
3471,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
3472,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3473,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
3474,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
3475,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3476,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
3477,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
3478,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
3479,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3480,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3481,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3482,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3483,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3484,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3485,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3486,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3487,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3488,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3489,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3490,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3491,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
3492,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3493,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3494,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3495,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3496,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3497,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3498,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3499,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3500,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3501,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3502,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3503,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3504,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3505,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3506,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3507,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3508,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3509,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3510,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3511,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3512,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3513,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3514,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3515,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
3516,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3517,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3518,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3519,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3520,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3521,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3522,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3523,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3524,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3525,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3526,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
3527,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3528,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3529,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3530,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3531,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3532,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3533,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
3534,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3535,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3536,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
3537,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3538,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3539,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
3540,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
3541,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
3542,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3543,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3544,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3545,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3546,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3547,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
3548,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3549,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
3550,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
3551,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3552,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3553,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3554,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
3555,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3556,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3557,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
3558,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3559,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
3560,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3561,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3562,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3563,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3564,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
3565,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3566,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Built-up
3567,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
3568,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3569,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3570,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
3571,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
3572,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3573,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3574,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3575,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3576,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3577,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3578,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3579,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3580,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3581,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3582,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
3583,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
3584,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
3585,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3586,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
3587,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3588,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3589,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
3590,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
3591,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
3592,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
3593,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
3594,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
3595,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
3596,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Water
3597,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3598,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
3599,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
3600,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3601,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3602,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3603,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
3604,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Water
3605,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3606,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3607,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3608,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3609,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
3610,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3611,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
3612,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
3613,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3614,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3615,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3616,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
3617,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3618,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
3619,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3620,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3621,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3622,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3623,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3624,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
3625,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3626,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3627,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3628,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3629,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3630,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3631,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3632,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3633,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3634,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3635,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3636,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Cropland
3637,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3638,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3639,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3640,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
3641,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
3642,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3643,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3644,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3645,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3646,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
3647,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3648,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3649,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
3650,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3651,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3652,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3653,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3654,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3655,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3656,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
3657,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3658,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3659,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3660,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3661,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
3662,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3663,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
3664,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
3665,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3666,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3667,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3668,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3669,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3670,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3671,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3672,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3673,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3674,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3675,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3676,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3677,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3678,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
3679,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
3680,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
3681,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3682,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3683,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
3684,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3685,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3686,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
3687,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
3688,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
3689,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
3690,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
3691,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
3692,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
3693,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
3694,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
3695,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
3696,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
3697,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3698,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3699,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3700,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3701,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3702,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3703,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3704,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3705,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3706,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3707,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
3708,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
3709,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3710,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3711,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3712,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3713,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3714,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3715,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3716,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3717,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3718,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3719,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
3720,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3721,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3722,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3723,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3724,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3725,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3726,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3727,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3728,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3729,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
3730,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3731,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
3732,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Built-up
3733,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
3734,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3735,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3736,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
3737,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3738,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3739,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3740,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3741,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3742,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3743,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
3744,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
3745,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
3746,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
3747,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3748,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3749,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3750,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3751,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3752,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
3753,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3754,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3755,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3756,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3757,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3758,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3759,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
3760,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
3761,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
3762,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3763,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3764,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3765,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3766,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3767,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3768,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
3769,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
3770,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
3771,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3772,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
3773,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
3774,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
3775,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3776,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
3777,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
3778,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
3779,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
3780,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
3781,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3782,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
3783,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3784,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3785,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
3786,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3787,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
3788,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
