Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KZV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KZV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KZV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KZV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KZV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KZV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KZV_M_R
2108,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2109,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
2110,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2111,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2112,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
2113,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2114,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2115,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
2116,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2117,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2118,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
2119,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2120,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2121,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
2122,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
2123,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2124,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
2125,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
2126,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
2127,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
2128,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2129,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
2130,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2131,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2132,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2133,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
2134,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2135,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2136,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2137,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
2138,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
2139,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2140,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2141,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2142,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2143,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2144,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
2145,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
2146,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2147,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2148,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
2149,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2150,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2151,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
2152,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2153,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
2154,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2155,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
2156,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2157,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2158,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2159,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2160,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2161,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2162,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2163,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2164,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
2165,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2166,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2167,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2168,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2169,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
2170,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
2171,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2172,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
2173,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2174,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2175,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
2176,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2177,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2178,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2179,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2180,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
2181,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2182,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
2183,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
2184,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Built-up
2185,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
2186,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
2187,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2188,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
2189,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2190,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Built-up,Forest
2191,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
2192,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
2193,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
2194,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,NULL
2195,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
2196,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
2197,NULL,Built-up,Water,Non_Water,Water,Built-up,Built-up,Built-up
2198,NULL,Built-up,Water,Water,Water,Built-up,Built-up,Water
2199,NULL,Built-up,Water,Water,Water,Forest,Bareland,NULL
2200,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2201,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2202,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2203,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2204,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2205,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2206,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2207,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2208,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2209,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2210,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2211,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2212,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2213,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2214,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
2215,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2216,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2217,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2218,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2219,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2220,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2221,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2222,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2223,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2224,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
2225,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2226,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2227,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2228,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2229,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2230,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2231,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
2232,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2233,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2234,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2235,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
2236,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2237,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
2238,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
2239,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Built-up
2240,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2241,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2242,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
2243,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2244,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2245,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2246,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2247,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2248,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2249,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2250,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2251,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2252,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
2253,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2254,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
2255,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2256,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2257,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
2258,NULL,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
2259,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
2260,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
2261,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
2262,NULL,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
2263,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2264,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2265,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2266,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2267,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
2268,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2269,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2270,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2271,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2272,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2273,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
2274,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2275,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2276,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Water
2277,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2278,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2279,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2280,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2281,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
2282,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2283,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
2284,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2285,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2286,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2287,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2288,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2289,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
2290,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2291,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2292,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2293,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
2294,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
2295,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
2296,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
2297,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2298,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2299,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
2300,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2301,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
2302,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
2303,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
2304,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Water
2305,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
2306,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
2307,NULL,Water,Wetland,Water,Wetland,NULL,Water,Water
2308,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2309,NULL,Water,Built-up,NULL,Non_Wetland,Water,Grassland,NULL
2310,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2311,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2312,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2313,NULL,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2314,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2315,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Built-up,NULL
2316,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2317,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
2318,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2319,NULL,Water,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Water
2320,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2321,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2322,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2323,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2324,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2325,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2326,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2327,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2328,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Water
2329,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2330,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2331,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2332,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2333,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2334,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2335,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2336,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2337,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2338,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2339,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2340,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2341,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2342,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2343,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2344,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2345,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2346,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2347,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2348,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2349,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2350,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2351,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2352,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2353,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2354,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2355,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2356,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2357,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2358,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2359,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2360,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2361,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2362,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2363,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2364,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2365,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2366,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2367,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2368,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2369,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2370,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2371,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
2372,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2373,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
2374,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2375,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2376,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2377,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2378,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2379,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2380,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2381,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2382,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2383,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2384,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2385,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2386,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2387,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2388,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2389,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2390,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2391,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2392,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2393,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2394,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2395,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2396,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2397,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2398,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2399,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2400,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2401,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2402,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2403,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2404,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2405,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2406,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2407,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2408,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2409,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2410,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2411,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2412,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2413,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2414,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2415,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2416,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2417,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2418,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2419,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2420,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2421,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2422,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2423,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2424,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2425,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2426,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2427,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
2428,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2429,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2430,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
2431,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2432,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2433,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2434,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
