Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R
5167,Grassland,NULL,Water,Water,Water,Shrubland,Grassland,Wetland
5168,Grassland,NULL,Water,Water,Water,Shrubland,Grassland,Water
5169,Grassland,NULL,Water,Water,Water,Shrubland,Water,Water
5170,Grassland,NULL,Water,Water,Water,Grassland,NULL,Water
5171,Grassland,NULL,Water,Water,Water,Grassland,Shrubland,Water
5172,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
5173,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Water
5174,Grassland,NULL,Water,Water,Water,Bareland,NULL,Water
5175,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Water
5176,Grassland,NULL,Water,Water,Water,Water,NULL,Grassland
5177,Grassland,NULL,Water,Water,Water,Water,NULL,Water
5178,Grassland,NULL,Water,Water,Water,Water,Shrubland,Grassland
5179,Grassland,NULL,Water,Water,Water,Water,Shrubland,Water
5180,Grassland,NULL,Water,Water,Water,Water,Grassland,Grassland
5181,Grassland,NULL,Water,Water,Water,Water,Grassland,Wetland
5182,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
5183,Grassland,NULL,Water,Water,Water,Water,Water,Water
5184,Grassland,NULL,Water,Water,Water,Forest,Shrubland,Water
5185,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5186,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5187,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
5188,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
5189,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5190,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5191,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5192,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
5193,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
5194,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
5195,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5196,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5197,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5198,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
5199,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
5200,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5201,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5202,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
5203,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
5204,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5205,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5206,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
5207,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
5208,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
5209,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5210,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5211,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5212,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5213,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5214,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
5215,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5216,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5217,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5218,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5219,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
5220,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
5221,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5222,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
5223,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
5224,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
5225,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
5226,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
5227,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
5228,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5229,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5230,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5231,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5232,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5233,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5234,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5235,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5236,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5237,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5238,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5239,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
5240,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
5241,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5242,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5243,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5244,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5245,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
5246,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
5247,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
5248,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
5249,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
5250,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
5251,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
5252,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
5253,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5254,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
5255,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
5256,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5257,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
5258,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
5259,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
5260,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
5261,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5262,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
5263,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
5264,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
5265,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
5266,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
5267,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
5268,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5269,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
5270,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
5271,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
5272,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Water
5273,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
5274,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
5275,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
5276,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
5277,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5278,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5279,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
5280,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
5281,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
5282,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5283,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
5284,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5285,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
5286,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
5287,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Water
5288,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
5289,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5290,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
5291,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
5292,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
5293,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
5294,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5295,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
5296,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
5297,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
5298,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
5299,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
5300,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Water
5301,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
5302,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5303,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5304,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5305,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
5306,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
5307,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
5308,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
5309,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
5310,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
5311,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,NULL
5312,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
5313,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
5314,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
5315,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
5316,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
5317,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
5318,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
5319,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5320,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
5321,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
5322,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
5323,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
5324,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Wetland
5325,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Water
5326,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,NULL
5327,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
5328,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
5329,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
5330,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
5331,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
5332,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
5333,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Water
5334,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
5335,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
5336,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Cropland
5337,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
5338,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
5339,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
5340,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Cropland
5341,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
5342,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Water
5343,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
5344,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Wetland
5345,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
5346,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
5347,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Cropland
5348,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
5349,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
5350,Grassland,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
5351,Grassland,NULL,Forest,Water,Non_Wetland,Water,NULL,Wetland
5352,Grassland,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
5353,Grassland,NULL,Forest,Water,Non_Wetland,Water,Shrubland,NULL
5354,Grassland,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
5355,Grassland,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
5356,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
5357,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Wetland
5358,Grassland,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
5359,Grassland,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
5360,Grassland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
5361,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5362,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5363,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5364,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
5365,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5366,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5367,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5368,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5369,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5370,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5371,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
5372,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5373,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5374,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5375,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5376,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5377,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
5378,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
5379,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5380,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
5381,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5382,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5383,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5384,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5385,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5386,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5387,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5388,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5389,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5390,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5391,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5392,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
5393,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5394,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5395,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5396,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5397,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5398,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5399,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5400,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5401,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
5402,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5403,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
5404,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
5405,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Bareland
5406,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5407,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
5408,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5409,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5410,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5411,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
5412,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5413,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
5414,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5415,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5416,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5417,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5418,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5419,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5420,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5421,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5422,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5423,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5424,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5425,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Wetland
5426,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5427,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5428,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5429,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5430,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5431,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5432,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5433,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5434,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5435,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5436,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5437,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5438,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5439,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5440,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5441,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5442,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5443,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5444,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
5445,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5446,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5447,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5448,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5449,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5450,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
5451,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5452,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5453,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5454,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5455,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5456,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5457,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5458,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5459,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5460,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5461,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5462,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5463,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
5464,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Cropland
5465,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5466,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
5467,Grassland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5468,Grassland,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
5469,Grassland,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
5470,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
