Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFB_M_R
1652,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1653,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Water
1654,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1655,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Forest
1656,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Grassland
1657,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Bareland
1658,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1659,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1660,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1661,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1662,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1663,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1664,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1665,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1666,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1667,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1668,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1669,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1670,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1671,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1672,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1673,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1674,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1675,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1676,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1677,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1678,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1679,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1680,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1681,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1682,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1683,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1684,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1685,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1686,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Bareland
1687,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1688,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Grassland
1689,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
1690,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1691,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1692,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1693,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1694,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1695,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1696,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1697,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1698,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1699,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Grassland
1700,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Bareland
1701,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1702,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1703,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1704,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1705,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
1706,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
1707,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Water
1708,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1709,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1710,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1711,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1712,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1713,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1714,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1715,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1716,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1717,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1718,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1719,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1720,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1721,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1722,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1723,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1724,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1725,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1726,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1727,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1728,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1729,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1730,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1731,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1732,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1733,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1734,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1735,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1736,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1737,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1738,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1739,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1740,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1741,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1742,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1743,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1744,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1745,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1746,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1747,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1748,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1749,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1750,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1751,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1752,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1753,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1754,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1755,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1756,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1757,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1758,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1759,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1760,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1761,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1762,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1763,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1764,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1765,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1766,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1767,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1768,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1769,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1770,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1771,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1772,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1773,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1774,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1775,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1776,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1777,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1778,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1779,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1780,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1781,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1782,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1783,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1784,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1785,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1786,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1787,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1788,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1789,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1790,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1791,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1792,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1793,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1794,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1795,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1796,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1797,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1798,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1799,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1800,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1801,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1802,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1803,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1804,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1805,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1806,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1807,Forest,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1808,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1809,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1810,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1811,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1812,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1813,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1814,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1815,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1816,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1817,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1818,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1819,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1820,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1821,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1822,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1823,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1824,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1825,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1826,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1827,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1828,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1829,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1830,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1831,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1832,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1833,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1834,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1835,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1836,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1837,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1838,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1839,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1840,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1841,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1842,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1843,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1844,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1845,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1846,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1847,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1848,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1849,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1850,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1851,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1852,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1853,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1854,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1855,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1856,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1857,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1858,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1859,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1860,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1861,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1862,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1863,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1864,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1865,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1866,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1867,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1868,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1869,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1870,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1871,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1872,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1873,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1874,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1875,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1876,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1877,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1878,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1879,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1880,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1881,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1882,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1883,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1884,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1885,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
1886,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1887,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1888,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1889,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1890,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1891,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1892,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1893,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1894,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1895,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1896,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1897,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1898,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1899,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1900,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1901,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1902,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1903,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1904,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1905,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1906,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1907,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1908,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1909,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1910,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1911,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1912,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1913,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1914,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1915,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1916,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1917,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1918,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1919,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1920,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1921,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1922,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1923,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1924,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1925,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1926,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1927,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1928,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1929,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1930,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1931,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1932,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1933,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1934,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1935,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1936,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1937,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1938,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1939,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1940,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1941,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1942,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1943,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1944,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1945,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1946,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1947,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1948,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1949,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1950,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1951,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1952,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1953,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1954,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1955,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1956,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1957,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1958,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1959,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1960,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1961,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1962,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1963,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1964,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1965,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1966,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1967,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1968,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1969,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1970,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1971,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
