Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGJ_M_R
329,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
330,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
331,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
332,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
333,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
334,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
335,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
336,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
337,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
338,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
339,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
340,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
341,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
342,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
343,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
344,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
345,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
346,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
347,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
348,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
349,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
350,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
351,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
352,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
353,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
354,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
355,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
356,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
357,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
358,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
359,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
360,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
361,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
362,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
363,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
364,NULL,Cropland,Water,NULL,Water,Water,Water,Bareland
365,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
366,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
367,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
368,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
369,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
370,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
371,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
372,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
373,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
374,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
375,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
376,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
377,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
378,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
379,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
380,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
381,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
382,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Forest
383,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
384,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
385,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
386,NULL,Wetland,Water,Water,Water,NULL,NULL,Water
387,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
388,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
389,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
390,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
391,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
392,NULL,Bareland,Water,NULL,Water,Bareland,NULL,Grassland
393,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
394,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
395,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
396,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
397,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
398,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
399,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
400,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
401,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
402,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
403,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
404,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
405,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
406,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
407,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
408,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
409,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
410,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
411,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
412,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
413,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
414,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
415,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
416,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
417,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
418,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
419,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
420,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Bareland
421,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
422,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
423,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
424,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
425,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
426,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
427,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
428,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
429,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
430,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
431,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
432,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
433,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
434,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
435,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
436,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
437,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
438,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
439,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
440,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
441,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
442,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
443,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
444,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
445,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
446,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
447,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
448,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
449,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
450,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
451,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
452,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
453,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
454,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
455,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
456,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
457,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
458,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
459,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
460,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
461,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
462,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
463,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
464,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
465,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
466,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
467,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
468,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
469,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
470,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
471,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
472,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
473,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
474,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
475,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
476,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
477,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
478,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
479,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
480,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
481,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
482,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
483,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
484,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
485,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
486,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
487,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
488,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
489,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
490,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
491,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
492,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
493,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
494,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
495,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
496,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
497,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
498,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
499,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
500,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
501,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
502,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
503,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
504,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
505,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
506,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
507,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
508,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
509,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
510,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
511,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
512,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
513,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
514,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
515,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
516,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
517,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
518,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Grassland
519,NULL,Built-up,Water,NULL,Water,Built-up,Grassland,Forest
520,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
521,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
522,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
523,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
524,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
525,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
526,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
527,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
528,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
529,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
530,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
531,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
532,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
533,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
534,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
535,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
536,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
537,NULL,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
538,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
539,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
540,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
541,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
542,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
543,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
544,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
545,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
546,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
547,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
548,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
549,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
550,NULL,Water,Water,Water,Water,NULL,NULL,Water
551,NULL,Water,Water,Water,Water,NULL,NULL,Forest
552,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
553,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
554,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
555,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
556,NULL,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
557,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
558,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
559,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
560,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
561,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
562,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
563,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
564,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
565,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
566,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
567,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
568,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
569,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
570,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
571,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
572,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
573,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
574,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
575,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
576,NULL,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
577,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
578,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
579,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
580,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
581,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
582,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
583,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
584,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
585,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
586,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
587,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
588,NULL,Forest,Water,Water,Water,NULL,NULL,Water
589,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
590,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
591,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
592,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
593,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
594,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
595,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
596,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
597,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
598,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
599,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
600,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
601,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
602,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
603,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
604,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
605,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
606,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
607,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
608,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
609,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
610,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
611,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
612,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
613,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
614,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
615,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
616,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
617,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
618,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
619,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
620,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
621,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
622,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
623,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
624,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
625,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
626,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
627,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
628,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
629,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
630,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
631,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
632,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
633,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
634,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
635,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
636,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
637,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
638,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
639,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
640,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
641,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
642,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
643,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
644,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
645,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
646,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
647,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
648,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
649,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
650,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
651,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
652,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
653,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
654,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
655,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
656,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
657,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
658,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
659,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
660,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
661,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
