Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZS_M_R
327,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
328,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Built-up
329,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
330,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
331,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
332,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
333,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
334,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
335,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
336,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
337,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
338,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
339,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
340,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
341,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
342,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
343,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
344,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
345,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
346,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
347,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
348,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
349,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
350,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
351,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
352,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
353,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
354,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
355,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
356,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
357,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
358,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
359,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
360,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
361,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
362,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
363,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
364,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
365,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
366,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
367,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
368,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
369,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
370,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
371,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
372,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
373,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
374,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
375,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
376,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
377,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
378,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
379,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
380,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
381,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
382,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
383,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
384,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
385,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
386,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
387,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
388,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
389,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
390,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
391,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
392,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
393,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
394,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
395,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
396,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
397,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
398,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
399,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
400,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
401,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
402,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
403,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
404,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
405,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
406,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
407,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
408,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
409,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
410,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
411,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
412,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
413,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
414,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
415,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
416,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
417,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
418,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
419,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
420,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
421,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
422,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
423,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
424,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
425,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
426,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
427,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
428,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
429,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
430,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
431,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
432,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
433,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
434,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
435,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
436,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
437,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
438,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
439,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
440,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
441,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
442,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
443,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
444,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
445,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
446,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
447,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
448,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
449,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
450,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
451,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
452,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
453,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
454,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
455,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
456,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
457,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
458,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
459,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
460,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
461,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
462,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
463,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
464,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
465,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
466,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
467,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
468,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
469,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
470,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
471,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
472,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
473,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
474,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
475,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
476,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
477,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
478,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
479,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
480,NULL,Bareland,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
481,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
482,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
483,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
484,NULL,Bareland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
485,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
486,NULL,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
487,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
488,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
489,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
490,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
491,NULL,Bareland,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
492,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
493,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
494,NULL,Bareland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
495,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
496,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
497,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
498,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
499,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
500,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
501,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
502,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
503,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
504,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
505,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
506,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
507,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
508,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
509,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
510,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
511,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
512,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
513,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
514,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
515,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
516,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
517,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
518,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
519,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
520,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
521,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
522,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
523,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
524,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
525,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
526,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
527,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
528,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
529,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
530,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
531,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
532,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
533,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
534,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
535,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
536,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
537,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
538,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
539,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
540,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
541,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
542,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
543,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
544,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
545,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
546,NULL,Built-up,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
547,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
548,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
549,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
550,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
551,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
552,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
553,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
554,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
555,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
556,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
557,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
558,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
559,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
560,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
561,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
562,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
563,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
564,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
565,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
566,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
567,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
568,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
569,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
570,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
571,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
572,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
573,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
574,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
575,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
576,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
577,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
578,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
579,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
580,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
581,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
582,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
583,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
584,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
585,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
586,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
587,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
588,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
589,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
590,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
591,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
592,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
593,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
594,NULL,Built-up,Wetland,Water,Wetland,Grassland,Water,Grassland
595,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
596,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
597,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
598,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
599,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
600,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
601,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
602,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
603,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
604,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
605,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
606,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
607,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
608,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
609,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
610,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
611,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
612,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
613,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
614,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
615,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
616,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
617,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
618,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
619,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
620,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
621,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
622,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
623,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
624,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
625,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
626,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
627,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
628,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
629,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
630,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
631,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
632,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
633,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
634,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
635,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
636,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
637,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
638,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
639,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
640,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
641,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
642,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
643,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
644,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
645,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
646,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
647,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
648,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
649,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
650,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
651,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
652,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
