Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWB_M_R
334,NULL,NULL,Wetland,Water,Wetland,Forest,Shrubland,NULL
335,NULL,NULL,Wetland,Water,Wetland,Forest,Bareland,NULL
336,NULL,NULL,Wetland,Water,Wetland,Forest,Water,NULL
337,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
338,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
339,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
340,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
341,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,NULL
342,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
343,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
344,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
345,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Built-up,NULL
346,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
347,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
348,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
349,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,NULL
350,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
351,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Shrubland,NULL
352,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Bareland,NULL
353,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,NULL
354,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Water,NULL
355,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,NULL
356,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,NULL
357,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,NULL
358,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
359,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Water,NULL
360,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
361,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
362,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,Bareland,NULL
363,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
364,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
365,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,NULL
366,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
367,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
368,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,NULL
369,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
370,NULL,NULL,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,NULL
371,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Bareland,NULL
372,NULL,NULL,Bareland,Non_Water,Non_Wetland,Forest,Bareland,NULL
373,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Bareland,NULL
374,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Bareland,NULL
375,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,NULL
376,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,NULL
377,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,NULL
378,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,NULL
379,NULL,NULL,Bareland,Water,Non_Wetland,Built-up,Built-up,NULL
380,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,NULL
381,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
382,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
383,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
384,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
385,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
386,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
387,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
388,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
389,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
390,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,NULL
391,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
392,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
393,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
394,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
395,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
396,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
397,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
398,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
399,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
400,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
401,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
402,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
403,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
404,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
405,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
406,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
407,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
408,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
409,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,NULL
410,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
411,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
412,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Water,NULL
413,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
414,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
415,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
416,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Built-up,NULL
417,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Water,NULL
418,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
419,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,NULL
420,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,NULL
421,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,NULL
422,NULL,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
423,NULL,NULL,Built-up,Non_Water,Non_Wetland,Shrubland,Water,NULL
424,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,NULL
425,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,NULL
426,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,NULL
427,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,NULL
428,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,NULL
429,NULL,NULL,Built-up,Non_Water,Non_Wetland,Forest,Bareland,NULL
430,NULL,NULL,Built-up,Water,Non_Wetland,Shrubland,Bareland,NULL
431,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,NULL,NULL
432,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,NULL
433,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,NULL
434,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Built-up,NULL
435,NULL,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,NULL
436,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,NULL
437,NULL,NULL,Built-up,Water,Non_Wetland,Forest,Bareland,NULL
438,NULL,NULL,Water,NULL,Water,NULL,NULL,NULL
439,NULL,NULL,Water,Non_Water,Water,NULL,NULL,NULL
440,NULL,NULL,Water,Non_Water,Water,Shrubland,Forest,NULL
441,NULL,NULL,Water,Non_Water,Water,Bareland,NULL,NULL
442,NULL,NULL,Water,Non_Water,Water,Forest,Bareland,NULL
443,NULL,NULL,Water,Water,Water,NULL,Water,NULL
444,NULL,NULL,Water,Water,Water,Shrubland,Bareland,NULL
445,NULL,NULL,Water,Water,Water,Grassland,Bareland,NULL
446,NULL,NULL,Water,Water,Water,Bareland,Bareland,NULL
447,NULL,NULL,Water,Water,Water,Water,Water,NULL
448,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
449,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
450,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
451,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
452,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
453,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
454,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
455,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
456,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
457,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
458,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
459,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
460,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
461,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
462,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
463,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
464,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
465,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
466,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
467,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,NULL
468,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
469,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
470,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
471,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
472,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
473,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
474,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
475,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
476,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
477,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
478,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
479,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
480,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Water,NULL
481,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
482,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
483,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
484,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
485,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
486,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
487,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
488,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
489,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
490,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
491,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
492,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
493,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,NULL
494,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
495,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
496,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
497,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
498,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
499,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
500,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
501,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,NULL
502,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
503,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,NULL
504,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,NULL
505,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
506,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
507,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,NULL
508,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,NULL
509,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
510,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
511,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
512,NULL,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
513,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,NULL
514,NULL,NULL,Forest,Water,Non_Wetland,NULL,Bareland,NULL
515,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
516,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
517,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,NULL
518,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Bareland,NULL
519,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,NULL
520,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,NULL
521,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,NULL
522,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,NULL
523,NULL,NULL,Forest,Water,Non_Wetland,Forest,NULL,NULL
524,NULL,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,NULL
525,NULL,NULL,Forest,Water,Non_Wetland,Forest,Bareland,NULL
526,NULL,NULL,Forest,Water,Non_Wetland,Forest,Forest,NULL
527,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
528,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
529,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
530,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
531,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
532,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
533,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
534,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
535,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
536,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
537,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Water,NULL
538,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
539,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
540,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
541,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
542,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
543,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
544,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
545,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
546,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
547,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
548,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
549,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
550,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
551,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
552,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
553,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
554,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
555,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
556,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
557,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
558,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
559,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
560,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
561,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
562,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
563,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
564,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
565,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
566,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
567,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
568,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
569,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,NULL
570,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
571,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,NULL
572,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
573,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
574,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
575,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
576,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
577,NULL,Cropland,Wetland,NULL,Wetland,Forest,Shrubland,NULL
578,NULL,Cropland,Wetland,NULL,Wetland,Forest,Water,NULL
579,NULL,Cropland,Wetland,NULL,Wetland,Forest,Forest,NULL
580,NULL,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
581,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
582,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
583,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
584,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
585,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
586,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
587,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
588,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
589,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
590,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
591,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
592,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
593,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
594,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
595,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
596,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
597,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
598,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
599,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
600,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
601,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Water,NULL
602,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
603,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
604,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
605,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
606,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Water,NULL
607,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
608,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
609,NULL,Wetland,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
610,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
611,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,NULL
612,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
613,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
614,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
615,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
616,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
617,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,NULL
618,NULL,Wetland,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
619,NULL,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
620,NULL,Wetland,NULL,Water,Non_Wetland,Shrubland,Bareland,NULL
621,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,Bareland,NULL
622,NULL,Wetland,NULL,Water,Non_Wetland,Water,Bareland,NULL
623,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
624,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
625,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
626,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
627,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
628,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
629,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
630,NULL,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
631,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
632,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
633,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
634,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
635,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
636,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Water,NULL
637,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
638,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
639,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
640,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
641,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
642,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
643,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
644,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
645,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
646,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
647,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
648,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
649,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
650,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
651,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
652,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
653,NULL,Wetland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
654,NULL,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
655,NULL,Wetland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
656,NULL,Wetland,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
657,NULL,Wetland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
658,NULL,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,NULL
659,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
660,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
661,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
662,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
663,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Bareland,NULL
664,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Forest,NULL
665,NULL,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland,NULL
666,NULL,Wetland,Cropland,Water,Non_Wetland,Grassland,Bareland,NULL
667,NULL,Wetland,Cropland,Water,Non_Wetland,Forest,Water,NULL
668,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
669,NULL,Wetland,Wetland,NULL,Wetland,NULL,Bareland,NULL
670,NULL,Wetland,Wetland,NULL,Wetland,NULL,Forest,NULL
671,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
672,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
