Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXU_M_R
1350,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1351,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1352,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1353,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1354,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1355,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1356,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1357,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
1358,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1359,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1360,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1361,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1362,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Cropland
1363,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1364,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
1365,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1366,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
1367,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1368,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1369,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1370,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
1371,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1372,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1373,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1374,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1375,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1376,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1377,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1378,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1379,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1380,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1381,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1382,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1383,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1384,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
1385,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1386,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
1387,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1388,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1389,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1390,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1391,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1392,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1393,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
1394,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1395,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1396,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1397,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
1398,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1399,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
1400,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1401,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1402,NULL,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1403,NULL,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
1404,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1405,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1406,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1407,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1408,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1409,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1410,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1411,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1412,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1413,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1414,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1415,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1416,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1417,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1418,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1419,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1420,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
1421,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1422,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
1423,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
1424,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
1425,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1426,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1427,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
1428,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
1429,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1430,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
1431,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1432,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1433,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1434,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
1435,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
1436,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1437,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1438,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
1439,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
1440,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1441,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1442,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1443,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1444,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1445,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1446,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1447,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1448,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1449,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1450,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1451,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1452,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1453,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1454,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1455,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
1456,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1457,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
1458,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
1459,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1460,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
1461,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1462,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1463,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
1464,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1465,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1466,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
1467,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
1468,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1469,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1470,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
1471,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1472,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1473,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
1474,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
1475,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1476,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1477,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1478,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1479,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1480,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1481,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1482,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
1483,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
1484,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1485,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
1486,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1487,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1488,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1489,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1490,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1491,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1492,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1493,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1494,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
1495,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1496,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
1497,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1498,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1499,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1500,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
1501,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1502,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1503,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
1504,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1505,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1506,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
1507,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1508,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
1509,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1510,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
1511,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1512,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1513,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1514,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1515,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1516,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1517,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1518,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
1519,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Forest
1520,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
1521,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
1522,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
1523,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1524,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1525,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1526,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1527,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1528,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1529,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1530,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Forest
1531,NULL,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
1532,NULL,Cropland,Wetland,NULL,Wetland,Water,Grassland,Wetland
1533,NULL,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
1534,NULL,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1535,NULL,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1536,NULL,Cropland,Wetland,NULL,Wetland,Water,Wetland,Water
1537,NULL,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
1538,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1539,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
1540,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
1541,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1542,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1543,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
1544,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1545,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
1546,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
1547,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1548,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1549,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1550,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1551,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
1552,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Water
1553,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1554,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1555,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1556,NULL,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
1557,NULL,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1558,NULL,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
1559,NULL,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1560,NULL,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
1561,NULL,Cropland,Wetland,Water,Wetland,Water,Grassland,Wetland
1562,NULL,Cropland,Wetland,Water,Wetland,Water,Grassland,Water
1563,NULL,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
1564,NULL,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
1565,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
1566,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Water
1567,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
1568,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1569,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1570,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1571,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1572,NULL,Cropland,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
1573,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1574,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1575,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1576,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1577,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1578,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
1579,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1580,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1581,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1582,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
1583,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1584,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1585,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1586,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1587,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1588,NULL,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
1589,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
1590,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Wetland
1591,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
1592,NULL,Cropland,Water,NULL,Water,Grassland,Wetland,Wetland
1593,NULL,Cropland,Water,NULL,Water,Wetland,Wetland,Wetland
1594,NULL,Cropland,Water,NULL,Water,Wetland,Wetland,Water
1595,NULL,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
1596,NULL,Cropland,Water,NULL,Water,Water,Grassland,Wetland
1597,NULL,Cropland,Water,NULL,Water,Forest,NULL,Forest
1598,NULL,Cropland,Water,Non_Water,Water,Water,Grassland,Wetland
1599,NULL,Cropland,Water,Water,Water,Wetland,Grassland,Wetland
1600,NULL,Cropland,Water,Water,Water,Water,Grassland,Wetland
1601,NULL,Cropland,Water,Water,Water,Water,Wetland,Wetland
1602,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1603,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1604,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1605,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1606,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1607,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1608,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1609,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1610,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1611,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1612,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1613,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1614,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
1615,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1616,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1617,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1618,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1619,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1620,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1621,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1622,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1623,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1624,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1625,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1626,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1627,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1628,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1629,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1630,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1631,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
1632,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1633,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1634,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
1635,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1636,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1637,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1638,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1639,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
1640,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1641,NULL,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
1642,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1643,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1644,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1645,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1646,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1647,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1648,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1649,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1650,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1651,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1652,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
1653,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1654,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
1655,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1656,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1657,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
1658,NULL,Cropland,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
1659,NULL,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1660,NULL,Cropland,Forest,Water,Non_Wetland,Water,Grassland,Wetland
1661,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1662,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1663,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1664,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
1665,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1666,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
1667,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1668,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
1669,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1670,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1671,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
