Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNQ_M_R
1941,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
1942,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
1943,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1944,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1945,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
1946,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1947,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1948,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1949,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1950,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1951,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1952,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1953,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
1954,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1955,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
1956,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1957,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,Grassland,NULL
1958,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1959,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1960,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1961,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1962,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1963,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1964,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1965,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1966,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1967,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1968,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1969,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1970,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1971,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1972,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1973,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1974,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1975,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1976,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1977,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1978,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1979,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1980,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1981,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1982,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1983,NULL,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1984,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1985,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1986,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1987,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1988,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
1989,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1990,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1991,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
1992,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1993,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1994,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1995,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1996,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1997,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1998,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1999,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2000,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2001,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2002,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
2003,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2004,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2005,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2006,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2007,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2008,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2009,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2010,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2011,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2012,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2013,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
2014,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2015,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2016,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2017,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2018,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2019,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2020,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2021,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2022,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2023,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2024,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2025,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2026,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2027,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2028,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2029,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2030,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2031,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2032,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2033,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2034,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2035,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2036,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2037,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2038,NULL,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2039,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2040,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2041,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2042,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2043,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
2044,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
2045,NULL,Wetland,Grassland,Water,Non_Wetland,Grassland,Grassland,NULL
2046,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2047,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2048,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2049,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2050,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2051,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2052,NULL,Wetland,Wetland,NULL,Wetland,NULL,Forest,Grassland
2053,NULL,Wetland,Wetland,NULL,Wetland,Grassland,NULL,NULL
2054,NULL,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2055,NULL,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
2056,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2057,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
2058,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2059,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
2060,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2061,NULL,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2062,NULL,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
2063,NULL,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
2064,NULL,Wetland,Wetland,NULL,Wetland,Forest,Forest,Grassland
2065,NULL,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
2066,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
2067,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2068,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
2069,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2070,NULL,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2071,NULL,Wetland,Wetland,Water,Wetland,NULL,Forest,Forest
2072,NULL,Wetland,Wetland,Water,Wetland,Grassland,Forest,Grassland
2073,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
2074,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
2075,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2076,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2077,NULL,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
2078,NULL,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2079,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2080,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2081,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2082,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2083,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2084,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2085,NULL,Wetland,Water,NULL,Water,Grassland,Water,Forest
2086,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2087,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2088,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2089,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2090,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
2091,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2092,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2093,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2094,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2095,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2096,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2097,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2098,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2099,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2100,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2101,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2102,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2103,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2104,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2105,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2106,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2107,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2108,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2109,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2110,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2111,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2112,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2113,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
2114,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2115,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2116,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2117,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
2118,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2119,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2120,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2121,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2122,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2123,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2124,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
2125,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2126,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
2127,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2128,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2129,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2130,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2131,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2132,NULL,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2133,NULL,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2134,NULL,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
2135,NULL,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2136,NULL,Wetland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
2137,NULL,Wetland,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
2138,NULL,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
2139,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2140,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2141,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2142,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2143,NULL,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2144,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2145,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2146,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2147,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2148,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2149,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2150,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2151,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2152,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
2153,NULL,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2154,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2155,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2156,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2157,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2158,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2159,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2160,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2161,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2162,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2163,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2164,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2165,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2166,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2167,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2168,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2169,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2170,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
2171,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
2172,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2173,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2174,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
2175,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
2176,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
2177,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
2178,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
2179,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
2180,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2181,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2182,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
2183,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2184,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2185,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2186,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2187,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2188,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2189,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2190,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2191,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2192,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2193,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2194,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2195,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2196,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2197,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
2198,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2199,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
2200,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Wetland
2201,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
2202,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2203,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2204,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2205,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
2206,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2207,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2208,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2209,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2210,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2211,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2212,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2213,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2214,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2215,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2216,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2217,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2218,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2219,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2220,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2221,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2222,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2223,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
2224,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2225,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
2226,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2227,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
2228,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
2229,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
2230,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2231,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2232,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2233,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
2234,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
2235,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2236,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
2237,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2238,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Bareland
2239,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
2240,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
2241,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
2242,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2243,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
2244,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
2245,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2246,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
2247,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
2248,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
2249,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2250,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2251,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
2252,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
2253,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
2254,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Water
2255,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2256,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Water
2257,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,NULL
2258,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
2259,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
2260,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
2261,NULL,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2262,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,NULL
2263,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2264,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2265,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
