Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDJ_M_R
3567,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3568,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
3569,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3570,Water,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3571,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3572,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3573,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3574,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3575,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
3576,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3577,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
3578,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3579,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3580,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
3581,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3582,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3583,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3584,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3585,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
3586,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3587,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3588,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3589,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3590,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
3591,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
3592,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3593,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3594,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
3595,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3596,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3597,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
3598,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
3599,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3600,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3601,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
3602,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
3603,Water,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
3604,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3605,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3606,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
3607,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3608,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
3609,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
3610,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3611,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
3612,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3613,Water,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3614,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3615,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3616,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3617,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3618,Water,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3619,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
3620,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3621,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
3622,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3623,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3624,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3625,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3626,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3627,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3628,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3629,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3630,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3631,Water,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3632,Water,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
3633,Water,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
3634,Water,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3635,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
3636,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3637,Water,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3638,Water,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3639,Water,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
3640,Water,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
3641,Water,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
3642,Water,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3643,Water,Forest,Forest,Water,Non_Wetland,Grassland,Water,Grassland
3644,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
3645,Water,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3646,Water,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
3647,Water,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
3648,Water,Forest,Forest,Water,Non_Wetland,Bareland,Water,Forest
3649,Water,Forest,Forest,Water,Non_Wetland,Bareland,Forest,Forest
3650,Water,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
3651,Water,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3652,Water,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
3653,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3654,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3655,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3656,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3657,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3658,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3659,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3660,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3661,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3662,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3663,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3664,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3665,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3666,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3667,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3668,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3669,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3670,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
3671,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3672,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
3673,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3674,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3675,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3676,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
