Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCF_M_R
1099,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1100,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1101,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1102,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1103,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1104,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1105,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1106,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1107,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1108,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1109,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1110,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1111,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1112,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1113,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1114,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1115,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1116,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1117,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1118,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1119,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1120,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1121,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1122,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1123,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1124,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1125,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1126,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1127,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1128,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1129,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1130,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1131,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1132,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1133,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1134,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1135,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1136,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1137,Cropland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1138,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1139,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1140,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1141,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1142,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1143,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1144,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1145,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1146,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1147,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1148,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1149,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1150,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1151,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1152,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1153,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1154,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1155,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1156,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1157,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1158,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1159,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1160,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1161,Cropland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1162,Cropland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1163,Cropland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1164,Cropland,NULL,Water,NULL,Water,NULL,NULL,Water
1165,Cropland,NULL,Water,NULL,Water,NULL,NULL,Forest
1166,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1167,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1168,Cropland,NULL,Water,Water,Water,NULL,NULL,Bareland
1169,Cropland,NULL,Water,Water,Water,NULL,NULL,Water
1170,Cropland,NULL,Water,Water,Water,NULL,NULL,Forest
1171,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1172,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1173,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1174,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1175,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1176,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1177,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1178,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1179,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1180,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1181,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1182,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1183,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1184,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1185,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1186,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1187,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1188,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1189,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1190,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1191,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1192,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1193,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1194,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1195,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1196,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1197,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1198,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1199,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1200,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1201,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1202,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1203,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1204,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1205,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1206,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1207,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1208,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1209,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1210,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1211,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1212,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1213,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1214,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1215,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1216,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1217,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1218,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1219,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1220,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1221,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1222,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1223,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1224,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1225,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1226,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1227,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1228,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1229,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1230,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1231,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1232,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1233,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1235,Cropland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1236,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1237,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1238,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1239,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1240,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1241,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1242,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1243,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1244,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1245,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1246,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1247,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1248,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1249,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1250,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1251,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1252,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1253,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1254,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1255,Cropland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1256,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1257,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1258,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Water
1259,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1260,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1261,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1262,Cropland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1263,Cropland,Cropland,Water,Water,Water,NULL,NULL,Water
1264,Cropland,Cropland,Water,Water,Water,NULL,NULL,Forest
1265,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1266,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1267,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1268,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1269,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1270,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1271,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1272,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1273,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1274,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1275,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1276,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1277,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1278,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1279,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1280,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1281,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1282,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1283,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1284,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1285,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1286,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1287,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1288,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1289,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1290,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1291,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1292,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1293,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1294,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1295,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1296,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1297,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1298,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1299,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1300,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1301,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1302,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1303,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1304,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1305,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1306,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1307,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1308,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1309,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1310,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1311,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1312,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1313,Cropland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1314,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1315,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1316,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1317,Cropland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1318,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1319,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1320,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1321,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1322,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1323,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1324,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1325,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1326,Cropland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1327,Cropland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1328,Cropland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1329,Cropland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1330,Cropland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1331,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1332,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1333,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Water
1334,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1335,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1336,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1337,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1338,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1339,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1340,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1341,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1342,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1343,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1344,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1345,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1346,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1347,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1348,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1349,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1350,Cropland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1351,Cropland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1352,Cropland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1353,Cropland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1354,Cropland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1355,Cropland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1356,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1358,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1359,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1360,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1361,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1362,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1363,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1364,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1365,Cropland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1366,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1367,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1368,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1369,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1370,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1371,Cropland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1372,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1374,Cropland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1375,Cropland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1376,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1377,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1378,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1379,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1380,Cropland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1381,Cropland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1382,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1383,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1384,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1385,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1386,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1387,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1388,Cropland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1389,Cropland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1390,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1391,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1392,Cropland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1393,Cropland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1394,Cropland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1395,Cropland,Bareland,Water,NULL,Water,NULL,NULL,Water
1396,Cropland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1397,Cropland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1398,Cropland,Bareland,Water,Water,Water,NULL,NULL,Water
1399,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1401,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1402,Cropland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1403,Cropland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1404,Cropland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1405,Cropland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1406,Cropland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1407,Cropland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1408,Cropland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1409,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1411,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1412,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1413,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1414,Cropland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1415,Cropland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1416,Cropland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1417,Cropland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1418,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1419,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1420,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1421,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1422,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1423,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1424,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1425,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1426,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
