Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKS_M_R
1220,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1221,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1222,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1223,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1224,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1225,NULL,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1226,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1227,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1228,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1229,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1230,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
1231,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1232,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1233,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1234,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1235,NULL,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
1236,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
1237,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1238,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1239,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1240,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1241,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
1242,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1243,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1244,NULL,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1245,NULL,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1246,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1247,NULL,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
1248,NULL,Forest,Wetland,Water,Wetland,Bareland,Grassland,Water
1249,NULL,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1250,NULL,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
1251,NULL,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1252,NULL,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
1253,NULL,Forest,Wetland,Water,Wetland,Bareland,Water,Water
1254,NULL,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
1255,NULL,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1256,NULL,Forest,Wetland,Water,Wetland,Water,Water,Water
1257,NULL,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Grassland
1258,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1259,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1260,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1261,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1262,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1263,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1264,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1265,NULL,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
1266,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1267,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1268,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1269,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1270,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1271,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1272,NULL,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1273,NULL,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1274,NULL,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
1275,NULL,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1276,NULL,Forest,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
1277,NULL,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
1278,NULL,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1279,NULL,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
1280,NULL,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
1281,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1282,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1283,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1284,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1285,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1286,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1287,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1288,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1289,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1290,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1291,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1292,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1293,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1294,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1295,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1296,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1297,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1298,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1299,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1300,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1301,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1302,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1303,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1304,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1305,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1306,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
1307,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1308,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1309,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1310,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
1311,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1312,NULL,Forest,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
1313,NULL,Forest,Forest,Water,Non_Wetland,Bareland,Water,Grassland
1314,NULL,Forest,Forest,Water,Non_Wetland,Bareland,Water,Forest
1315,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1316,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1317,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1318,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1319,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1320,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1321,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1322,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1323,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1324,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1325,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1326,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1327,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1328,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1329,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1330,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1331,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1332,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1333,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
1334,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1335,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
1336,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1337,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1338,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1339,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1340,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1341,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1342,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1343,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
1344,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
1345,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1346,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
1347,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
1348,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Water
1349,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1350,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
1351,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
1352,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
1353,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1354,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1355,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1356,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1357,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1358,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1359,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1360,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1361,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1362,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1363,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1364,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1365,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1366,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1367,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1368,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1369,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1370,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1371,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1372,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1373,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1374,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
1375,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
1376,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1377,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
1378,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
1379,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1380,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1381,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1382,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1383,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1384,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1385,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1386,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1387,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1388,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1389,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1390,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1391,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1392,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1393,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1394,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1395,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1396,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1397,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1398,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1399,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1400,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1401,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1402,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1403,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
1404,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
1405,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1406,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
1407,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
1408,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1409,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1410,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1411,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1412,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1413,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1414,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1415,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1416,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1417,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1418,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1419,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1420,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1421,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1422,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1423,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1424,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1425,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
1426,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1427,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1428,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1429,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1430,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
1431,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
1432,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
1433,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
1434,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
1435,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
1436,Grassland,NULL,Cropland,Water,Non_Wetland,Built-up,Bareland,Grassland
1437,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
1438,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1439,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1440,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1441,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1442,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1443,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1444,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1445,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1446,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1447,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1448,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1449,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1450,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1451,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1452,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1453,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1454,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1455,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1456,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1457,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1458,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1459,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1460,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1461,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1462,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1463,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1464,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1465,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
1466,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1467,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1468,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1469,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1470,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1471,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1472,Grassland,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
1473,Grassland,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
1474,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
1475,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1476,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1477,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
1478,Grassland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
1479,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1480,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
1481,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
1482,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1483,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1484,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
1485,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
1486,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1487,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1488,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1489,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1490,Grassland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1491,Grassland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
1492,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1493,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
1494,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
1495,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1496,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1497,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1498,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1499,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1500,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1501,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Water
1502,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1503,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1504,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1505,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1506,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1507,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1508,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1509,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
1510,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1511,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1512,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1513,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1514,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1515,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1516,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
1517,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
1518,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1519,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1520,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1521,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1522,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1523,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1524,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1525,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1526,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1527,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1528,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1529,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1530,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1531,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
1532,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1533,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1534,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1535,Grassland,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
1536,Grassland,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
