Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCC_M_R
2788,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2789,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2790,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2791,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2792,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2793,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2794,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2795,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2796,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2797,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2798,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2799,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2800,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2801,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2802,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2803,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2804,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2805,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2806,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2807,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2808,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2809,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2810,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2811,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2812,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2813,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2814,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2815,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2816,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2817,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2818,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2819,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2820,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2821,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2822,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2823,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2824,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2825,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2826,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2827,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2828,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2829,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2830,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2831,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2832,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2833,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2834,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2835,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
2836,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2837,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2838,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2839,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2840,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2841,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2842,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2843,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2844,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2845,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2846,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2847,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2848,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2849,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2850,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2851,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
2852,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
2853,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2854,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2855,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2856,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2857,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2858,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2859,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
2860,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2861,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2862,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2863,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2864,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2865,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2866,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2867,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2868,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2869,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2870,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2871,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2872,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2873,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2874,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2875,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2876,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2877,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2878,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2879,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2880,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
2881,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2882,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2883,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2884,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2885,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2886,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2887,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2888,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2889,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2890,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2891,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2892,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2893,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2894,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2895,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Water
2896,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2897,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2898,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2899,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
2900,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2901,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2902,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2903,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2904,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2905,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
2906,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2907,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
2908,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2909,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2910,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
2911,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2912,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2913,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2914,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
2915,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2916,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2917,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
2918,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2919,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
2920,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2921,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
2922,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
2923,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2924,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2925,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2926,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
2927,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2928,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
2929,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2930,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2931,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
2932,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2933,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2934,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2935,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2936,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2937,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
2938,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2939,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
2940,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
2941,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2942,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2943,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2944,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2945,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2946,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2947,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,NULL
2948,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2949,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2950,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
2951,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2952,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2953,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
2954,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2955,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2956,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
2957,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2958,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
2959,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Water
2960,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2961,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2962,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2963,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2964,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2965,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2966,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2967,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2968,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2969,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2970,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2971,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
2972,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
2973,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
2974,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2975,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2976,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2977,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
2978,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2979,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2980,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2981,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
2982,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2983,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
2984,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2985,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2986,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2987,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2988,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2989,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2990,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2991,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2992,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
2993,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2994,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2995,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2996,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2997,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2998,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2999,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3000,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3001,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
3002,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
3003,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
3004,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3005,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3006,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3007,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3008,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3009,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3010,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3011,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3012,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3013,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3014,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3015,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3016,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3017,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3018,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3019,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3020,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3021,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
3022,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3023,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3024,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3025,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3026,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
3027,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3028,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3029,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3030,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3031,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3032,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
3033,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3034,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3035,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
3036,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3037,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
3038,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3039,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3040,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3041,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3042,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
3043,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3044,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
3045,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3046,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3047,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3048,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
3049,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3050,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3051,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3052,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
3053,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3054,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
3055,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3056,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3057,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3058,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3059,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
3060,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3061,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3062,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3063,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3064,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3065,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
3066,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3067,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3068,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
3069,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3070,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3071,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
3072,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
3073,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3074,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
3075,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3076,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3077,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3078,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3079,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
3080,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
3081,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3082,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
3083,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
3084,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
3085,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3086,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3087,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3088,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
3089,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3090,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3091,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3092,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3093,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
3094,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3095,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
3096,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
3097,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3098,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
3099,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3100,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
3101,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3102,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
3103,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3104,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3105,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
3106,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
