Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGV_M_R
3607,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3608,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3609,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
3610,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
3611,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3612,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3613,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3614,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3615,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
3616,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3617,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3618,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
3619,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3620,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3621,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3622,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3623,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3624,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3625,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3626,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3627,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3628,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
3629,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3630,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
3631,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
3632,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3633,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3634,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3635,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3636,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3637,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3638,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
3639,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
3640,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3641,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
3642,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3643,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3644,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3645,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3646,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
3647,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3648,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3649,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3650,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3651,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3652,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3653,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3654,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
3655,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3656,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3657,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
3658,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3659,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3660,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3661,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3662,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3663,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3664,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3665,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3666,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3667,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3668,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3669,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3670,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
3671,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
3672,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
3673,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
3674,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
3675,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3676,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3677,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3678,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3679,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3680,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3681,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3682,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
3683,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3684,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3685,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3686,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3687,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3688,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3689,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3690,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3691,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3692,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3693,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3694,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3695,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3696,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3697,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3698,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3699,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3700,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3701,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3702,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3703,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3704,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
3705,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3706,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3707,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3708,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3709,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3710,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3711,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3712,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3713,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3714,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3715,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
3716,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3717,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3718,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
3719,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3720,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3721,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
3722,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
3723,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3724,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3725,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3726,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3727,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3728,Grassland,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
3729,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
3730,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3731,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
3732,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
3733,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
3734,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
3735,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
3736,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
3737,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Bareland
3738,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
3739,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
3740,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
3741,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3742,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
3743,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3744,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
3745,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3746,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3747,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3748,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
3749,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
3750,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3751,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3752,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
3753,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3754,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3755,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3756,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
3757,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
3758,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3759,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
3760,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
3761,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Forest
3762,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3763,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
3764,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Bareland
3765,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3766,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3767,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3768,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
3769,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
3770,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3771,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3772,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3773,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
3774,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3775,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
3776,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
3777,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3778,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3779,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
3780,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
3781,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3782,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
3783,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
3784,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,NULL
3785,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3786,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
3787,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
3788,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3789,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3790,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Cropland
3791,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3792,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
3793,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3794,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3795,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
3796,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
3797,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3798,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
3799,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
3800,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
3801,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
3802,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
3803,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
3804,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
3805,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
3806,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
3807,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
3808,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
3809,Grassland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
3810,Grassland,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
3811,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
3812,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3813,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3814,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
3815,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
3816,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
3817,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
3818,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
3819,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3820,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
3821,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3822,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3823,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3824,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3825,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3826,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3827,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3828,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
3829,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3830,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3831,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3832,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3833,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3834,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3835,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3836,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
3837,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3838,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
3839,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3840,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3841,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3842,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3843,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3844,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Built-up,Grassland
3845,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3846,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3847,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
3848,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
3849,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3850,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
3851,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
3852,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3853,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3854,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
3855,Grassland,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
3856,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3857,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
3858,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
3859,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3860,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
3861,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
3862,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
3863,Grassland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3864,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
3865,Grassland,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
3866,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
3867,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
3868,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
3869,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
3870,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3871,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3872,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
3873,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3874,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3875,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
3876,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3877,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
3878,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3879,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3880,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3881,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3882,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3883,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3884,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3885,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3886,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3887,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3888,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
3889,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
3890,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
3891,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3892,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3893,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3894,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3895,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3896,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3897,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Bareland
3898,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
3899,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3900,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3901,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3902,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3903,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3904,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3905,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3906,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3907,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3908,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
3909,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3910,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3911,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3912,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3913,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3914,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
3915,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
3916,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
3917,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
3918,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3919,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
3920,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
3921,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3922,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
3923,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3924,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
