Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBJ_M_R
3187,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3188,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3189,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3190,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3191,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3192,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
3193,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3194,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3195,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3196,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
3197,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3198,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
3199,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3200,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3201,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3202,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3203,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3204,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3205,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3206,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3207,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3208,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3209,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3210,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3211,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3212,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3213,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
3214,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3215,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
3216,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3217,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3218,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3219,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
3220,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3221,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
3222,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3223,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
3224,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3225,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
3226,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3227,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3228,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3229,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3230,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3231,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3232,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
3233,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3234,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3235,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
3236,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3237,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
3238,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
3239,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
3240,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3241,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3242,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3243,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3244,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3245,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3246,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3247,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3248,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3249,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3250,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3251,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3252,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3253,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
3254,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3255,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3256,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3257,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
3258,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3259,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3260,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3261,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
3262,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
3263,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
3264,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
3265,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3266,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
3267,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
3268,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3269,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3270,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
3271,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3272,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3273,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
3274,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3275,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3276,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
3277,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3278,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3279,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,NULL
3280,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Water,Wetland
3281,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
3282,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3283,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3284,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Wetland
3285,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
3286,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
3287,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
3288,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
3289,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
3290,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3291,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
3292,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
3293,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3294,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
3295,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3296,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3297,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3298,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3299,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
3300,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
3301,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
3302,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
3303,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
3304,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3305,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3306,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
3307,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3308,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
3309,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
3310,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3311,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
3312,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
3313,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3314,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3315,Grassland,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
3316,Grassland,NULL,Water,NULL,Water,NULL,Grassland,Grassland
3317,Grassland,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
3318,Grassland,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
3319,Grassland,NULL,Water,NULL,Water,Shrubland,Water,Grassland
3320,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
3321,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
3322,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
3323,Grassland,NULL,Water,Water,Water,Water,Grassland,Grassland
3324,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
3325,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3326,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3327,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3328,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3329,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3330,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3331,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
3332,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3333,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3334,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3335,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
3336,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
3337,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3338,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3339,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
3340,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3341,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3342,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3343,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3344,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3345,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
3346,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3347,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3348,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3349,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3350,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
3351,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3352,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3353,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3354,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3355,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3356,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
3357,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3358,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3359,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3360,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
3361,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3362,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
3363,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
3364,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3365,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3366,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3367,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3368,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3369,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3370,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3371,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3372,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3373,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3374,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3375,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3376,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3377,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3378,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3379,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3380,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3381,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3382,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3383,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
3384,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3385,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
3386,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3387,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3388,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3389,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3390,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3391,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
3392,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3393,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3394,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3395,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
3396,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3397,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3398,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3399,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
3400,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3401,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
3402,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3403,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3404,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3405,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3406,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3407,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3408,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3409,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3410,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3411,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3412,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3413,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3414,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3415,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3416,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3417,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
3418,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3419,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3420,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3421,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3422,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3423,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3424,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
3425,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3426,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3427,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3428,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
3429,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
3430,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
3431,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
3432,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3433,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
3434,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
3435,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
3436,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
3437,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3438,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3439,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3440,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3441,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3442,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3443,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
3444,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
3445,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3446,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3447,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3448,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3449,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3450,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3451,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3452,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3453,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3454,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
3455,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3456,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3457,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3458,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3459,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3460,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3461,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3462,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
3463,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3464,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3465,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3466,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3467,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3468,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3469,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3470,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3471,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3472,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3473,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3474,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3475,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3476,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3477,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3478,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3479,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3480,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
3481,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
3482,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3483,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3484,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
3485,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3486,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3487,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
3488,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
3489,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3490,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
3491,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3492,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
3493,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3494,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3495,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3496,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3497,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3498,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3499,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3500,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3501,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3502,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
3503,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3504,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3505,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3506,Grassland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
