Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMH_M_R
1283,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1284,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1285,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1286,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1287,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1288,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1289,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1290,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1291,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1292,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1293,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1294,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1295,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1296,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1297,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1298,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1299,Cropland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1300,Cropland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
1301,Cropland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
1302,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1303,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1304,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1305,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1306,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1307,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1308,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1309,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1310,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1311,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1312,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1313,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1314,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1315,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1316,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1317,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1318,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1319,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1320,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1321,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1322,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1323,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1324,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1325,Cropland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1326,Cropland,Cropland,Water,NULL,Water,NULL,NULL,NULL
1327,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1328,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1329,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1330,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1331,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Water
1332,Cropland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1333,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
1334,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1335,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1336,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1337,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1338,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1339,Cropland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1340,Cropland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1341,Cropland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1342,Cropland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1343,Cropland,Cropland,Water,Water,Water,NULL,NULL,Water
1344,Cropland,Cropland,Water,Water,Water,NULL,NULL,Forest
1345,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1346,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1347,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1348,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1349,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1350,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1351,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1352,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1353,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1354,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1355,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1356,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1357,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1358,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1359,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1360,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1361,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1362,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1363,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1364,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1365,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1366,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1367,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1369,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1370,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1371,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1372,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1374,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1375,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1376,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1377,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1378,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1379,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1380,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1381,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1382,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1383,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1384,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1385,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1386,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1387,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1388,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1389,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1390,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1391,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1392,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1393,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1394,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1395,Cropland,Wetland,Water,NULL,Water,NULL,NULL,NULL
1396,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1397,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1398,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1399,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1400,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1401,Cropland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1402,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1403,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1405,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1406,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1407,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1408,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1409,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1410,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1411,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1412,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1413,Cropland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1414,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1415,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1416,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1417,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1418,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1419,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1420,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1421,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1422,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1423,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1424,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1425,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1426,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1427,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1428,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1429,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1430,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1431,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1432,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1433,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1434,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1435,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1436,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1437,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1438,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1439,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Built-up
1440,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Water
1441,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1442,Cropland,Built-up,Water,Water,Water,NULL,NULL,Water
1443,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1444,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1445,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1446,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1447,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1448,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1449,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1450,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1451,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1452,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1453,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1454,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1455,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1456,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1457,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1458,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1459,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1460,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1461,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1462,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1463,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1464,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1465,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1466,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1467,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1468,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1469,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1470,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1471,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1472,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1473,Cropland,Water,Water,NULL,Water,NULL,NULL,Cropland
1474,Cropland,Water,Water,NULL,Water,NULL,NULL,Water
1475,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
1476,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1477,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Water
1478,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1479,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1480,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
1481,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1482,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1483,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1484,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1485,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1486,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1488,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1489,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1490,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1491,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1492,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1493,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1494,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1495,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1496,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1497,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1498,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1499,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1500,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1501,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1502,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1503,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1504,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1505,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1506,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1507,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1508,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1509,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1510,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1511,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1512,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1513,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1514,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1515,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1516,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1517,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1518,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1519,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1520,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1521,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1522,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1523,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1524,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1525,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1526,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1527,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1528,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1529,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1530,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1531,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1532,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1533,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1534,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1535,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1536,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1537,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1538,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1539,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1540,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1541,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1542,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1543,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1544,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1545,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1546,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1547,Cropland,Forest,Water,NULL,Water,NULL,NULL,NULL
1548,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1549,Cropland,Forest,Water,NULL,Water,NULL,NULL,Cropland
1550,Cropland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1551,Cropland,Forest,Water,NULL,Water,NULL,NULL,Water
1552,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1553,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1554,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1555,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1556,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1557,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1558,Cropland,Forest,Water,Water,Water,NULL,NULL,Wetland
1559,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1560,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
1561,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1562,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1563,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1564,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1565,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1566,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1567,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1568,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1569,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1570,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1571,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1572,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1573,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1574,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1575,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1576,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1577,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1578,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1579,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1580,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1581,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1582,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1583,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1584,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1585,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1586,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1587,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1588,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1589,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1590,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1591,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1592,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1593,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1594,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1595,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1596,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1597,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1598,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1599,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1600,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1601,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1602,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1603,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1604,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1605,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1606,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1607,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1608,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1609,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1610,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1611,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1612,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1613,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1614,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1615,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1616,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1617,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
