Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVP_M_R
1708,Water,Bareland,Wetland,NULL,Wetland,Bareland
1709,Water,Bareland,Wetland,NULL,Wetland,Forest
1710,Water,Bareland,Wetland,Non_Water,Wetland,Grassland
1711,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1712,Water,Bareland,Wetland,Non_Water,Wetland,Water
1713,Water,Bareland,Wetland,Non_Water,Wetland,Forest
1714,Water,Bareland,Wetland,Water,Wetland,Grassland
1715,Water,Bareland,Wetland,Water,Wetland,Bareland
1716,Water,Bareland,Wetland,Water,Wetland,Water
1717,Water,Bareland,Wetland,Water,Wetland,Forest
1718,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1719,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1720,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1721,Water,Bareland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1722,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1723,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1724,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
1725,Water,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1726,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
1727,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1728,Water,Bareland,Bareland,Water,Non_Wetland,Water
1729,Water,Bareland,Bareland,Water,Non_Wetland,Forest
1730,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1731,Water,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1732,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1733,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
1734,Water,Bareland,Water,NULL,NULL,Grassland
1735,Water,Bareland,Water,NULL,NULL,Bareland
1736,Water,Bareland,Water,NULL,NULL,Permanent_ice_and_snow
1737,Water,Bareland,Water,NULL,Water,Grassland
1738,Water,Bareland,Water,NULL,Water,Bareland
1739,Water,Bareland,Water,Non_Water,Water,Water
1740,Water,Bareland,Water,Water,Water,Grassland
1741,Water,Bareland,Water,Water,Water,Bareland
1742,Water,Bareland,Water,Water,Water,Water
1743,Water,Bareland,Water,Water,Water,Forest
1744,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1745,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1746,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1747,Water,Bareland,Forest,NULL,Non_Wetland,NULL
1748,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
1749,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
1750,Water,Bareland,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
1751,Water,Bareland,Forest,NULL,Non_Wetland,Forest
1752,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1753,Water,Bareland,Forest,Non_Water,Non_Wetland,Water
1754,Water,Bareland,Forest,Non_Water,Non_Wetland,Forest
1755,Water,Bareland,Forest,Water,Non_Wetland,Grassland
1756,Water,Bareland,Forest,Water,Non_Wetland,Bareland
1757,Water,Bareland,Forest,Water,Non_Wetland,Water
1758,Water,Built-up,NULL,Water,Non_Wetland,Forest
1759,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1760,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1761,Water,Built-up,Shrubland,NULL,Non_Wetland,Water
1762,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
1763,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
1764,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland
1765,Water,Built-up,Shrubland,Water,Non_Wetland,Forest
1766,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1767,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
1768,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
1769,Water,Built-up,Grassland,NULL,Non_Wetland,Water
1770,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
1771,Water,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1772,Water,Built-up,Grassland,Non_Water,Non_Wetland,Forest
1773,Water,Built-up,Grassland,Water,Non_Wetland,Grassland
1774,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
1775,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
1776,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
1777,Water,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1778,Water,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1779,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
1780,Water,Built-up,Cropland,Water,Non_Wetland,Water
1781,Water,Built-up,Cropland,Water,Non_Wetland,Forest
1782,Water,Built-up,Wetland,NULL,Wetland,Bareland
1783,Water,Built-up,Wetland,NULL,Wetland,Water
1784,Water,Built-up,Wetland,Non_Water,Wetland,Bareland
1785,Water,Built-up,Wetland,Non_Water,Wetland,Water
1786,Water,Built-up,Wetland,Water,Wetland,Bareland
1787,Water,Built-up,Wetland,Water,Wetland,Water
1788,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1789,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1790,Water,Built-up,Bareland,NULL,Non_Wetland,Water
1791,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
1792,Water,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1793,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
1794,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1795,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
1796,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
1797,Water,Built-up,Water,NULL,Water,Bareland
1798,Water,Built-up,Water,NULL,Water,Forest
1799,Water,Built-up,Water,Water,Water,Forest
1800,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
1801,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
1802,Water,Built-up,Forest,NULL,Non_Wetland,Water
1803,Water,Built-up,Forest,NULL,Non_Wetland,Forest
1804,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
1805,Water,Built-up,Forest,Water,Non_Wetland,Grassland
1806,Water,Built-up,Forest,Water,Non_Wetland,Water
1807,Water,Built-up,Forest,Water,Non_Wetland,Forest
1808,Water,Water,NULL,NULL,Non_Wetland,NULL
1809,Water,Water,NULL,NULL,Non_Wetland,Grassland
1810,Water,Water,NULL,NULL,Non_Wetland,Wetland
1811,Water,Water,NULL,NULL,Non_Wetland,Bareland
1812,Water,Water,NULL,NULL,Non_Wetland,Water
1813,Water,Water,NULL,NULL,Non_Wetland,Forest
1814,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
1815,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
1816,Water,Water,NULL,Non_Water,Non_Wetland,Water
1817,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1818,Water,Water,NULL,Water,Non_Wetland,Grassland
1819,Water,Water,NULL,Water,Non_Wetland,Wetland
1820,Water,Water,NULL,Water,Non_Wetland,Bareland
1821,Water,Water,NULL,Water,Non_Wetland,Water
1822,Water,Water,NULL,Water,Non_Wetland,Forest
1823,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1824,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1825,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1826,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1827,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1828,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
1829,Water,Water,Shrubland,NULL,Non_Wetland,Water
1830,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1831,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1832,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1833,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1834,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1835,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1836,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1837,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1838,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1839,Water,Water,Shrubland,Water,Non_Wetland,Built-up
1840,Water,Water,Shrubland,Water,Non_Wetland,Water
1841,Water,Water,Shrubland,Water,Non_Wetland,Forest
1842,Water,Water,Grassland,NULL,Non_Wetland,NULL
1843,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1844,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1845,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1846,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1847,Water,Water,Grassland,NULL,Non_Wetland,Built-up
1848,Water,Water,Grassland,NULL,Non_Wetland,Water
1849,Water,Water,Grassland,NULL,Non_Wetland,Forest
1850,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1851,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1852,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1853,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1854,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1855,Water,Water,Grassland,Water,Non_Wetland,Grassland
1856,Water,Water,Grassland,Water,Non_Wetland,Wetland
1857,Water,Water,Grassland,Water,Non_Wetland,Bareland
1858,Water,Water,Grassland,Water,Non_Wetland,Water
1859,Water,Water,Grassland,Water,Non_Wetland,Forest
1860,Water,Water,Cropland,NULL,Non_Wetland,NULL
1861,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1862,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1863,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1864,Water,Water,Cropland,NULL,Non_Wetland,Built-up
1865,Water,Water,Cropland,NULL,Non_Wetland,Water
1866,Water,Water,Cropland,NULL,Non_Wetland,Forest
1867,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
1868,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1869,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1870,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1871,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1872,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1873,Water,Water,Cropland,Water,Non_Wetland,Grassland
1874,Water,Water,Cropland,Water,Non_Wetland,Cropland
1875,Water,Water,Cropland,Water,Non_Wetland,Bareland
1876,Water,Water,Cropland,Water,Non_Wetland,Water
1877,Water,Water,Cropland,Water,Non_Wetland,Forest
1878,Water,Water,Wetland,NULL,Wetland,Grassland
1879,Water,Water,Wetland,NULL,Wetland,Wetland
1880,Water,Water,Wetland,NULL,Wetland,Bareland
1881,Water,Water,Wetland,NULL,Wetland,Built-up
1882,Water,Water,Wetland,NULL,Wetland,Water
1883,Water,Water,Wetland,NULL,Wetland,Forest
1884,Water,Water,Wetland,Non_Water,Wetland,Grassland
1885,Water,Water,Wetland,Non_Water,Wetland,Cropland
1886,Water,Water,Wetland,Non_Water,Wetland,Bareland
1887,Water,Water,Wetland,Non_Water,Wetland,Water
1888,Water,Water,Wetland,Non_Water,Wetland,Forest
1889,Water,Water,Wetland,Water,Wetland,Grassland
1890,Water,Water,Wetland,Water,Wetland,Wetland
1891,Water,Water,Wetland,Water,Wetland,Bareland
1892,Water,Water,Wetland,Water,Wetland,Water
1893,Water,Water,Wetland,Water,Wetland,Forest
1894,Water,Water,Bareland,NULL,Non_Wetland,NULL
1895,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1896,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1897,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1898,Water,Water,Bareland,NULL,Non_Wetland,Water
1899,Water,Water,Bareland,NULL,Non_Wetland,Forest
1900,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1901,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1902,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1903,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1904,Water,Water,Bareland,Water,Non_Wetland,Grassland
1905,Water,Water,Bareland,Water,Non_Wetland,Bareland
1906,Water,Water,Bareland,Water,Non_Wetland,Water
1907,Water,Water,Bareland,Water,Non_Wetland,Forest
1908,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1909,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1910,Water,Water,Built-up,NULL,Non_Wetland,Water
1911,Water,Water,Built-up,NULL,Non_Wetland,Forest
1912,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1913,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
1914,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1915,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1916,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1917,Water,Water,Built-up,Water,Non_Wetland,NULL
1918,Water,Water,Built-up,Water,Non_Wetland,Grassland
1919,Water,Water,Built-up,Water,Non_Wetland,Bareland
1920,Water,Water,Built-up,Water,Non_Wetland,Water
1921,Water,Water,Built-up,Water,Non_Wetland,Forest
1922,Water,Water,Water,NULL,NULL,Water
1923,Water,Water,Water,NULL,NULL,Permanent_ice_and_snow
1924,Water,Water,Water,NULL,Water,Grassland
1925,Water,Water,Water,NULL,Water,Cropland
1926,Water,Water,Water,NULL,Water,Wetland
1927,Water,Water,Water,NULL,Water,Bareland
1928,Water,Water,Water,NULL,Water,Built-up
1929,Water,Water,Water,NULL,Water,Water
1930,Water,Water,Water,NULL,Water,Forest
1931,Water,Water,Water,Non_Water,Water,Grassland
1932,Water,Water,Water,Non_Water,Water,Cropland
1933,Water,Water,Water,Non_Water,Water,Bareland
1934,Water,Water,Water,Non_Water,Water,Built-up
1935,Water,Water,Water,Non_Water,Water,Water
1936,Water,Water,Water,Non_Water,Water,Forest
1937,Water,Water,Water,Water,NULL,Water
1938,Water,Water,Water,Water,Water,Grassland
1939,Water,Water,Water,Water,Water,Wetland
1940,Water,Water,Water,Water,Water,Bareland
1941,Water,Water,Water,Water,Water,Water
1942,Water,Water,Water,Water,Water,Forest
1943,Water,Water,Forest,NULL,Non_Wetland,NULL
1944,Water,Water,Forest,NULL,Non_Wetland,Grassland
1945,Water,Water,Forest,NULL,Non_Wetland,Cropland
1946,Water,Water,Forest,NULL,Non_Wetland,Wetland
1947,Water,Water,Forest,NULL,Non_Wetland,Bareland
1948,Water,Water,Forest,NULL,Non_Wetland,Built-up
1949,Water,Water,Forest,NULL,Non_Wetland,Water
1950,Water,Water,Forest,NULL,Non_Wetland,Forest
1951,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1952,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1953,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1954,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1955,Water,Water,Forest,Non_Water,Non_Wetland,Water
1956,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1957,Water,Water,Forest,Water,Non_Wetland,Grassland
1958,Water,Water,Forest,Water,Non_Wetland,Cropland
1959,Water,Water,Forest,Water,Non_Wetland,Wetland
1960,Water,Water,Forest,Water,Non_Wetland,Bareland
1961,Water,Water,Forest,Water,Non_Wetland,Water
1962,Water,Water,Forest,Water,Non_Wetland,Forest
1963,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
1964,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
1965,Water,Permanent_ice_and_snow,Water,NULL,NULL,Permanent_ice_and_snow
1966,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1967,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1968,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
1969,Water,Forest,NULL,NULL,Non_Wetland,NULL
1970,Water,Forest,NULL,NULL,Non_Wetland,Grassland
1971,Water,Forest,NULL,NULL,Non_Wetland,Forest
1972,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1973,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1974,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
1975,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
1976,Water,Forest,Shrubland,NULL,Non_Wetland,Water
1977,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1978,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1979,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
1980,Water,Forest,Shrubland,Water,Non_Wetland,Forest
1981,Water,Forest,Grassland,NULL,Non_Wetland,NULL
1982,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
1983,Water,Forest,Grassland,NULL,Non_Wetland,Bareland
1984,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1985,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1986,Water,Forest,Grassland,Water,Non_Wetland,Bareland
1987,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1988,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1989,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
1990,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1991,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1992,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
1993,Water,Forest,Wetland,NULL,Wetland,Water
1994,Water,Forest,Wetland,Water,Wetland,Grassland
1995,Water,Forest,Wetland,Water,Wetland,Forest
1996,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1997,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1998,Water,Forest,Bareland,Water,Non_Wetland,Grassland
1999,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2000,Water,Forest,Water,NULL,Water,Grassland
2001,Water,Forest,Water,NULL,Water,Bareland
2002,Water,Forest,Water,NULL,Water,Forest
2003,Water,Forest,Water,Non_Water,Water,Forest
2004,Water,Forest,Water,Water,Water,Grassland
2005,Water,Forest,Water,Water,Water,Bareland
2006,Water,Forest,Water,Water,Water,Water
2007,Water,Forest,Water,Water,Water,Forest
2008,Water,Forest,Forest,NULL,Non_Wetland,NULL
2009,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2010,Water,Forest,Forest,NULL,Non_Wetland,Bareland
2011,Water,Forest,Forest,NULL,Non_Wetland,Built-up
2012,Water,Forest,Forest,NULL,Non_Wetland,Water
2013,Water,Forest,Forest,NULL,Non_Wetland,Forest
2014,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
2015,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2016,Water,Forest,Forest,Water,Non_Wetland,NULL
2017,Water,Forest,Forest,Water,Non_Wetland,Grassland
2018,Water,Forest,Forest,Water,Non_Wetland,Bareland
2019,Water,Forest,Forest,Water,Non_Wetland,Water
2020,Water,Forest,Forest,Water,Non_Wetland,Forest
2021,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland
2022,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,Grassland
2023,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
2024,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2025,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
2026,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up
2027,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water
2028,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
2029,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Grassland
2030,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland
2031,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL
2032,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
2033,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Wetland
2034,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland
2035,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up
2036,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
2037,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL
2038,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
2039,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland
2040,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up
2041,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest
2042,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Bareland
2043,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL
2044,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
2045,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
2046,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Built-up
2047,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2048,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest
2049,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland
2050,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland
2051,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up
2052,Permanent_ice_and_snow,NULL,Water,NULL,Water,Permanent_ice_and_snow
2053,Permanent_ice_and_snow,NULL,Water,Water,Water,Wetland
2054,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2055,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2056,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2057,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL
2058,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
2059,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
2060,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Built-up
2061,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water
2062,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2063,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
2064,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2065,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2066,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Forest
2067,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Grassland
2068,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Bareland
2069,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland
2070,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland
2071,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Grassland
2072,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland
2073,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2074,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Forest
2075,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Grassland
2076,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland
2077,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2078,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Bareland
2079,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Forest
2080,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2081,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2082,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Forest
2083,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland
2084,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland
2085,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Built-up
2086,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland
2087,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland
2088,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Grassland
2089,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland
2090,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Built-up
2091,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Forest
2092,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland
2093,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland
2094,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up
2095,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Forest
2096,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Grassland
2097,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland
2098,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Built-up
2099,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Forest
2100,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland
2101,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland
2102,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Built-up
2103,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water
2104,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Forest
2105,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Forest
2106,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Grassland
2107,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Bareland
2108,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Forest
2109,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Bareland
2110,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Forest
2111,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Bareland
2112,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Bareland
2113,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
2114,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Forest
2115,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Grassland
2116,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland
2117,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Water
2118,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2119,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Grassland
