Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NCJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NCJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NCJ_M_R
353,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
354,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
355,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
356,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
357,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
358,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
359,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
360,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
361,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
362,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
363,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
364,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
365,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
366,Grassland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
367,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
368,Grassland,Water,Water,NULL,Water,Wetland,NULL,Forest
369,Grassland,Water,Water,Water,Water,Water,Water,Water
370,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
371,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
372,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
373,Grassland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
374,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
375,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
376,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
377,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
378,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
379,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
380,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
381,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
382,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
383,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
384,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
385,Grassland,Forest,Water,Water,Water,Wetland,NULL,Forest
386,Grassland,Forest,Water,Water,Water,Forest,NULL,Forest
387,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
388,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
389,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
390,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
391,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
392,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
393,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
394,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
395,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
396,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
397,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
398,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
399,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
400,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
401,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
402,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
403,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
404,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
405,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
406,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
407,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
408,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
409,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
410,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
411,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
412,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
413,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
414,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
415,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
416,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
417,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
418,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
419,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
420,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
421,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
422,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
423,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
424,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
425,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
426,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
427,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
428,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
429,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
430,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
431,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
432,Cropland,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
433,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
434,Cropland,Wetland,Shrubland,Water,Non_Wetland,Water,NULL,Water
435,Cropland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
436,Cropland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Bareland
437,Cropland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
438,Cropland,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Forest
439,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
440,Cropland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
441,Cropland,Wetland,Wetland,NULL,Wetland,Water,NULL,Bareland
442,Cropland,Wetland,Wetland,NULL,Wetland,Water,NULL,Water
443,Cropland,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
444,Cropland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
445,Cropland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
446,Cropland,Wetland,Wetland,NULL,Wetland,Forest,NULL,Forest
447,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
448,Cropland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Bareland
449,Cropland,Wetland,Wetland,Water,Wetland,Wetland,NULL,Forest
450,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
451,Cropland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
452,Cropland,Wetland,Wetland,Water,Wetland,Water,NULL,Water
453,Cropland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
454,Cropland,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
455,Cropland,Wetland,Wetland,Water,Wetland,Forest,NULL,Forest
456,Cropland,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
457,Cropland,Wetland,Water,Water,Water,Grassland,NULL,Forest
458,Cropland,Wetland,Water,Water,Water,Wetland,NULL,Forest
459,Cropland,Wetland,Water,Water,Water,Water,NULL,Grassland
460,Cropland,Wetland,Water,Water,Water,Water,NULL,Water
461,Cropland,Wetland,Water,Water,Water,Water,Water,Bareland
462,Cropland,Wetland,Water,Water,Water,Water,Water,Water
463,Cropland,Wetland,Water,Water,Water,Forest,NULL,Forest
464,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
465,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
466,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
467,Cropland,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
468,Cropland,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
469,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
470,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
471,Cropland,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
472,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
473,Cropland,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
474,Cropland,Water,NULL,Water,Non_Wetland,Water,NULL,Water
475,Cropland,Water,NULL,Water,Non_Wetland,Water,Water,Water
476,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
477,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
478,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
479,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
480,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
481,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
482,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
483,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
484,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
485,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
486,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
487,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
488,Cropland,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
489,Cropland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
490,Cropland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
491,Cropland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
492,Cropland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
493,Cropland,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
494,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
495,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
496,Cropland,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
497,Cropland,Water,Wetland,NULL,Wetland,NULL,Water,Forest
498,Cropland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
499,Cropland,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
500,Cropland,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
501,Cropland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
502,Cropland,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
503,Cropland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
504,Cropland,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
505,Cropland,Water,Wetland,NULL,Wetland,Water,NULL,Water
506,Cropland,Water,Wetland,NULL,Wetland,Water,NULL,Forest
507,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
508,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
509,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
510,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Bareland
511,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Water
512,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Forest
513,Cropland,Water,Wetland,NULL,Wetland,Water,Forest,Forest
514,Cropland,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
515,Cropland,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
516,Cropland,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
517,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
518,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
519,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
520,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
521,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
522,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
523,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
524,Cropland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
525,Cropland,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
526,Cropland,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
527,Cropland,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
528,Cropland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
529,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
530,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
531,Cropland,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
532,Cropland,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
533,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
534,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
535,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
536,Cropland,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
537,Cropland,Water,Wetland,Water,Wetland,NULL,Water,Forest
538,Cropland,Water,Wetland,Water,Wetland,Wetland,NULL,Water
539,Cropland,Water,Wetland,Water,Wetland,Water,NULL,Water
540,Cropland,Water,Wetland,Water,Wetland,Water,NULL,Forest
541,Cropland,Water,Wetland,Water,Wetland,Water,Wetland,Water
542,Cropland,Water,Wetland,Water,Wetland,Water,Water,Wetland
543,Cropland,Water,Wetland,Water,Wetland,Water,Water,Bareland
544,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
545,Cropland,Water,Wetland,Water,Wetland,Water,Water,Forest
546,Cropland,Water,Wetland,Water,Wetland,Forest,NULL,Forest
547,Cropland,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
548,Cropland,Water,Water,NULL,Water,NULL,NULL,Grassland
549,Cropland,Water,Water,NULL,Water,NULL,NULL,Water
550,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
551,Cropland,Water,Water,NULL,Water,NULL,Wetland,Water
552,Cropland,Water,Water,NULL,Water,NULL,Wetland,Forest
553,Cropland,Water,Water,NULL,Water,NULL,Water,Water
554,Cropland,Water,Water,NULL,Water,NULL,Water,Forest
555,Cropland,Water,Water,NULL,Water,Wetland,NULL,Forest
556,Cropland,Water,Water,NULL,Water,Wetland,Water,Water
557,Cropland,Water,Water,NULL,Water,Wetland,Water,Forest
558,Cropland,Water,Water,NULL,Water,Bareland,NULL,Water
559,Cropland,Water,Water,NULL,Water,Bareland,NULL,Forest
560,Cropland,Water,Water,NULL,Water,Water,NULL,Water
561,Cropland,Water,Water,NULL,Water,Water,NULL,Forest
562,Cropland,Water,Water,NULL,Water,Water,Wetland,Water
563,Cropland,Water,Water,NULL,Water,Water,Wetland,Forest
564,Cropland,Water,Water,NULL,Water,Water,Water,Wetland
565,Cropland,Water,Water,NULL,Water,Water,Water,Water
566,Cropland,Water,Water,NULL,Water,Water,Water,Forest
567,Cropland,Water,Water,NULL,Water,Forest,NULL,Forest
568,Cropland,Water,Water,NULL,Water,Forest,Forest,Forest
569,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Water
570,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Forest
571,Cropland,Water,Water,Non_Water,Water,NULL,Water,Forest
572,Cropland,Water,Water,Non_Water,Water,Water,NULL,Water
573,Cropland,Water,Water,Non_Water,Water,Water,NULL,Forest
574,Cropland,Water,Water,Non_Water,Water,Water,Water,Grassland
575,Cropland,Water,Water,Non_Water,Water,Water,Water,Water
576,Cropland,Water,Water,Non_Water,Water,Water,Water,Forest
577,Cropland,Water,Water,Non_Water,Water,Forest,NULL,Water
578,Cropland,Water,Water,Non_Water,Water,Forest,NULL,Forest
579,Cropland,Water,Water,Water,Water,NULL,NULL,Water
580,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
581,Cropland,Water,Water,Water,Water,NULL,Wetland,Water
582,Cropland,Water,Water,Water,Water,NULL,Wetland,Forest
583,Cropland,Water,Water,Water,Water,NULL,Water,Water
584,Cropland,Water,Water,Water,Water,NULL,Water,Forest
585,Cropland,Water,Water,Water,Water,NULL,Forest,Forest
586,Cropland,Water,Water,Water,Water,Wetland,NULL,Water
587,Cropland,Water,Water,Water,Water,Wetland,NULL,Forest
588,Cropland,Water,Water,Water,Water,Wetland,Wetland,Forest
589,Cropland,Water,Water,Water,Water,Wetland,Water,Water
590,Cropland,Water,Water,Water,Water,Wetland,Water,Forest
591,Cropland,Water,Water,Water,Water,Bareland,NULL,Forest
592,Cropland,Water,Water,Water,Water,Bareland,Wetland,Forest
593,Cropland,Water,Water,Water,Water,Water,NULL,Bareland
594,Cropland,Water,Water,Water,Water,Water,NULL,Water
595,Cropland,Water,Water,Water,Water,Water,NULL,Forest
596,Cropland,Water,Water,Water,Water,Water,Wetland,Water
597,Cropland,Water,Water,Water,Water,Water,Wetland,Forest
598,Cropland,Water,Water,Water,Water,Water,Water,Grassland
599,Cropland,Water,Water,Water,Water,Water,Water,Wetland
600,Cropland,Water,Water,Water,Water,Water,Water,Water
601,Cropland,Water,Water,Water,Water,Water,Water,Forest
602,Cropland,Water,Water,Water,Water,Water,Forest,Forest
603,Cropland,Water,Water,Water,Water,Forest,NULL,Water
604,Cropland,Water,Water,Water,Water,Forest,NULL,Forest
605,Cropland,Water,Water,Water,Water,Forest,Water,Forest
606,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
607,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
608,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
609,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
610,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
611,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
612,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
613,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
614,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
615,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
616,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
617,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
618,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
619,Cropland,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
620,Cropland,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
621,Cropland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
622,Cropland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
623,Cropland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
624,Cropland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
625,Cropland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
626,Cropland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
627,Cropland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
628,Cropland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
629,Cropland,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
630,Cropland,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
631,Cropland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
632,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
633,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
634,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
635,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
636,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
637,Cropland,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
638,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
639,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
640,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
641,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
642,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
643,Cropland,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
644,Cropland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
645,Cropland,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
646,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
647,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
648,Cropland,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
649,Cropland,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
650,Cropland,Water,Forest,Water,Non_Wetland,NULL,Water,Water
651,Cropland,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
652,Cropland,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
653,Cropland,Water,Forest,Water,Non_Wetland,Bareland,NULL,Forest
654,Cropland,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
655,Cropland,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
656,Cropland,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
657,Cropland,Water,Forest,Water,Non_Wetland,Water,NULL,Water
658,Cropland,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
659,Cropland,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
660,Cropland,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
661,Cropland,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
662,Cropland,Water,Forest,Water,Non_Wetland,Water,Water,Water
663,Cropland,Water,Forest,Water,Non_Wetland,Water,Forest,Water
664,Cropland,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
665,Cropland,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
666,Cropland,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
667,Cropland,Water,Forest,Water,Non_Wetland,Forest,Water,Water
668,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
669,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
670,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
671,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
672,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
673,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
674,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
675,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
676,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
677,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
678,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
679,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
680,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
681,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
682,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
683,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
684,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
685,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
686,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
687,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
688,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
689,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
690,Cropland,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
691,Cropland,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
692,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
693,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
694,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
695,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
696,Cropland,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
697,Cropland,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
698,Cropland,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
699,Cropland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
700,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
701,Cropland,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
702,Cropland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
703,Cropland,Forest,Wetland,NULL,Wetland,Water,Water,Forest
704,Cropland,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
705,Cropland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
706,Cropland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
707,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
708,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
709,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
710,Cropland,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
711,Cropland,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
712,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
713,Cropland,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
714,Cropland,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
715,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
716,Cropland,Forest,Water,NULL,Water,NULL,Wetland,Forest
