Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLU_M_R
322,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
323,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
324,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
325,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
326,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
327,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
328,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Wetland
329,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
330,NULL,NULL,Grassland,Water,Non_Wetland,Built-up,Built-up,Forest
331,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
332,NULL,NULL,Wetland,NULL,NULL,Bareland,Built-up,Grassland
333,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
334,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
335,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
336,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
337,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
338,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
339,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
340,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Wetland
341,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
342,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
343,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
344,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
345,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
346,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
347,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
348,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
349,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
350,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
351,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Built-up
352,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
353,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
354,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
355,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
356,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
357,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
358,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
359,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
360,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
361,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
362,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
363,NULL,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
364,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
365,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
366,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Built-up
367,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
368,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
369,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
370,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
371,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Wetland
372,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
373,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Wetland
374,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
375,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
376,NULL,NULL,Wetland,NULL,Wetland,Cropland,Bareland,Grassland
377,NULL,NULL,Wetland,NULL,Wetland,Cropland,Bareland,Wetland
378,NULL,NULL,Wetland,NULL,Wetland,Cropland,Water,Wetland
379,NULL,NULL,Wetland,NULL,Wetland,Cropland,Forest,Grassland
380,NULL,NULL,Wetland,NULL,Wetland,Cropland,Forest,Wetland
381,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
382,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Cropland
383,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
384,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
385,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Cropland
386,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
387,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Built-up
388,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
389,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
390,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
391,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
392,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
393,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
394,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
395,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Bareland
396,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
397,NULL,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
398,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
399,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
400,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
401,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
402,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
403,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
404,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
405,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
406,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Cropland
407,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
408,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
409,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
410,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
411,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
412,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
413,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
414,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
415,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
416,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
417,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
418,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
419,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
420,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
421,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Wetland
422,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
423,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
424,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
425,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
426,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Built-up
427,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
428,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
429,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
430,NULL,NULL,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
431,NULL,NULL,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
432,NULL,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
433,NULL,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
434,NULL,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Forest
435,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
436,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
437,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
438,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
439,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
440,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Wetland
441,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
442,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
443,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
444,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
445,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
446,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
447,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
448,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
449,NULL,NULL,Wetland,NULL,Wetland,Forest,Bareland,Grassland
450,NULL,NULL,Wetland,NULL,Wetland,Forest,Bareland,Wetland
451,NULL,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
452,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
453,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
454,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
455,NULL,NULL,Wetland,Non_Water,NULL,Grassland,Bareland,Grassland
456,NULL,NULL,Wetland,Non_Water,NULL,Bareland,Bareland,Grassland
457,NULL,NULL,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
458,NULL,NULL,Wetland,Non_Water,NULL,Water,Water,Grassland
459,NULL,NULL,Wetland,Non_Water,NULL,Forest,Water,Grassland
460,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
461,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
462,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
463,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
464,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
465,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
466,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
467,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
468,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
469,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
470,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Bareland
471,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
472,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
473,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
474,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
475,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
476,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Bareland
477,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
478,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
479,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Wetland
480,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
481,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
482,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
483,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
484,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
485,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
486,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
487,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
488,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
489,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
490,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
491,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
492,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
493,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
494,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
495,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
496,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
497,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
498,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
499,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
500,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
501,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
502,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
503,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
504,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
505,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
506,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Bareland
507,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
508,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
509,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
510,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
511,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
512,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Water,Grassland
513,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Forest
514,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
515,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
516,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
517,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
518,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
519,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
520,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
521,NULL,NULL,Wetland,Water,Wetland,Cropland,NULL,Grassland
522,NULL,NULL,Wetland,Water,Wetland,Cropland,NULL,Wetland
523,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
524,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Wetland
525,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
526,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
527,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
528,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
529,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
530,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
531,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
532,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
533,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Forest
534,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
535,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
536,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
537,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
538,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
539,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
540,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
541,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
542,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
543,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
544,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
545,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
546,NULL,NULL,Wetland,Water,Wetland,Bareland,Forest,Grassland
547,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
548,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
549,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
550,NULL,NULL,Wetland,Water,Wetland,Water,Bareland,Forest
551,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
552,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
553,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Grassland
554,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
555,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
556,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
557,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
558,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
559,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
560,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
561,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
562,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
563,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
564,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
565,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
566,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
567,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
568,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
569,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
570,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
571,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
572,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
573,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
574,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
575,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
576,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
577,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
578,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
579,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
580,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Wetland
581,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
582,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
583,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
584,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
585,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Bareland
586,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
587,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
588,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
589,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
590,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
591,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
592,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
593,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
594,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
595,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
596,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
597,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
598,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
599,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
600,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
601,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
602,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
603,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
604,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
605,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
606,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
607,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
608,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
609,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
610,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
611,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
612,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
613,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
614,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
615,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
616,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
617,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
618,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
619,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
620,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
621,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
622,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
623,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
624,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
625,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
626,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
627,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
628,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
629,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
630,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
631,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
632,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
633,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
634,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
635,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
636,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
637,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Wetland
638,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
639,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
640,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
641,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
642,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
643,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
644,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
645,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
646,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
647,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
648,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
649,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
650,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
651,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
652,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
653,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
654,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
655,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
656,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
657,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
658,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
659,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
660,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
661,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
662,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
663,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
664,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
665,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
666,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
667,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
