Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWQ_M_R
1741,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1742,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1743,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1744,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1745,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1746,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1747,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1748,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1749,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1750,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1751,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1752,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1753,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1754,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1755,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1756,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1757,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1758,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1759,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1760,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1761,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1762,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1763,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1764,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1765,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1766,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1767,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1768,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1769,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1770,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1771,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1772,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1773,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1774,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1775,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1776,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1777,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1778,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1779,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1780,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1781,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1782,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1783,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1784,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1785,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1786,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1787,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1788,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1789,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1790,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1791,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1792,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1793,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1794,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1795,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1796,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1797,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1798,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1799,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1800,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1801,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1802,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1803,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1804,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1805,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1806,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1807,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1808,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1809,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1810,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1811,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1812,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1813,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1814,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1815,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1816,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1817,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1818,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1819,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1820,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1821,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1822,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1823,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1824,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1825,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1826,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1827,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1828,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1829,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1830,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1831,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1832,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1833,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1834,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1835,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1836,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1837,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1838,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1839,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1840,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1841,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1842,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1843,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1844,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1845,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1846,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1847,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1848,Water,Water,Water,NULL,Water,NULL,NULL,Water
1849,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1850,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
1851,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1852,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1853,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1854,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1855,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1856,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1857,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1858,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1859,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1860,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1861,Water,Water,Water,Water,Water,NULL,NULL,Water
1862,Water,Water,Water,Water,Water,NULL,NULL,Forest
1863,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1864,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1865,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1866,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1867,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1868,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1869,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1870,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1871,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1872,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1873,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1874,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1875,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1876,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1877,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1878,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1879,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1880,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1881,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1882,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1883,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1884,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1885,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1886,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1887,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1888,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1889,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1890,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1891,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1892,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1893,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1894,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1895,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1896,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1897,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1898,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1899,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1900,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1901,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1902,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1903,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1904,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1905,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1906,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1907,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1908,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1909,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1910,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1911,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1912,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1913,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1914,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1915,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1916,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1917,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1918,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1919,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1920,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1921,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1922,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1923,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1924,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1925,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1926,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1927,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1928,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1929,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1930,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1931,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1932,Water,Forest,Water,Water,Water,NULL,NULL,Bareland
1933,Water,Forest,Water,Water,Water,NULL,NULL,Water
1934,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1935,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1936,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1937,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1938,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1939,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1940,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1941,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1942,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1943,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1944,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1945,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1946,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1947,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1948,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1949,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
1950,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Water
1951,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1952,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1953,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1954,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1955,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1956,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1957,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1958,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1959,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1960,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1961,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1962,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1963,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1964,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1965,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1966,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1967,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1968,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1969,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1970,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1971,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1972,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1973,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1974,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1975,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1976,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1977,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1978,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1979,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1980,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1981,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1982,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1983,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1984,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1985,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1986,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1987,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1988,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1989,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1990,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1991,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1992,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1993,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1994,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1995,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1996,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1997,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1998,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1999,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2000,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2001,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2002,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2003,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2004,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2005,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2006,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2007,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2008,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2009,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2010,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2011,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2012,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2013,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2014,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2015,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2016,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2017,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2018,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2019,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2020,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2021,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2022,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2023,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2024,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2025,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2026,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2027,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2028,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2029,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2030,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2031,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2032,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2033,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2034,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2035,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2036,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2037,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2038,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2039,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2040,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2041,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2042,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2043,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2044,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2045,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2046,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2047,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2048,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2049,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2050,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2051,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2052,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2053,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2054,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2055,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2056,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2057,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2058,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2059,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2060,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2061,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2062,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2063,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2064,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2065,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2066,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2067,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2068,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2069,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2070,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2071,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2072,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2073,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2074,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2075,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2076,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2077,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2078,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2079,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2080,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2081,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2082,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2083,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2084,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2085,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2086,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2087,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2088,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2089,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2090,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
