Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQF_M_R
3614,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3615,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3616,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3617,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3618,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3619,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3620,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3621,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3622,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3623,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3624,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3625,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3626,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3627,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
3628,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3629,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3630,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3631,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3632,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
3633,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3634,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3635,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3636,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3637,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
3638,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3639,NULL,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
3640,NULL,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
3641,NULL,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
3642,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
3643,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3644,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3645,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3646,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3647,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
3648,NULL,Forest,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
3649,NULL,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
3650,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3651,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3652,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3653,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3654,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3655,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3656,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3657,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
3658,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
3659,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
3660,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
3661,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3662,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3663,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3664,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3665,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
3666,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
3667,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
3668,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3669,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3670,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3671,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
3672,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
3673,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3674,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3675,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3676,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3677,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3678,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3679,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3680,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3681,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3682,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3683,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
3684,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3685,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3686,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3687,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3688,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
3689,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3690,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3691,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3692,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3693,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3694,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3695,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3696,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3697,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3698,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3699,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3700,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3701,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3702,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
3703,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3704,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3705,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
3706,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3707,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3708,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
3709,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
3710,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3711,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3712,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3713,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
3714,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,NULL
3715,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
3716,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3717,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3718,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
3719,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
3720,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
3721,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3722,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
3723,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Wetland
3724,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
3725,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
3726,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
3727,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
3728,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3729,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
3730,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3731,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
3732,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3733,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3734,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3735,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
3736,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
3737,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
3738,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
3739,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
3740,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3741,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
3742,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
3743,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3744,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3745,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3746,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3747,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3748,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3749,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3750,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3751,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3752,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3753,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
3754,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
3755,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3756,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3757,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3758,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3759,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
3760,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
3761,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
3762,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
3763,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3764,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
3765,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3766,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3767,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
3768,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3769,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3770,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3771,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3772,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3773,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3774,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3775,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3776,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3777,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3778,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3779,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3780,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3781,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
3782,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3783,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3784,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3785,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3786,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
3787,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3788,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
3789,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3790,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3791,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3792,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3793,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3794,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3795,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3796,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3797,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3798,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
3799,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3800,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3801,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
3802,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3803,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3804,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3805,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3806,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3807,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
3808,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3809,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3810,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3811,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3812,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
3813,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
3814,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
3815,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
3816,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3817,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
3818,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3819,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3820,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3821,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
3822,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
3823,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3824,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
3825,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
3826,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
3827,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
3828,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
3829,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3830,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3831,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
3832,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
3833,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3834,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
3835,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3836,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3837,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
3838,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3839,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3840,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
3841,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
3842,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3843,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Cropland
3844,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
3845,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
3846,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
3847,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
3848,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3849,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
3850,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3851,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3852,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3853,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3854,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3855,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3856,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3857,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
3858,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3859,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
3860,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3861,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
3862,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
3863,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3864,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
3865,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3866,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
3867,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
3868,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3869,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3870,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3871,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3872,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3873,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3874,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3875,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3876,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3877,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3878,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3879,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3880,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3881,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3882,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3883,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
3884,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3885,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3886,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3887,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3888,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3889,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3890,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3891,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3892,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3893,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3894,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
3895,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
3896,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3897,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3898,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3899,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3900,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
3901,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
3902,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
3903,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
3904,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3905,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
3906,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
3907,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3908,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3909,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3910,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
3911,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3912,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3913,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3914,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3915,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3916,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3917,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3918,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3919,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3920,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3921,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3922,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3923,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3924,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3925,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
3926,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
3927,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3928,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
