Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLH_M_R
3297,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3298,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3299,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
3300,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3301,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3302,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3303,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3304,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3305,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3306,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3307,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3308,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3309,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3310,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3311,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3312,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3313,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3314,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3315,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3316,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3317,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
3318,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
3319,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3320,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3321,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3322,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3323,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3324,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3325,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3326,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3327,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3328,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3329,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3330,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3331,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3332,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3333,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3334,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3335,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3336,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3337,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3338,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3339,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3340,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3341,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
3342,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3343,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3344,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3345,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3346,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3347,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3348,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3349,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3350,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3351,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
3352,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
3353,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3354,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3355,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3356,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
3357,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
3358,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3359,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3360,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3361,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
3362,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
3363,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
3364,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
3365,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3366,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
3367,Grassland,Cropland,Water,NULL,Water,Shrubland,Shrubland,NULL
3368,Grassland,Cropland,Water,NULL,Water,Shrubland,Shrubland,Grassland
3369,Grassland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
3370,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3371,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3372,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3373,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3374,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3375,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3376,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3377,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3378,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3379,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3380,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
3381,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3382,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3383,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3384,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3385,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3386,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3387,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3388,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3389,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3390,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3391,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3392,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3393,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3394,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3395,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3396,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3397,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3398,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
3399,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3400,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3401,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3402,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3403,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3404,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3405,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3406,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3407,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
3408,Grassland,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3409,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3410,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3411,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3412,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3413,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3414,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3415,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3416,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3417,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3418,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3419,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3420,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3421,Grassland,Wetland,Water,NULL,Water,Shrubland,Shrubland,Forest
3422,Grassland,Wetland,Water,NULL,Water,Shrubland,Water,Water
3423,Grassland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3424,Grassland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3425,Grassland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3426,Grassland,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3427,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3428,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3429,Grassland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3430,Grassland,Wetland,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
3431,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3432,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3433,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3434,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3435,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3436,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3437,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3438,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3439,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3440,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3441,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3442,Grassland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3443,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3444,Grassland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3445,Grassland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
3446,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
3447,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3448,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3449,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3450,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3451,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3452,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3453,Grassland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
3454,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
3455,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3456,Grassland,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
3457,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3458,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3459,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3460,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3461,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3462,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3463,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3464,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3465,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3466,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
3467,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3468,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3469,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3470,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3471,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3472,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3473,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3474,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3475,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3476,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3477,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3478,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3479,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3480,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3481,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3482,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3483,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3484,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3485,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3486,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3487,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3488,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3489,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3490,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3491,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3492,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3493,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3494,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3495,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3496,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3497,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3498,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3499,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3500,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3501,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3502,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3503,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3504,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3505,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3506,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3507,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3508,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
3509,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3510,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3511,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3512,Grassland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3513,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3514,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3515,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3516,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3517,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3518,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3519,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3520,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3521,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3522,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3523,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3524,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3525,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3526,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3527,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3528,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3529,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3530,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
3531,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3532,Grassland,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3533,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3534,Grassland,Forest,Water,NULL,Water,Wetland,Wetland,NULL
3535,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3536,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3537,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3538,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3539,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3540,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3541,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3542,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3543,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3544,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3545,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3546,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3547,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3548,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3549,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3550,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3551,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3552,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3553,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3554,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3555,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3556,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3557,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3558,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3559,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
3560,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3561,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3562,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3563,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3564,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3565,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3566,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3567,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3568,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3569,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3570,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3571,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3572,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
3573,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
3574,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3575,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3576,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3577,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
3578,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
3579,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
3580,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3581,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
3582,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3583,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3584,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3585,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3586,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3587,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3588,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3589,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3590,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3591,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
3592,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3593,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3594,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
3595,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3596,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3597,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3598,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3599,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3600,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3601,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
3602,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3603,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3604,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3605,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3606,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3607,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3608,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3609,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3610,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
