Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVL_M_R
6803,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
6804,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6805,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6806,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
6807,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6808,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
6809,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6810,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6811,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
6812,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Built-up,Grassland
6813,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
6814,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
6815,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6816,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
6817,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
6818,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
6819,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6820,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6821,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6822,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
6823,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
6824,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6825,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6826,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6827,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6828,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6829,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6830,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6831,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6832,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6833,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6834,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
6835,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6836,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
6837,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
6838,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
6839,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6840,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6841,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6842,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6843,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6844,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6845,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6846,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6847,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6848,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6849,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6850,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6851,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6852,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6853,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6854,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6855,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6856,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
6857,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6858,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6859,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6860,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6861,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6862,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6863,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6864,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6865,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6866,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6867,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6868,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6869,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6870,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6871,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6872,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6873,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6874,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6875,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6876,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6877,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6878,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
6879,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
6880,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6881,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6882,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6883,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6884,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6885,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6886,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6887,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6888,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6889,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6890,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6891,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6892,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6893,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6894,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
6895,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
6896,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
6897,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6898,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6899,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
6900,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6901,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6902,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6903,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
6904,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6905,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
6906,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6907,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6908,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
6909,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6910,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6911,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
6912,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6913,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6914,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6915,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
6916,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
6917,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Cropland
6918,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
6919,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Cropland
6920,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6921,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6922,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6923,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
6924,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6925,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
6926,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6927,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6928,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
6929,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
6930,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6931,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
6932,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
6933,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6934,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
6935,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
6936,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Cropland
6937,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
6938,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
6939,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
6940,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6941,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6942,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6943,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6944,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6945,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6946,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6947,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6948,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6949,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6950,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6951,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
6952,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6953,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
6954,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6955,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
6956,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
6957,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6958,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6959,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6960,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6961,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6962,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6963,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6964,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6965,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6966,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6967,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6968,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6969,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6970,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6971,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
6972,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6973,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
6974,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6975,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6976,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
6977,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6978,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
6979,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6980,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6981,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6982,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6983,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6984,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6985,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6986,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
6987,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
6988,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
6989,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
6990,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6991,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6992,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6993,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
6994,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
6995,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
6996,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6997,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6998,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6999,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
7000,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
7001,Cropland,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,Cropland
7002,Cropland,Cropland,Grassland,NULL,Non_Wetland,Water,Shrubland,Cropland
7003,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
7004,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
7005,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7006,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7007,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
7008,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
7009,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7010,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
7011,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7012,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
7013,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Bareland,Cropland
7014,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
7015,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
7016,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7017,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
7018,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7019,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7020,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7021,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7022,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7023,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7024,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7025,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7026,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
7027,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7028,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7029,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7030,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7031,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7032,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
7033,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7034,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7035,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
7036,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7037,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7038,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
7039,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7040,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
7041,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
7042,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7043,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7044,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7045,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7046,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7047,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7048,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7049,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7050,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7051,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7052,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7053,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7054,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7055,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
7056,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7057,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
7058,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7059,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7060,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7061,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7062,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
7063,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7064,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7065,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7066,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7067,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
7068,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7069,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7070,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7071,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7072,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7073,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7074,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7075,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7076,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
7077,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7078,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7079,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
7080,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7081,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
7082,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7083,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7084,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
7085,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
7086,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7087,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
7088,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7089,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7090,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7091,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7092,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7093,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7094,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7095,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7096,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7097,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7098,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7099,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7100,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7101,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7102,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7103,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7104,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7105,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7106,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7107,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
7108,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
