Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZL_M_R
1428,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1429,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1430,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1431,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1432,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1433,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
1434,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
1435,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1436,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1437,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1438,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1439,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1440,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1441,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1442,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1443,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1444,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1445,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1446,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1447,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1448,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1449,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1450,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1451,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1452,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
1453,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1454,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1455,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1456,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1457,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1458,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1459,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1460,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
1461,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
1462,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1463,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1464,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
1465,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1466,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1467,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1468,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Wetland,Forest
1469,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1470,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
1471,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1472,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
1473,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1474,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1475,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1476,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1477,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1478,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1479,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1480,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1481,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1482,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
1483,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1484,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1485,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1486,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1487,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1488,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1489,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1490,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1491,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1492,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1493,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1494,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1495,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
1496,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
1497,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1498,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1499,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1500,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1501,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1502,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1503,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1504,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1505,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1506,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1507,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1508,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1509,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1510,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1511,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
1512,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1513,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1514,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1515,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1516,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
1517,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
1518,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
1519,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
1520,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1521,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1522,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
1523,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
1524,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1525,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1526,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1527,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1528,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
1529,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1530,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1531,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1532,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1533,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1534,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1535,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1536,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1537,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
1538,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1539,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
1540,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1541,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1542,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1543,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1544,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1545,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1546,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1547,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1548,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1549,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1550,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1551,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1552,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1553,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1554,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1555,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1556,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1557,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1558,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1559,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1560,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1561,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1562,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1563,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1564,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
1565,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1566,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1567,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1568,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1569,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1570,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1571,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1572,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1573,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1574,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
1575,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1576,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1577,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1578,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1579,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1580,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1581,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
1582,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
1583,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
1584,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1585,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1586,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1587,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
1588,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
1589,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1590,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1591,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1592,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1593,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1594,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
1595,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1596,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1597,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1598,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1599,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1600,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1601,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1602,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1603,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
1604,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1605,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1606,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
1607,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1608,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
1609,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
1610,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
1611,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
1612,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1613,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1614,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1615,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1616,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1617,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
1618,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1619,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1620,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1621,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1622,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1623,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1624,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1625,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
1626,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
1627,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1628,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1629,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1630,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1631,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
1632,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1633,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1634,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
1635,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1636,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1637,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1638,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1639,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
1640,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1641,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1642,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1643,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1644,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
1645,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
1646,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
1647,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1648,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1649,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
1650,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1651,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1652,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1653,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
1654,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1655,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1656,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
1657,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1658,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1659,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
1660,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
1661,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1662,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1663,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
1664,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1665,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
1666,Forest,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Forest
1667,Forest,Forest,Wetland,Water,Wetland,Shrubland,Water,Forest
1668,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1669,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
1670,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
1671,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
1672,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1673,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
1674,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
1675,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1676,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
1677,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
1678,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
1679,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
1680,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
1681,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
1682,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
1683,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
1684,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1685,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1686,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1687,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1688,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1689,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1690,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
1691,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1692,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1693,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1694,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1695,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1696,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1697,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
1698,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
1699,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
1700,Forest,Forest,Water,NULL,Water,NULL,Water,Water
1701,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
1702,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
1703,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
1704,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Grassland
1705,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Forest
1706,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
1707,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
1708,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
1709,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
1710,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
1711,Forest,Forest,Water,NULL,Water,Water,Water,Water
1712,Forest,Forest,Water,NULL,Water,Water,Water,Forest
1713,Forest,Forest,Water,NULL,Water,Water,Forest,Water
1714,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
1715,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
1716,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
1717,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
1718,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
1719,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
1720,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
1721,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
1722,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
1723,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
1724,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
1725,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
1726,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
1727,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
1728,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
1729,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
1730,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
1731,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
1732,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
1733,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
1734,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
1735,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
1736,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
1737,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
1738,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
1739,Forest,Forest,Water,Water,Water,NULL,Water,Water
1740,Forest,Forest,Water,Water,Water,NULL,Water,Forest
1741,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
1742,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
1743,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
1744,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
1745,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
1746,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
1747,Forest,Forest,Water,Water,Water,Water,Wetland,Water
1748,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
1749,Forest,Forest,Water,Water,Water,Water,Water,Water
1750,Forest,Forest,Water,Water,Water,Water,Water,Forest
1751,Forest,Forest,Water,Water,Water,Water,Forest,Forest
1752,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
1753,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
1754,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
1755,Forest,Forest,Water,Water,Water,Forest,Water,Water
1756,Forest,Forest,Water,Water,Water,Forest,Water,Forest
1757,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
1758,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1759,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1760,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
1761,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1762,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1763,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1764,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1765,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1766,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1767,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1768,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
1769,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
1770,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1771,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1772,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1773,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1774,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1775,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
