Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBN_M_R
2290,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
2291,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2292,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2293,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2294,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2295,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2296,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2297,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2298,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2299,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2300,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2301,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2302,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2303,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2304,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2305,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2306,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Built-up
2307,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Wetland
2308,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
2309,NULL,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Wetland
2310,NULL,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Bareland
2311,NULL,Cropland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
2312,NULL,Cropland,Water,Water,Water,Water,Wetland,Wetland
2313,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2314,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2315,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2316,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2317,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2318,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2319,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2320,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2321,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2322,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2323,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2324,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2325,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2326,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2327,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2328,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
2329,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2330,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2331,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2332,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
2333,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2334,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2335,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2336,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2337,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
2338,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2339,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
2340,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
2341,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2342,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
2343,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2344,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2345,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
2346,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2347,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2348,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2349,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2350,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
2351,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2352,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2353,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2354,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2355,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2356,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2357,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2358,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2359,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2360,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
2361,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2362,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2363,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2364,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2365,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2366,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2367,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
2368,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2369,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2370,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2371,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2372,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2373,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2374,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2375,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2376,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2377,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2378,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2379,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2380,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
2381,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2382,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2383,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
2384,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
2385,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2386,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2387,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2388,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
2389,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2390,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2391,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
2392,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Cropland
2393,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
2394,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Built-up,Cropland
2395,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
2396,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2397,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
2398,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2399,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2400,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2401,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2402,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2403,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2404,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2405,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2406,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2407,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2408,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2409,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
2410,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2411,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2412,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2413,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2414,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
2415,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2416,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2417,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2418,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2419,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2420,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2421,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
2422,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
2423,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2424,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
2425,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2426,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2427,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2428,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
2429,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
2430,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2431,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2432,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2433,NULL,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2434,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2435,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2436,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2437,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2438,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2439,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2440,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2441,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2442,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2443,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2444,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
2445,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2446,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2447,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2448,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2449,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2450,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2451,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2452,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2453,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2454,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
2455,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2456,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
2457,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
2458,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2459,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2460,NULL,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2461,NULL,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
2462,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2463,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2464,NULL,Cropland,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2465,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
2466,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
2467,NULL,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2468,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2469,NULL,Cropland,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
2470,NULL,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2471,NULL,Cropland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
2472,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2473,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2474,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2475,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2476,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2477,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2478,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2479,NULL,Wetland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
2480,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2481,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2482,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2483,NULL,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2484,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2485,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2486,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2487,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2488,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2489,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2490,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
2491,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2492,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2493,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2494,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2495,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2496,NULL,Wetland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2497,NULL,Wetland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
2498,NULL,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2499,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
2500,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2501,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2502,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2503,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2504,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2505,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
2506,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
2507,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2508,NULL,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2509,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2510,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2511,NULL,Wetland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
2512,NULL,Wetland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2513,NULL,Wetland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2514,NULL,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
2515,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
2516,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2517,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2518,NULL,Wetland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2519,NULL,Wetland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
2520,NULL,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2521,NULL,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2522,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
2523,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2524,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2525,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2526,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2527,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2528,NULL,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Grassland
2529,NULL,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
2530,NULL,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
2531,NULL,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
2532,NULL,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
2533,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2534,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2535,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2536,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2537,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
2538,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2539,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
2540,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
2541,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
2542,NULL,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
2543,NULL,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
2544,NULL,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Bareland
2545,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2546,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
2547,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2548,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2549,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
2550,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2551,NULL,Wetland,Wetland,NULL,Wetland,Water,Bareland,Wetland
2552,NULL,Wetland,Wetland,NULL,Wetland,Forest,NULL,Forest
2553,NULL,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
2554,NULL,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
2555,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2556,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
2557,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2558,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
2559,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2560,NULL,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
2561,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2562,NULL,Wetland,Wetland,Water,Wetland,Water,Bareland,Wetland
2563,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2564,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2565,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2566,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2567,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
2568,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
2569,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
2570,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
2571,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2572,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2573,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2574,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
2575,NULL,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2576,NULL,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
2577,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2578,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2579,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2580,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2581,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2582,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2583,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2584,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2585,NULL,Wetland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2586,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2587,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2588,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2589,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2590,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2591,NULL,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2592,NULL,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
2593,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2594,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2595,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2596,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2597,NULL,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2598,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2599,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2600,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2601,NULL,Bareland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2602,NULL,Bareland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
2603,NULL,Bareland,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
2604,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2605,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2606,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2607,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2608,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2609,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2610,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2611,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2612,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2613,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
2614,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
