Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQA_M_R
1854,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1855,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1856,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1857,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1858,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1859,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1860,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1861,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1862,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1863,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
1864,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
1865,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1866,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
1867,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
1868,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1869,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1870,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
1871,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
1872,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1873,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1874,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1875,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1876,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1877,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1878,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1879,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1880,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1881,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1882,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1883,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1884,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1885,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1886,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1887,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1888,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
1889,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1890,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
1891,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
1892,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
1893,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
1894,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
1895,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1896,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
1897,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
1898,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1899,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1900,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1901,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
1902,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1903,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
1904,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1905,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1906,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1907,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1908,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
1909,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
1910,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1911,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1912,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1913,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
1914,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
1915,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1916,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1917,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1918,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1919,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
1920,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
1921,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
1922,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
1923,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1924,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
1925,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1926,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
1927,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
1928,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
1929,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1930,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
1931,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
1932,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1933,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
1934,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
1935,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Bareland
1936,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
1937,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
1938,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
1939,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
1940,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1941,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
1942,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1943,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1944,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
1945,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
1946,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
1947,NULL,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
1948,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1949,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
1950,NULL,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
1951,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
1952,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
1953,NULL,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
1954,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1955,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
1956,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
1957,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1958,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1959,NULL,Cropland,Wetland,Water,Wetland,NULL,Water,Water
1960,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Water,Grassland
1961,NULL,Cropland,Wetland,Water,Wetland,Shrubland,Water,Water
1962,NULL,Cropland,Wetland,Water,Wetland,Bareland,Water,Grassland
1963,NULL,Cropland,Wetland,Water,Wetland,Bareland,Water,Bareland
1964,NULL,Cropland,Wetland,Water,Wetland,Water,Grassland,Grassland
1965,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
1966,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Water
1967,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1968,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1969,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1970,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1971,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1972,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
1973,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
1974,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1975,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
1976,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1977,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
1978,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1979,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
1980,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1981,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1982,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1983,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
1984,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
1985,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
1986,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
1987,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1988,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1989,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1990,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1991,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1992,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1993,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1994,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
1995,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1996,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1997,NULL,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
1998,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1999,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2000,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2001,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2002,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2003,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2004,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
2005,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2006,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2007,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2008,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2009,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2010,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2011,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2012,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
2013,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2014,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2015,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
2016,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2017,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2018,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
2019,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
2020,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2021,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2022,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2023,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2024,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
2025,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2026,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2027,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2028,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2029,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2030,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2031,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2032,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2033,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2034,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2035,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2036,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2037,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2038,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Bareland
2039,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
2040,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Cropland
2041,NULL,Cropland,Water,NULL,Water,Grassland,Shrubland,Bareland
2042,NULL,Cropland,Water,NULL,Water,Bareland,Shrubland,Grassland
2043,NULL,Cropland,Water,NULL,Water,Water,Forest,Water
2044,NULL,Cropland,Water,Non_Water,Water,Shrubland,Shrubland,Water
2045,NULL,Cropland,Water,Non_Water,Water,Bareland,Shrubland,Grassland
2046,NULL,Cropland,Water,Water,Water,Shrubland,Water,Grassland
2047,NULL,Cropland,Water,Water,Water,Shrubland,Forest,Forest
2048,NULL,Cropland,Water,Water,Water,Water,Water,Water
2049,NULL,Cropland,Water,Water,Water,Water,Forest,Water
2050,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2051,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2052,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2053,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2054,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2055,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2056,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2057,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2058,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2059,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2060,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
2061,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2062,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2063,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2064,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2065,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2066,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
2067,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2068,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2069,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2070,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
2071,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2072,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2073,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2074,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2075,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2076,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2077,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2078,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2079,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2080,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2081,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2082,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2083,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
2084,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
2085,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2086,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2087,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2088,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2089,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2090,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2091,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
2092,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
2093,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2094,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2095,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2096,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2097,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2098,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2099,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2100,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2101,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2102,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2103,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2104,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2105,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2106,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2107,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
2108,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2109,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2110,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
2111,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2112,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2113,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2114,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2115,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2116,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
2117,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2118,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2119,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2120,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2121,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2122,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2123,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2124,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2125,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2126,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2127,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2128,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2129,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2130,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2131,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2132,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2133,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2134,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2135,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2136,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2137,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2138,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2139,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2140,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
2141,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2142,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2143,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2144,NULL,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
2145,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
2146,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
2147,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Water,Grassland
2148,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
2149,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2150,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2151,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2152,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2153,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2154,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2155,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2156,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
2157,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2158,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2159,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2160,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2161,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Bareland
2162,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2163,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2164,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2165,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2166,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Grassland
2167,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
2168,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2169,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2170,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
2171,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2172,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
2173,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2174,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2175,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
