Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPG_M_R
331,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
332,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
333,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
334,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
335,NULL,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
336,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
337,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
338,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
339,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
340,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
341,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
342,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
343,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
344,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
345,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
346,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
347,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,NULL
348,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
349,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
350,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
351,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
352,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
353,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
354,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
355,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
356,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
357,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
358,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
359,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
360,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
361,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
362,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
363,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
364,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
365,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
366,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
367,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
368,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
369,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
370,NULL,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
371,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
372,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
373,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
374,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
376,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
377,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
379,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
380,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
381,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
382,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
383,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
384,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
385,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
386,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
387,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
388,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
389,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
390,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
391,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
392,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Water
393,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
394,NULL,NULL,Built-up,Water,Non_Wetland,Built-up,Wetland,Grassland
395,NULL,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
396,NULL,NULL,Water,NULL,Water,NULL,Wetland,Forest
397,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
398,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
399,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
400,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
401,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Forest
402,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
403,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
404,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Water
405,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
406,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
407,NULL,NULL,Water,NULL,Water,Wetland,Water,Wetland
408,NULL,NULL,Water,NULL,Water,Wetland,Water,Water
409,NULL,NULL,Water,NULL,Water,Wetland,Water,Forest
410,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
411,NULL,NULL,Water,NULL,Water,Water,Grassland,Forest
412,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
413,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
414,NULL,NULL,Water,NULL,Water,Water,Wetland,Bareland
415,NULL,NULL,Water,NULL,Water,Water,Wetland,Water
416,NULL,NULL,Water,NULL,Water,Water,Wetland,Forest
417,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
418,NULL,NULL,Water,NULL,Water,Water,Water,Wetland
419,NULL,NULL,Water,NULL,Water,Water,Water,Water
420,NULL,NULL,Water,NULL,Water,Water,Water,Forest
421,NULL,NULL,Water,Non_Water,Water,NULL,Water,Forest
422,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
423,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Forest
424,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
425,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
426,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
427,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
428,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
429,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Water
430,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Forest
431,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
432,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
433,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Water
434,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Forest
435,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
436,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
437,NULL,NULL,Water,Non_Water,Water,Water,Water,Water
438,NULL,NULL,Water,Non_Water,Water,Water,Water,Forest
439,NULL,NULL,Water,Water,Water,NULL,Wetland,Wetland
440,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
441,NULL,NULL,Water,Water,Water,Grassland,Wetland,Wetland
442,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
443,NULL,NULL,Water,Water,Water,Grassland,Water,Forest
444,NULL,NULL,Water,Water,Water,Wetland,NULL,Wetland
445,NULL,NULL,Water,Water,Water,Wetland,Grassland,Grassland
446,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
447,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
448,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
449,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
450,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
451,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
452,NULL,NULL,Water,Water,Water,Wetland,Water,Water
453,NULL,NULL,Water,Water,Water,Wetland,Water,Forest
454,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
455,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
456,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
457,NULL,NULL,Water,Water,Water,Water,Wetland,Water
458,NULL,NULL,Water,Water,Water,Water,Wetland,Forest
459,NULL,NULL,Water,Water,Water,Water,Water,Grassland
460,NULL,NULL,Water,Water,Water,Water,Water,Wetland
461,NULL,NULL,Water,Water,Water,Water,Water,Water
462,NULL,NULL,Water,Water,Water,Water,Water,Forest
463,NULL,NULL,Water,Water,Water,Forest,Wetland,Forest
464,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
465,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
468,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
469,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
470,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
471,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
473,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
475,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
476,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
477,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
478,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
479,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
480,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
481,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
482,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
483,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
484,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
485,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
486,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
487,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
488,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
489,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
490,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
491,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
493,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
494,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
495,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
496,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
497,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
498,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
499,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
500,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
501,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
502,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
503,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
504,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
505,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
506,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
507,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
508,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
509,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
510,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
511,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
512,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
513,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
514,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
515,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
516,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
517,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
518,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
519,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
520,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
521,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
522,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
523,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
524,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
525,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
526,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
527,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
528,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
529,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
530,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
531,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
532,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
533,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
534,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
535,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
536,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
537,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
538,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
539,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
540,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
541,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
542,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
543,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
544,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
545,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
546,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
547,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
548,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
549,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
550,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
551,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
552,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
553,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
554,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
555,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
556,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
557,NULL,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
558,NULL,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Water
559,NULL,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
560,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
561,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
562,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
563,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
564,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
565,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
566,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
567,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Bareland
568,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
569,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
570,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
571,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
572,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
573,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Wetland
574,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
575,NULL,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
576,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
577,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
578,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
579,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
580,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
581,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
582,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Water
583,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
584,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
585,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
586,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
587,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
588,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
589,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
590,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
591,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
592,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
593,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
594,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
595,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
596,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
597,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
598,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
599,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
600,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
601,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
602,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
603,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
604,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
605,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
606,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
607,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
608,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
609,NULL,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
610,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
611,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
612,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
613,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
614,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
615,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
616,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
617,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
618,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
619,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
620,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
621,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
622,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
623,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
624,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
625,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
626,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
627,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
628,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
629,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
630,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
631,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
632,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
633,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
634,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
635,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
636,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
637,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
638,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
639,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
640,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
641,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
642,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
643,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
644,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
645,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
646,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
647,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Water
648,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
649,NULL,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
650,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
651,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
652,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
653,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
654,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
655,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
656,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
657,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
658,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
659,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
660,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
661,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
662,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
663,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
664,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
665,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
666,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
667,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Water
668,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
669,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
670,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
671,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
672,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
673,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
674,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
675,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
676,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
677,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,NULL
678,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
679,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
680,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
681,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
682,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
683,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
684,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
685,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Water
686,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Forest
