Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWN_M_R
5927,Grassland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5928,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5929,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
5930,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5931,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5932,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5933,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
5934,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5935,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
5936,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5937,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
5938,Grassland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
5939,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5940,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
5941,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5942,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5943,Grassland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
5944,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5945,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
5946,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
5947,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5948,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
5949,Grassland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
5950,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5951,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
5952,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
5953,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
5954,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5955,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5956,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5957,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5958,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5959,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5960,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5961,Grassland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
5962,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5963,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
5964,Grassland,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
5965,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
5966,Grassland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
5967,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5968,Grassland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5969,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5970,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5971,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5972,Grassland,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5973,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5974,Grassland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5975,Grassland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
5976,Grassland,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
5977,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5978,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
5979,Grassland,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
5980,Grassland,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
5981,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
5982,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5983,Grassland,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,NULL
5984,Grassland,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
5985,Grassland,Water,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
5986,Grassland,Water,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
5987,Grassland,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
5988,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5989,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
5990,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5991,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5992,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5993,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
5994,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5995,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5996,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5997,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5998,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
5999,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
6000,Grassland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
6001,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6002,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6003,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6004,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6005,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
6006,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6007,Grassland,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6008,Grassland,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6009,Grassland,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6010,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6011,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6012,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6013,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6014,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
6015,Grassland,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6016,Grassland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6017,Grassland,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
6018,Grassland,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6019,Grassland,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
6020,Grassland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6021,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6022,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6023,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6024,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
6025,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6026,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6027,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6028,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6029,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6030,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6031,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
6032,Grassland,Water,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
6033,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6034,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6035,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6036,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6037,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6038,Grassland,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6039,Grassland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6040,Grassland,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6041,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
6042,Grassland,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
6043,Grassland,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
6044,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6045,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
6046,Grassland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
6047,Grassland,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
6048,Grassland,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
6049,Grassland,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
6050,Grassland,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
6051,Grassland,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
6052,Grassland,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
6053,Grassland,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
6054,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6055,Grassland,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6056,Grassland,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
6057,Grassland,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
6058,Grassland,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
6059,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
6060,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
6061,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
6062,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6063,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6064,Grassland,Water,Wetland,Water,Wetland,NULL,Water,Grassland
6065,Grassland,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
6066,Grassland,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
6067,Grassland,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
6068,Grassland,Water,Wetland,Water,Wetland,Water,Water,Grassland
6069,Grassland,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6070,Grassland,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6071,Grassland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Cropland
6072,Grassland,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6073,Grassland,Water,Built-up,Water,Non_Wetland,NULL,Built-up,Grassland
6074,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6075,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6076,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6077,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6078,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6079,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6080,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6081,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6082,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6083,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6084,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6085,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
6086,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6087,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6088,Grassland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
6089,Grassland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
6090,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
6091,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
6092,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6093,Grassland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6094,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6095,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6096,Grassland,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
6097,Grassland,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
6098,Grassland,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
6099,Grassland,Water,Forest,Water,Non_Wetland,NULL,Built-up,Grassland
6100,Grassland,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
6101,Grassland,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Grassland
6102,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
6103,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Built-up,Grassland
6104,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6105,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6106,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6107,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6108,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6109,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6110,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
6111,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6112,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6113,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6114,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6115,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6116,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
6117,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6118,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
6119,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
6120,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6121,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6122,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6123,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
6124,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
6125,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6126,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6127,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6128,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6129,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6130,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6131,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6132,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6133,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
6134,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
6135,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
6136,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6137,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6138,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6139,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
6140,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6141,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6142,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6143,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6144,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
6145,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6146,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6147,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6148,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6149,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6150,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
6151,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
6152,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6153,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
6154,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
6155,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6156,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6157,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6158,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
6159,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6160,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
6161,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
6162,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6163,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
6164,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6165,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6166,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
6167,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6168,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
6169,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6170,Grassland,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,NULL
6171,Grassland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
6172,Grassland,Forest,NULL,Water,Non_Wetland,NULL,Grassland,NULL
6173,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6174,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6175,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6176,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6177,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6178,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6179,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6180,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6181,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6182,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
6183,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
6184,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6185,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6186,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6187,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6188,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6189,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6190,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6191,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6192,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6193,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6194,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6195,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6196,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
6197,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6198,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6199,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6200,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6201,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6202,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6203,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6204,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6205,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
6206,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6207,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6208,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6209,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6210,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6211,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6212,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6213,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6214,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
6215,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6216,Grassland,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6217,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6218,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6219,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
6220,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6221,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6222,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6223,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6224,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
6225,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6226,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6227,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6228,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
6229,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6230,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6231,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
6232,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
6233,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
