Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLL_M_R
3271,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3272,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3273,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3274,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3275,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3276,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3277,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3278,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3279,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3280,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
3281,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
3282,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
3283,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
3284,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
3285,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3286,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3287,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3288,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3289,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
3290,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3291,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3292,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
3293,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
3294,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
3295,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3296,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
3297,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3298,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3299,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3300,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
3301,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3302,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3303,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3304,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3305,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3306,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3307,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3308,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3309,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3310,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3311,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
3312,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3313,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3314,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3315,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
3316,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
3317,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3318,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3319,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3320,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3321,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3322,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3323,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3324,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3325,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3326,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3327,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3328,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
3329,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3330,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3331,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3332,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3333,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3334,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3335,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3336,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3337,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3338,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3339,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3340,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3341,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3342,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3343,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3344,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3345,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
3346,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3347,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3348,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3349,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3350,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3351,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3352,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3353,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
3354,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3355,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
3356,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3357,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3358,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
3359,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3360,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
3361,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
3362,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
3363,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
3364,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
3365,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3366,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3367,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3368,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
3369,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3370,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3371,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3372,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3373,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3374,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3375,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3376,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3377,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3378,Grassland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
3379,Grassland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
3380,Grassland,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
3381,Grassland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3382,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3383,Grassland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3384,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3385,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3386,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
3387,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
3388,Grassland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3389,Grassland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
3390,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3391,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3392,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3393,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3394,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3395,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
3396,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
3397,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
3398,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3399,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3400,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3401,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
3402,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
3403,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3404,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3405,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3406,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3407,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3408,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3409,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
3410,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3411,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3412,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3413,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3414,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3415,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3416,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3417,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3418,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
3419,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3420,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3421,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3422,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3423,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
3424,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3425,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3426,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3427,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3428,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3429,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3430,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3431,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3432,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3433,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3434,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3435,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3436,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3437,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3438,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3439,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3440,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3441,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
3442,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3443,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3444,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
3445,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
3446,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
3447,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3448,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3449,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
3450,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
3451,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
3452,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
3453,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3454,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
3455,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Cropland
3456,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
3457,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3458,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
3459,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3460,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3461,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3462,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3463,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
3464,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
3465,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3466,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
3467,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3468,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3469,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3470,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3471,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
3472,Grassland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3473,Grassland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3474,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3475,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3476,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3477,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3478,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3479,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3480,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3481,Grassland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3482,Grassland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3483,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3484,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3485,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3486,Grassland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3487,Grassland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
3488,Grassland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3489,Grassland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3490,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3491,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
3492,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3493,Grassland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
3494,Grassland,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
3495,Grassland,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
3496,Grassland,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
3497,Grassland,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
3498,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3499,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3500,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
3501,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
3502,Grassland,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
3503,Grassland,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
3504,Grassland,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
3505,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3506,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3507,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3508,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3509,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3510,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3511,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3512,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3513,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3514,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3515,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3516,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3517,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3518,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3519,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3520,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3521,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
3522,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3523,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3524,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3525,Grassland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
3526,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3527,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3528,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3529,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3530,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3531,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3532,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3533,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3534,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3535,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3536,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3537,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3538,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3539,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3540,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3541,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3542,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3543,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3544,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3545,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3546,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3547,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3548,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3549,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3550,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3551,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3552,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3553,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3554,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3555,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3556,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3557,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3558,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3559,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3560,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3561,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3562,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3563,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3564,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3565,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
3566,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3567,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3568,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3569,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3570,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
3571,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3572,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3573,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3574,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3575,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3576,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3577,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
