Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MXV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MXV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MXV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MXV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MXV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MXV_M_R
1414,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1415,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1416,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1417,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1418,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1419,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1420,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1421,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1422,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1423,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1424,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1425,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1426,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1427,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1428,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1429,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1430,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1431,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1432,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1433,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1434,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1435,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1436,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1437,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1438,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1439,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1440,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1441,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1442,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1443,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1444,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1445,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1446,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1447,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1448,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1450,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1451,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1452,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1453,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1454,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1455,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1456,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1457,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1458,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1459,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1460,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1461,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1462,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1463,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1464,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1465,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1466,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1467,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1468,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1469,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1471,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1472,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1473,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1474,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1475,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1476,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1477,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1478,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1479,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1480,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1481,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1482,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1483,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
1484,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
1485,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1486,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1487,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1488,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1489,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1490,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1491,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1492,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1493,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1494,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1495,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1496,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1497,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1498,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1499,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1500,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1501,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1502,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1503,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1504,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1505,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1506,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1507,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1508,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1509,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1510,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1511,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1512,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1513,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1514,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1515,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1516,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1517,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1518,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1519,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1520,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1521,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1522,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1523,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1524,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1525,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1526,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1527,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1528,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1529,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1530,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1531,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1532,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1533,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1534,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1535,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1536,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1537,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1538,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1539,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1540,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1541,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1542,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1543,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1544,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1545,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1546,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1547,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1548,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1549,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1550,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1551,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1552,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1553,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1554,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1555,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1556,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1557,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1558,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1559,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1560,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1561,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1562,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1563,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1564,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1565,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1566,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1567,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1568,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1569,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1570,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1571,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1572,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1573,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1574,Forest,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1575,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1576,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1577,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1578,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1579,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1580,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1581,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1582,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1583,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1584,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1585,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1586,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1587,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1588,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1589,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1590,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1591,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1592,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1593,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1594,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1595,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1596,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1597,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1598,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1599,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1600,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1601,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1602,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1603,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1604,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1605,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1606,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1607,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1608,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1609,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1610,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1611,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1612,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
1613,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1614,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1615,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1616,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
1617,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
1618,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1619,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1620,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1621,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1622,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1623,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1624,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1625,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1626,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1627,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1628,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1629,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1630,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1631,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1632,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1633,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1634,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1635,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1636,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1637,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1638,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1639,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1640,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1641,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1642,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1643,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1644,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1645,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1646,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1647,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1648,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1649,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1650,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1651,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1652,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1653,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1654,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1655,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1656,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1657,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1658,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1659,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1660,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1661,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1662,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1663,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1664,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1665,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1666,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1667,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1668,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1669,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1670,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1671,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1672,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1673,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1674,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1675,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1676,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1677,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1678,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1679,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1680,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1681,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1682,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1683,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1684,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1685,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1686,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1687,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1688,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1689,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1690,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1691,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1692,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1693,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1694,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1695,Forest,Water,Water,Water,Water,NULL,NULL,Water
1696,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1697,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1698,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1699,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1700,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1701,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1702,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1703,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1704,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1705,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1706,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1707,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1708,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1709,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1710,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1711,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1712,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1713,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1714,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1715,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1716,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1717,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1718,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1719,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1720,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1721,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1722,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1723,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1724,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1725,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1726,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1727,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1728,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1729,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1730,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1731,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1732,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1733,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1734,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1735,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1736,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1737,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1738,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1739,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1740,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1741,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1742,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1743,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1744,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1745,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1746,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1747,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1748,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1749,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1750,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1751,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1752,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1753,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1754,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1755,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1756,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1757,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1758,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1759,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1760,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
