Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQU_M_R
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Built-up
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Built-up
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Built-up
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Bareland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
534,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
535,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
536,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
537,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
538,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
539,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
540,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
541,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
542,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
543,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Built-up
544,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
545,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
546,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
547,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Built-up
548,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Built-up
549,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Forest
550,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
551,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
552,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
553,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
554,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
555,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
556,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
557,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
558,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
559,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
560,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
561,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
562,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
563,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
564,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
565,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
566,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
567,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
568,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
569,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
570,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
571,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
572,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
573,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
574,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
575,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
576,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
577,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
578,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
579,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
580,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
581,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
582,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
583,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
584,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
585,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
586,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
587,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
588,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
589,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
590,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Built-up
591,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
592,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
593,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
594,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Built-up
595,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
596,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
597,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
598,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
599,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
600,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
601,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
602,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
603,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
604,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
605,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
606,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Built-up
607,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
608,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
609,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
610,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
611,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Built-up
612,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
613,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,NULL,Forest
614,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Built-up
615,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Forest
616,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
617,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
618,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
619,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
620,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
621,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
622,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
623,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
624,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
625,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
626,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
627,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
628,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
629,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
630,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
631,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
632,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
633,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
634,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
635,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
636,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
637,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
638,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
639,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
640,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
641,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Grassland
642,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Built-up,Forest
643,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
644,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
645,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
646,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
647,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
648,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
649,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
650,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
651,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
652,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
653,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
654,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
655,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
656,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
657,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
