Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTT_M_R
2194,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
2195,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
2196,Wetland,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2197,Wetland,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
2198,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2199,Wetland,NULL,Water,NULL,Water,Wetland,Water,Grassland
2200,Wetland,NULL,Water,NULL,Water,Wetland,Water,Forest
2201,Wetland,NULL,Water,NULL,Water,Water,Grassland,Grassland
2202,Wetland,NULL,Water,NULL,Water,Water,Wetland,Grassland
2203,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
2204,Wetland,NULL,Water,NULL,Water,Water,Water,Grassland
2205,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
2206,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
2207,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
2208,Wetland,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
2209,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
2210,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
2211,Wetland,NULL,Water,Water,Water,Wetland,Grassland,Grassland
2212,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2213,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2214,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
2215,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
2216,Wetland,NULL,Water,Water,Water,Wetland,Water,Forest
2217,Wetland,NULL,Water,Water,Water,Water,Grassland,Grassland
2218,Wetland,NULL,Water,Water,Water,Water,Grassland,Wetland
2219,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
2220,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
2221,Wetland,NULL,Water,Water,Water,Water,Wetland,Water
2222,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
2223,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
2224,Wetland,NULL,Water,Water,Water,Water,Water,Water
2225,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2226,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2227,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2228,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2229,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
2230,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2231,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2232,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2233,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2234,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2235,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2236,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2237,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2238,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2239,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2240,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2241,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2242,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2243,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2244,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2245,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
2246,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
2247,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2248,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2249,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2250,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2251,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
2252,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2253,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2254,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2255,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2256,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2257,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2258,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2259,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2260,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2261,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2262,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2263,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2264,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2265,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
2266,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
2267,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
2268,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2269,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2270,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
2271,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
2272,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
2273,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
2274,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
2275,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
2276,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2277,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
2278,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2279,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
2280,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2281,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
2282,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
2283,Wetland,Wetland,Bareland,Water,Non_Wetland,Water,Water,Wetland
2284,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
2285,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
2286,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Forest
2287,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Forest
2288,Wetland,Wetland,Water,NULL,Water,Water,Water,Grassland
2289,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
2290,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
2291,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
2292,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
2293,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
2294,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Grassland
2295,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
2296,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
2297,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
2298,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Forest
2299,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
2300,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
2301,Wetland,Wetland,Water,Water,Water,Wetland,Water,Forest
2302,Wetland,Wetland,Water,Water,Water,Water,Wetland,Grassland
2303,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
2304,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
2305,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
2306,Wetland,Wetland,Water,Water,Water,Water,Water,Water
2307,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
2308,Wetland,Wetland,Water,Water,Water,Water,Forest,Grassland
2309,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2310,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2311,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2312,Wetland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
2313,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
2314,Wetland,Bareland,Water,Water,Water,Water,Wetland,Grassland
2315,Wetland,Bareland,Water,Water,Water,Water,Water,Grassland
2316,Wetland,Bareland,Water,Water,Water,Water,Water,Wetland
2317,Wetland,Bareland,Water,Water,Water,Water,Water,Water
2318,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2319,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2320,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2321,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2322,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
2323,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2324,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
2325,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2326,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
2327,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
2328,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
2329,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
2330,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2331,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
2332,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2333,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
2334,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Water
2335,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
2336,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
2337,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
2338,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2339,Wetland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
2340,Wetland,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2341,Wetland,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
2342,Wetland,Water,Water,NULL,Water,Water,Water,Grassland
2343,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
2344,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
2345,Wetland,Water,Water,Water,Water,Wetland,Wetland,Grassland
2346,Wetland,Water,Water,Water,Water,Wetland,Wetland,Wetland
2347,Wetland,Water,Water,Water,Water,Wetland,Water,Grassland
2348,Wetland,Water,Water,Water,Water,Water,Wetland,Grassland
2349,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
2350,Wetland,Water,Water,Water,Water,Water,Water,Grassland
2351,Wetland,Water,Water,Water,Water,Water,Water,Wetland
2352,Wetland,Water,Water,Water,Water,Water,Water,Water
2353,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2354,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2355,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2356,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2357,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2358,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2359,Wetland,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2360,Wetland,Forest,Water,Water,Water,Water,Water,Grassland
2361,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2362,Wetland,Forest,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2363,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2364,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2365,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2366,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2367,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2368,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2369,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2370,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2371,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2372,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2373,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2374,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2375,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2376,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2377,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2378,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2379,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2380,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2381,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2382,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
2383,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2384,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2385,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
2386,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Water
2387,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2388,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
2389,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2390,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Water,Forest
2391,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
2392,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Bareland
2393,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
2394,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2395,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2396,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2397,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2398,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2399,Bareland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
2400,Bareland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2401,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
2402,Bareland,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2403,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
2404,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2405,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2406,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2407,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2408,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2409,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2410,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2411,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2412,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2413,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2414,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2415,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
2416,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2417,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2418,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2419,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2420,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2421,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2422,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2423,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
2424,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2425,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2426,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2427,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Bareland
2428,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2429,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
2430,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2431,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2432,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2433,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2434,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2435,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2436,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2437,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
2438,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
2439,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
2440,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
2441,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2442,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2443,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2444,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2445,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2446,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2447,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2448,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2449,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2450,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2451,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2452,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2453,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2454,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2455,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2456,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2457,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2458,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2459,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2460,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
2461,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2462,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2463,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
2464,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2465,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
2466,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2467,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Bareland
2468,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Forest
2469,Bareland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2470,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
2471,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2472,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2473,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
2474,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
2475,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2476,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Bareland
2477,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2478,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Water
2479,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
2480,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2481,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2482,Bareland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Water
2483,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
2484,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2485,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2486,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
2487,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
2488,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
2489,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
2490,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2491,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2492,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
2493,Bareland,NULL,Wetland,Water,Wetland,Water,Forest,Grassland
2494,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
2495,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
2496,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
2497,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
2498,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Bareland
2499,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Forest
2500,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
2501,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Bareland
2502,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2503,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2504,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2505,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2506,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2507,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2508,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2509,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2510,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2511,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
2512,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
2513,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2514,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2515,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2516,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2517,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2518,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2519,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2520,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2521,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2522,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
