Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYS_M_R
2109,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2110,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2111,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2112,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2113,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2114,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2115,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2116,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2117,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2118,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2119,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2120,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2121,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2122,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2123,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2124,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2125,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2126,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2127,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2128,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2129,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2130,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2131,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2132,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
2133,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2134,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2135,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2136,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
2137,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2138,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2139,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2140,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2141,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
2142,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2143,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2144,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2145,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2146,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
2147,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2148,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
2149,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
2150,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
2151,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
2152,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2153,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2154,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2155,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2156,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2157,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2158,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
2159,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2160,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2161,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2162,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2163,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2164,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2165,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2166,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2167,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2168,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2169,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2170,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2171,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2172,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2173,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2174,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2175,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2176,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2177,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2178,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2179,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2180,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2181,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2182,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2183,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2184,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2185,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2186,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2187,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2188,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2189,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
2190,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2191,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
2192,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2193,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
2194,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
2195,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2196,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2197,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2198,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2199,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2200,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2201,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2202,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2203,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2204,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2205,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2206,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
2207,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2208,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2209,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2210,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2211,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2212,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
2213,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2214,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
2215,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2216,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
2217,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
2218,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
2219,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Built-up,Grassland
2220,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2221,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2222,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
2223,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
2224,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2225,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
2226,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2227,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2228,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2229,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
2230,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2231,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2232,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2233,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2234,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2235,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2236,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
2237,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2238,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2239,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2240,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2241,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2242,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2243,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2244,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2245,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2246,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2247,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2248,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2249,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
2250,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
2251,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2252,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
2253,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2254,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2255,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2256,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2257,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2258,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2259,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2260,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2261,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2262,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
2263,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
2264,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2265,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2266,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2267,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2268,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2269,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2270,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
2271,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2272,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2273,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2274,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2275,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2276,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2277,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2278,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
2279,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2280,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2281,Grassland,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
2282,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2283,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2284,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2285,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2286,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2287,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2288,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
2289,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2290,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2291,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2292,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2293,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2294,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
2295,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
2296,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2297,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2298,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
2299,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
2300,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
2301,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Forest
2302,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2303,Grassland,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
2304,Grassland,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
2305,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
2306,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2307,Grassland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
2308,Grassland,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
2309,Grassland,NULL,Wetland,Water,Wetland,Grassland,Forest,Forest
2310,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2311,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Forest
2312,Grassland,NULL,Wetland,Water,Wetland,Water,Forest,Forest
2313,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2314,Grassland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2315,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Water
2316,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Grassland
2317,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
2318,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2319,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2320,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2321,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2322,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2323,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2324,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
2325,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
2326,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2327,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2328,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2329,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2330,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
2331,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2332,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
2333,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
2334,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
2335,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
2336,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2337,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
2338,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
2339,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2340,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2341,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2342,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2343,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2344,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2345,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2346,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2347,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2348,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2349,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
2350,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2351,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2352,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2353,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2354,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Water
2355,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2356,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2357,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2358,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2359,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2360,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2361,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2362,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
2363,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
2364,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
2365,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2366,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2367,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2368,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
2369,Grassland,NULL,Water,NULL,Water,NULL,Wetland,Water
2370,Grassland,NULL,Water,NULL,Water,NULL,Forest,Forest
2371,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2372,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Water
2373,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2374,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Forest
2375,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
2376,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
2377,Grassland,NULL,Water,NULL,Water,Grassland,Water,Forest
2378,Grassland,NULL,Water,NULL,Water,Grassland,Forest,Grassland
2379,Grassland,NULL,Water,NULL,Water,Wetland,Grassland,Forest
2380,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2381,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
2382,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
2383,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
2384,Grassland,NULL,Water,NULL,Water,Bareland,Water,Grassland
2385,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
2386,Grassland,NULL,Water,NULL,Water,Water,Grassland,Bareland
2387,Grassland,NULL,Water,NULL,Water,Water,Grassland,Forest
2388,Grassland,NULL,Water,NULL,Water,Water,Wetland,Water
2389,Grassland,NULL,Water,NULL,Water,Water,Wetland,Forest
2390,Grassland,NULL,Water,NULL,Water,Water,Bareland,Grassland
2391,Grassland,NULL,Water,NULL,Water,Water,Water,Grassland
2392,Grassland,NULL,Water,NULL,Water,Water,Water,Forest
2393,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
2394,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
2395,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
2396,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Water
2397,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
2398,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
2399,Grassland,NULL,Water,Non_Water,Water,Grassland,Forest,Grassland
2400,Grassland,NULL,Water,Non_Water,Water,Grassland,Forest,Water
2401,Grassland,NULL,Water,Non_Water,Water,Grassland,Forest,Forest
2402,Grassland,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
2403,Grassland,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
2404,Grassland,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
2405,Grassland,NULL,Water,Non_Water,Water,Water,Wetland,Water
2406,Grassland,NULL,Water,Non_Water,Water,Water,Water,Grassland
2407,Grassland,NULL,Water,Non_Water,Water,Water,Water,Water
2408,Grassland,NULL,Water,Non_Water,Water,Water,Forest,Forest
2409,Grassland,NULL,Water,Water,Water,NULL,Wetland,Grassland
2410,Grassland,NULL,Water,Water,Water,NULL,Wetland,Wetland
2411,Grassland,NULL,Water,Water,Water,NULL,Wetland,Forest
2412,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2413,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Bareland
2414,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Water
2415,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
2416,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Grassland
2417,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Wetland
2418,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Water
2419,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Forest
2420,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
2421,Grassland,NULL,Water,Water,Water,Grassland,Water,Water
2422,Grassland,NULL,Water,Water,Water,Grassland,Water,Forest
