Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRM_M_R
341,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
342,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
343,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
344,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
345,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
346,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
347,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
348,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
349,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
350,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
351,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Built-up
352,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
353,NULL,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
354,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
355,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
356,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
357,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
358,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
359,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
360,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
361,NULL,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
362,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
363,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
364,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
365,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
366,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
367,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
368,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
369,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
370,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
371,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
372,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
373,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
374,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
375,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
376,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
377,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
378,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
379,NULL,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
380,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
381,NULL,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
382,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
383,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
384,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
385,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
386,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
387,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
388,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
389,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
390,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
391,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
392,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
393,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Water
394,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
395,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
396,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
397,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
398,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
399,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
400,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
401,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
402,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
403,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Forest
404,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
405,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
406,NULL,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
407,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
408,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
409,NULL,Water,Water,NULL,Water,NULL,NULL,Bareland
410,NULL,Water,Water,NULL,Water,NULL,NULL,Water
411,NULL,Water,Water,NULL,Water,NULL,NULL,Forest
412,NULL,Water,Water,Non_Water,Water,NULL,NULL,Grassland
413,NULL,Water,Water,Non_Water,Water,NULL,NULL,Water
414,NULL,Water,Water,Non_Water,Water,NULL,NULL,Forest
415,NULL,Water,Water,Water,Water,NULL,NULL,Grassland
416,NULL,Water,Water,Water,Water,NULL,NULL,Wetland
417,NULL,Water,Water,Water,Water,NULL,NULL,Bareland
418,NULL,Water,Water,Water,Water,NULL,NULL,Water
419,NULL,Water,Water,Water,Water,NULL,NULL,Forest
420,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
421,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
422,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
423,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
424,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
425,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
426,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
427,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
428,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
429,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
430,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
431,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
432,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
433,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
434,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
435,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
436,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
437,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
438,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
439,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
440,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
441,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
442,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
443,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
444,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
445,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
446,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
447,NULL,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
448,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
449,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
450,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
451,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
452,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
453,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
454,NULL,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
455,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
456,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
457,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
458,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
459,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
460,NULL,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
461,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
462,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
463,NULL,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
464,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
465,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
466,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
467,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
468,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
469,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
470,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
471,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
472,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
473,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
474,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
475,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
476,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
477,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
478,NULL,Forest,Water,NULL,Water,NULL,NULL,Bareland
479,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
480,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
481,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
482,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Water
483,NULL,Forest,Water,Water,Water,NULL,NULL,Grassland
484,NULL,Forest,Water,Water,Water,NULL,NULL,Bareland
485,NULL,Forest,Water,Water,Water,NULL,NULL,Forest
486,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
487,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
488,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
489,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
490,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
491,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
492,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
493,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
494,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
495,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
496,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
497,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
498,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
499,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
500,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
501,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
502,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
503,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
504,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
505,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
506,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
507,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
508,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
509,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
510,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
511,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
512,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
513,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
514,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
515,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
516,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
517,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
518,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
519,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
520,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
521,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
522,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
523,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
524,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
525,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
526,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
527,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
528,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
529,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
530,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
531,Grassland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
532,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
533,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
534,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
535,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
536,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
537,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
538,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
539,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
540,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
541,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
542,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
543,Grassland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
544,Grassland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
545,Grassland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
546,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
547,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
548,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
549,Grassland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
550,Grassland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
551,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
552,Grassland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
553,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
554,Grassland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
555,Grassland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
556,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
557,Grassland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
558,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
559,Grassland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
560,Grassland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
561,Grassland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
562,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
563,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
564,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
565,Grassland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
566,Grassland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
567,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
568,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
569,Grassland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
570,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
571,Grassland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
572,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
573,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
574,Grassland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
575,Grassland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
576,Grassland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
577,Grassland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
578,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
579,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
580,Grassland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
581,Grassland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
582,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
583,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
584,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
585,Grassland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
586,Grassland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
587,Grassland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
588,Grassland,Water,Water,Water,Water,NULL,NULL,Grassland
589,Grassland,Water,Water,Water,Water,NULL,NULL,Water
590,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
591,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
592,Grassland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
593,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
594,Grassland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
595,Grassland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
596,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
597,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
598,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
599,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
600,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
601,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
602,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
603,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
604,Grassland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
605,Grassland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
606,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
607,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
608,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
609,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
610,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
611,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
612,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
613,Grassland,Forest,Water,NULL,Water,NULL,NULL,Grassland
614,Grassland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
615,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
616,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
617,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
618,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
619,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
620,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
621,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
622,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
623,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
624,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
625,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
626,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
627,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
628,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
629,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
630,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
631,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
632,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
633,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
634,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
635,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
636,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
637,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
638,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
639,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
640,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
641,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
642,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
643,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
644,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
645,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
646,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
647,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
648,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
649,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
650,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
651,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
652,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
653,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
654,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
655,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
656,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
657,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
658,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
659,Cropland,NULL,Water,NULL,Water,NULL,NULL,Grassland
660,Cropland,NULL,Water,NULL,Water,NULL,NULL,Bareland
661,Cropland,NULL,Water,NULL,Water,NULL,NULL,Forest
662,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
663,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
664,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
665,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
666,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
667,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
668,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
669,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
670,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
671,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
672,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
673,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
674,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
675,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
676,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
677,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
678,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
679,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
680,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
681,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
682,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
683,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
684,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
685,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
686,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
687,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
688,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
689,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
690,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
