Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVK_M_R
1686,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1687,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1688,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
1689,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1690,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1691,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1692,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1693,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1694,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1695,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1696,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1697,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1698,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1699,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1700,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1701,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1702,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1703,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1704,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1705,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1706,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1707,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1708,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1709,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1710,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1711,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1712,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1713,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1714,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1715,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
1716,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1717,NULL,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
1718,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1719,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1720,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1721,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1722,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1723,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1724,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1725,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1726,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1727,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1728,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1729,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1730,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1731,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1732,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1733,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1734,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1735,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
1736,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1737,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1738,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1739,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1740,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1741,NULL,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
1742,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1743,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1744,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1745,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1746,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1747,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1748,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1749,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1750,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1751,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1752,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1753,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1754,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1755,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1756,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1757,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1758,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1759,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1760,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1761,NULL,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1762,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1763,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1764,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1765,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1766,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1767,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1768,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1769,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1770,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1771,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1772,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1773,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1774,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
1775,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1776,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1777,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1778,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1779,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1780,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1781,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1782,NULL,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1783,NULL,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
1784,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1785,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1786,NULL,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1787,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
1788,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1789,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1790,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1791,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1792,NULL,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
1793,NULL,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1794,NULL,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1795,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1796,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1797,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1798,NULL,Forest,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1799,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
1800,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
1801,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1802,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1803,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1804,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1805,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1806,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1807,NULL,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1808,NULL,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
1809,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1810,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1811,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1812,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1813,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1814,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1815,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1816,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1817,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1818,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1819,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
1820,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1821,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1822,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1823,NULL,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1824,NULL,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
1825,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1826,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1827,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1828,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1829,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1830,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1831,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1832,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1833,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1834,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1835,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1836,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1837,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1838,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1839,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1840,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1841,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1842,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1843,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1844,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1845,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1846,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1847,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1848,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1849,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
1850,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1851,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1852,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1853,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1854,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1855,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1856,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1857,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1858,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1859,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1860,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1861,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1862,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1863,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
1864,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1865,NULL,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
1866,NULL,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
1867,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1868,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1869,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1870,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1871,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1872,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1873,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1874,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1875,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1876,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
1877,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
1878,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1879,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1880,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1881,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1882,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1883,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1884,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1885,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1886,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1887,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1888,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1889,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1890,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1891,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
1892,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
1893,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1894,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1895,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1896,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1897,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1898,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1899,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1900,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1901,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1902,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1903,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
1904,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1905,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1906,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1907,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1908,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1909,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1910,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
1911,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1912,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1913,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
1914,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1915,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1916,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1917,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1918,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
1919,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1920,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1921,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1922,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1923,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1924,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
1925,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1926,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1927,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1928,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1929,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1930,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1931,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
1932,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1933,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1934,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1935,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1936,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1937,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
1938,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
1939,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1940,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1941,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1942,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1943,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1944,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1945,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1946,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1947,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
1948,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
1949,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
1950,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1951,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
1952,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
1953,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
1954,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
1955,Grassland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
1956,Grassland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
1957,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1958,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1959,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1960,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1961,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1962,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1963,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
1964,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1965,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1966,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1967,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1968,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1969,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1970,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1971,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1972,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1973,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1974,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
1975,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1976,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1977,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1978,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1979,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1980,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1981,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1982,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1983,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1984,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1985,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
1986,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1987,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1988,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1989,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1990,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1991,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1992,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1993,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1994,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1995,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1996,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1997,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1998,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1999,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2000,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2001,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2002,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2003,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2004,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2005,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2006,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2007,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2008,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
