Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQA_M_R
1710,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1711,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1712,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
1713,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1714,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1715,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1716,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1717,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1718,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1719,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1720,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1721,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1722,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1723,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1724,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1725,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1726,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1727,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1728,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1729,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1730,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1731,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1732,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1733,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1734,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1735,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1736,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1737,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1738,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1739,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1740,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1741,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1742,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
1743,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1744,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1745,Forest,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1746,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1747,Forest,Cropland,Water,NULL,Water,NULL,NULL,Built-up
1748,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
1749,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
1750,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1751,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1752,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1753,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
1754,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
1755,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
1756,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1757,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1758,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1759,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1760,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1761,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1762,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1763,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1764,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1765,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1766,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1767,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1768,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1769,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1770,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1771,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1772,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1773,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1774,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1775,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1776,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1777,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1778,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1779,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1780,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1781,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1782,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1783,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1784,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
1785,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1786,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1787,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1788,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1789,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1790,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1791,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1792,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1793,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1794,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1795,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1796,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1797,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1798,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1799,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1800,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1801,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1802,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1803,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1804,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1805,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1806,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1807,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1808,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1809,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1810,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1811,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1812,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1813,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1814,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1815,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1816,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1817,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1818,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1819,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1820,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1821,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1822,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1823,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1824,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1825,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1826,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1827,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1828,Forest,Built-up,Water,NULL,Water,NULL,NULL,NULL
1829,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1830,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
1831,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1832,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1833,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
1834,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1835,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1836,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1837,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1838,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1839,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1840,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1841,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1842,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1843,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1844,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1845,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1846,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1847,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1848,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1849,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1850,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1851,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1852,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1853,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1854,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1855,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1856,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1857,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1858,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1859,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1860,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1861,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1862,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1863,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1864,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1865,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1866,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1867,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1868,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1869,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1870,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1871,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1872,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1873,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1874,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1875,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1876,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1877,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1878,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1879,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1880,Forest,Water,Water,Water,Water,NULL,NULL,Water
1881,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1882,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1883,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1884,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1885,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1886,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1887,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1888,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1889,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1890,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1891,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1892,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1893,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1894,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1895,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1896,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1897,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1898,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1899,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1900,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Built-up
1901,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1902,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1903,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1904,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1905,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1906,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1907,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1908,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1909,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1910,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1911,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1912,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1913,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1914,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1915,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1916,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1917,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1918,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1919,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1920,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1921,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1922,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1923,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1924,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1925,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1926,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1927,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1928,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1929,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1930,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1931,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1932,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1933,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1934,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1935,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1936,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1937,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1938,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1939,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1940,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1941,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,NULL
1942,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1943,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1944,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1945,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1946,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1947,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1948,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1949,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1950,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1951,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1952,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1953,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1954,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1955,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1956,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1957,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1958,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1959,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1960,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1961,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
1962,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1963,Forest,Forest,Water,NULL,Water,NULL,NULL,Built-up
1964,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1965,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1966,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1967,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Built-up
1968,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1969,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
1970,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1971,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1972,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1973,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1974,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1975,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1976,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1977,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1978,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1979,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1980,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1981,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1982,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1983,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1984,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1985,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
