Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MCN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MCN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MCN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MCN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MCN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MCN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MCN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MCN_M_R
1348,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1349,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1350,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
1351,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1352,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1353,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1354,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1355,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
1356,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1357,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1358,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1359,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1360,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
1361,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1362,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1363,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1364,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1365,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1366,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1367,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1368,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1369,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1370,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1371,Forest,NULL,Water,Water,Water,Forest,Forest,Wetland
1372,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1373,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1374,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1375,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1376,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
1377,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1378,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1379,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1380,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1381,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1382,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1383,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1384,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1385,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1386,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
1387,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1388,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1389,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1390,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
1391,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
1392,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
1393,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1394,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1395,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1396,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1397,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
1398,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1399,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
1401,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1402,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1403,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1404,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1405,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1406,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1407,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1408,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1409,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1411,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1412,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1413,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1414,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1415,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1416,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1417,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1418,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1419,Forest,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1420,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1421,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1422,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1423,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1424,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1425,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
1426,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
1427,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1428,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1429,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
1430,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1431,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
1432,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
1433,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
1434,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
1435,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
1436,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1437,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
1438,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1439,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1440,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
1441,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
1442,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1443,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1444,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1445,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1446,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
1447,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
1448,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
1449,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
1450,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
1451,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
1452,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
1453,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
1454,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1455,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
1456,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
1457,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
1458,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
1459,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1460,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
1461,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1462,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
1463,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1464,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1465,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1466,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1467,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1468,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1469,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
1470,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
1471,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
1472,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
1473,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
1474,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1475,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1476,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1477,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1478,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1479,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1480,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1481,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
1482,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
1483,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
1484,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
1485,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
1486,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1487,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
1488,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1489,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1490,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
1491,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
1492,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1493,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1494,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1495,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1496,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1497,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1498,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1499,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
1500,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
1501,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1502,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1503,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
1504,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
1505,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1506,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1507,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
1508,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
1509,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1510,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
1511,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1512,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1513,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1514,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1515,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1516,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1517,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
1518,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1519,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1520,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
1521,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
1522,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
1523,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1524,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
1525,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
1526,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
1527,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
1528,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1529,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1530,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1531,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1532,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1533,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Wetland
1534,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
1535,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1536,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1537,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1538,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
1539,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
1540,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
1541,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
1542,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1543,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1544,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1545,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
1546,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1547,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
1548,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
1549,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Forest
1550,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1551,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1552,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1553,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1554,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
1555,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Wetland
1556,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
1557,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Wetland
1558,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
1559,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1560,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1561,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1562,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1563,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
1564,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Forest
1565,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
1566,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
1567,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
1568,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
1569,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
1570,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
1571,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1572,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1573,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1574,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
1575,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1576,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1577,Forest,Built-up,Wetland,Water,Wetland,Wetland,Built-up,Wetland
1578,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1580,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1581,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1582,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
1583,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
1584,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
1585,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1586,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1587,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1588,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1589,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1590,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
1591,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1592,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1593,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1594,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
1595,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1596,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1597,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
1598,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1599,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1600,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
1601,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1602,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1603,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1604,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1605,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
1606,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1607,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1608,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1609,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
1610,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
1611,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
1612,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
1613,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1614,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1615,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1616,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1617,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1618,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1619,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1620,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1621,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
1622,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1623,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1624,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
1625,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
1626,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
1627,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1628,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
1629,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1630,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1631,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
1632,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1633,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1634,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
1635,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1636,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1637,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1638,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1639,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1640,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Wetland
1641,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
1642,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
1643,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
1644,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
1645,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
1646,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1647,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1648,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
1649,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
1650,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1651,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
1652,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1653,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1654,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1655,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1656,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
1657,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
1658,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1659,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1660,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1661,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1662,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
1663,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
1664,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
1665,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Built-up,Forest
1666,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1667,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1668,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1669,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1670,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1671,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
1672,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1673,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1674,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1675,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1676,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
