Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KFB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KFB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KFB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KFB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KFB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KFB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KFB_M_R
327,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
328,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
329,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
330,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
331,NULL,NULL,Bareland,Water,Non_Wetland,Built-up,Grassland,Bareland
332,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
333,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
334,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
335,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
336,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
337,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
338,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
339,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
340,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
341,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
342,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
343,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
344,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
345,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
346,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
347,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
348,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
349,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
350,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
351,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
352,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
353,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
354,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
355,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
356,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
357,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Water
358,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
359,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
360,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
361,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
362,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
363,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
364,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
365,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
366,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
367,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
368,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
369,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
370,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
371,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
372,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
373,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
374,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
375,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
376,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
377,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
378,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
380,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Water
381,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
382,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
383,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
384,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
385,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
386,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
387,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
388,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
389,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
390,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
391,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
392,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
393,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
394,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
395,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
396,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
397,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
399,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
400,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
401,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
402,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
403,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
405,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
406,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
407,NULL,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Water
408,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Bareland
409,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
410,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
411,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
412,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
413,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
414,NULL,NULL,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Grassland
415,NULL,NULL,Built-up,Non_Water,Non_Wetland,Cropland,NULL,Bareland
416,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
417,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
418,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
419,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
420,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
421,NULL,NULL,Built-up,Water,Non_Wetland,Water,NULL,Water
422,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
423,NULL,NULL,Water,NULL,Water,NULL,NULL,Water
424,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
425,NULL,NULL,Water,NULL,Water,Bareland,Water,Grassland
426,NULL,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
427,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
428,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
429,NULL,NULL,Water,Water,Water,NULL,Water,Bareland
430,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
431,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
432,NULL,NULL,Water,Water,Water,Water,NULL,Water
433,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
434,NULL,NULL,Water,Water,Water,Water,Wetland,Water
435,NULL,NULL,Water,Water,Water,Forest,Wetland,Forest
436,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
437,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
438,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
439,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
440,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
441,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
442,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
443,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
444,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
445,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
446,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
447,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
448,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
449,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
450,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
451,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
452,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
453,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
454,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
455,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
456,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
457,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Water
458,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
459,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
460,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
461,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
462,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
463,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
464,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
465,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
468,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
469,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
470,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
471,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
472,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
473,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
474,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
475,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
476,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
477,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
478,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
479,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
480,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
481,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
482,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
483,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Water
484,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Water
485,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
486,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
487,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
488,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
489,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
490,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
491,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
492,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
493,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
494,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
495,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
496,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
497,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
498,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
499,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
500,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
501,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
502,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
503,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
504,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
505,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
506,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
507,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
508,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
509,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
510,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
511,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
512,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
513,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
514,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
515,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
516,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
517,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
518,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
519,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
520,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
521,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
522,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
523,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
524,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
525,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
526,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
527,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
528,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
529,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
530,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
531,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
532,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
533,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
534,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
535,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
536,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
537,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
538,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
539,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
540,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
541,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
542,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
543,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
544,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
545,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
546,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
547,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
548,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
549,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
550,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Forest,Grassland
551,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
552,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
553,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
554,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
555,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
556,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
557,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
558,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
559,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
560,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
561,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
562,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
563,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
564,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
565,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
566,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
567,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
568,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
569,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
570,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
571,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
572,NULL,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
573,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
574,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
575,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
576,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
577,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
578,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
579,NULL,Cropland,NULL,Water,Non_Wetland,Cropland,NULL,Grassland
580,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
581,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
582,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
583,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
584,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
585,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
586,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
587,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
588,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
589,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
590,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
591,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
592,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
593,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
594,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
595,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
596,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
597,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
598,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
599,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
600,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
601,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
602,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
603,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
604,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
605,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
606,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
607,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
608,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
609,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
610,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
611,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
612,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
613,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
614,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
615,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
616,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
617,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
618,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
619,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
620,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
621,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
622,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
623,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
624,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
625,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
626,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
627,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
628,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
629,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
630,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
631,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Bareland
632,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Water
633,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
634,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
635,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
636,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Built-up
637,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
638,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
639,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Bareland
640,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Built-up
641,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
642,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
643,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
644,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
645,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
646,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
647,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
648,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
649,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
650,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
651,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
652,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
653,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
654,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
655,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
656,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
657,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
658,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
659,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
660,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
