Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQU_M_R
1085,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1086,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1087,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1088,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1089,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1090,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1091,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1092,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1093,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1094,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1095,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1096,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1097,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1098,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1099,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1100,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1101,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1102,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1103,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1104,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1105,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1106,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1107,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1108,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1109,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1110,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1111,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1112,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1113,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1114,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1115,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1116,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1117,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1118,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1119,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1120,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1121,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1122,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1123,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1124,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1125,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1126,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1127,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1128,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1129,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1130,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1131,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1132,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1133,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1134,Cropland,Forest,Water,NULL,Water,NULL,NULL,Cropland
1135,Cropland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1136,Cropland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1137,Cropland,Forest,Water,NULL,Water,NULL,NULL,Water
1138,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1139,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1140,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1141,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1142,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1143,Cropland,Forest,Water,Water,Water,NULL,NULL,Grassland
1144,Cropland,Forest,Water,Water,Water,NULL,NULL,Cropland
1145,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1146,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
1147,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1148,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1149,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1150,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1151,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1152,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1153,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1154,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1155,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1156,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1157,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1158,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1159,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1160,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1161,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1162,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1163,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1164,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1165,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1166,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1167,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1168,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1169,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
1170,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1171,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1172,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1173,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1174,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1175,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1176,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1177,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1178,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1179,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1180,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1181,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1182,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1183,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1184,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1185,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1186,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1187,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1188,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1189,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1190,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1191,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1192,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1193,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1194,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1195,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1196,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1197,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1198,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1199,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1200,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1201,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1202,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1203,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1204,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1205,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1206,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1207,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1208,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1209,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1210,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1211,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1212,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1213,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1214,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1215,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1216,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1217,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1218,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1219,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1220,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1221,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1222,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1223,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1224,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1225,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1226,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1227,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1228,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1229,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1230,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1231,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1232,Wetland,NULL,Water,NULL,Water,NULL,NULL,NULL
1233,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1234,Wetland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1235,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1236,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1237,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1238,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1239,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1240,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1241,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1242,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1243,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1244,Wetland,NULL,Water,Water,Water,NULL,NULL,NULL
1245,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1246,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
1247,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1248,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1249,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1250,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1251,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1252,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1253,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1254,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1255,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1256,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1257,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1258,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1259,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1260,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1261,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1262,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1263,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1264,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1265,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1266,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1267,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1268,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1269,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1270,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1271,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1272,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1273,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1274,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1275,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1276,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1277,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1278,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1279,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1280,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1281,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1282,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1283,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1284,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1285,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
1286,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1287,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1288,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1289,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1290,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1291,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1292,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1293,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1294,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1295,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1296,Wetland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1297,Wetland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1298,Wetland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1299,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1300,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1301,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1302,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1303,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1304,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1305,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1306,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1307,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1308,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1309,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1310,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1311,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1312,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1313,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1314,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1315,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1316,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1317,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1318,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1319,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1320,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1321,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1322,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1323,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1324,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1325,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1326,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1327,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1328,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1329,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1330,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1331,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1332,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1333,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1334,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1335,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1336,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1337,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1338,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1339,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1340,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1341,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1342,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1343,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1344,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1345,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1346,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1347,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1348,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1349,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1350,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1351,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1352,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1353,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1354,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1355,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1356,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1357,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1358,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1359,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1360,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1361,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1362,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1363,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1364,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1365,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1366,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1367,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1368,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1369,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1370,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1371,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1372,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1373,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1374,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1375,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1376,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1377,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1378,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1379,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1380,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1381,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1382,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1383,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1384,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1385,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1386,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1387,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1388,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1389,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1390,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1391,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1392,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1393,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1394,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1395,Wetland,Wetland,Water,NULL,Water,NULL,NULL,NULL
1396,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1397,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Cropland
1398,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1399,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1400,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1401,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
1402,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1403,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
1404,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1405,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1406,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1407,Wetland,Wetland,Water,Water,Water,NULL,NULL,NULL
1408,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1409,Wetland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1410,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1411,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1412,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1413,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1414,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1415,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1416,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1417,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1418,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1419,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1420,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1421,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1422,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1423,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1424,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
