Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDF_M_R
1320,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1321,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1322,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1323,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1324,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1325,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1326,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1327,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1328,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1329,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1331,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1332,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1333,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1334,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1335,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1336,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1337,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1338,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1339,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1340,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1341,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1342,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1343,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1344,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1345,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1346,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1347,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1348,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1349,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1350,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1351,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1352,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1353,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1354,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1355,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1356,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1357,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1359,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1360,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1361,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1362,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1363,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1364,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1365,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1366,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1367,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1368,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1369,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1370,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1371,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1372,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1373,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1374,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1375,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1376,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1377,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1378,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1379,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1380,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1381,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1382,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1383,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1384,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1385,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1386,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1387,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1388,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1389,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1390,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1391,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1392,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1393,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1394,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1395,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1396,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1397,Wetland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1398,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1399,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1400,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1401,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1402,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1403,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1404,Wetland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1405,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1406,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1407,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1408,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1409,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1411,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1412,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1413,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1414,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1415,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1416,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1417,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1418,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1419,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1420,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1421,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1422,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1423,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1424,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1425,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1426,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1427,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1428,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1429,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1430,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1431,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1432,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1433,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1434,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1435,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1436,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1437,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1438,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1439,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1440,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1441,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1442,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1443,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1444,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1445,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1446,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1447,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1448,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1449,Wetland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1450,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1451,Wetland,Forest,Water,Water,Water,NULL,NULL,Wetland
1452,Wetland,Forest,Water,Water,Water,NULL,NULL,Bareland
1453,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1454,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1455,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1456,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1457,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1458,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1459,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1460,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1461,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1462,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1463,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1464,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1465,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1466,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1467,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1468,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1469,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1470,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1471,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1472,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1473,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1474,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1475,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1476,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1477,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1478,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1479,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1480,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1481,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1482,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1483,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1484,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1485,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1486,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1487,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1488,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1489,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1490,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1491,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1492,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1493,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1494,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1495,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1496,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1497,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1498,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1499,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1500,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1501,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1502,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1503,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1504,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1505,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1506,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1507,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1508,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1509,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1510,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1511,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1512,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1513,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1514,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1515,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1516,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1517,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1518,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1519,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1520,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1521,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1522,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1523,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1524,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1525,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1526,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1527,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1528,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1529,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1530,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1531,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1532,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1533,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1534,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1535,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1536,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1537,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1538,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1539,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1540,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1541,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1542,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1543,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1544,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1545,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1546,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1547,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1548,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1549,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1550,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1551,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1552,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1553,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1554,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1555,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1556,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1557,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1558,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1559,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1560,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1561,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1562,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1563,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1564,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1565,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1566,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1567,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1568,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1569,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1570,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1571,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1572,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1573,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1574,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1575,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1576,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1577,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1578,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1579,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1580,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1581,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1582,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1583,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1584,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1585,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1586,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1587,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1588,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1589,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1590,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1591,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1592,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1593,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1594,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1595,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1596,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1597,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1598,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1599,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1600,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1601,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1602,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1603,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1604,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1605,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1606,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1607,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1608,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1609,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1610,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1611,Bareland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1612,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1613,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1614,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1615,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1616,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1617,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1618,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1619,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1620,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1621,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1622,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1623,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1624,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1625,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1626,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1627,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1628,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1629,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1630,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1631,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1632,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1633,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1634,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1635,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1636,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1637,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1638,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1639,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1640,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1641,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1642,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1643,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1644,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1645,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1646,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1647,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1648,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1649,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1650,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1651,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1652,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1653,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1654,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1655,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1656,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
