Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KVG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KVG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KVG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KVG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KVG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KVG_M_R
1292,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1293,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1294,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1295,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1296,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1297,NULL,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
1298,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1299,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1300,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1301,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1302,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1303,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1304,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
1305,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1306,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1307,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1308,NULL,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
1309,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1310,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1311,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1312,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1313,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1314,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
1315,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
1316,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1317,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
1318,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
1319,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1320,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1321,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1322,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1323,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1324,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1325,NULL,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1326,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1327,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1328,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1329,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1330,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1331,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
1332,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1333,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
1334,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1335,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1336,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1337,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1338,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1339,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1340,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
1341,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1342,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1343,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
1344,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1345,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
1346,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1347,NULL,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1348,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1349,NULL,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1350,NULL,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
1351,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1352,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1353,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1354,NULL,Bareland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1355,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1356,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1357,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1358,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1359,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1360,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1361,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
1362,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1363,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1364,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1365,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1366,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
1367,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1368,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
1369,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1370,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1371,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1372,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
1373,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
1374,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1375,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
1376,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1377,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1378,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1379,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1380,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1381,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1382,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1383,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
1384,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1385,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1386,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
1387,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
1388,NULL,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1389,NULL,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1390,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1391,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1392,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1393,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1394,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Built-up,Bareland
1395,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1396,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1397,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
1398,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1399,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1400,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1401,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1402,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1403,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1404,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1405,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1406,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1407,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1408,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1409,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1410,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1411,NULL,Bareland,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
1412,NULL,Bareland,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
1413,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1414,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1415,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1416,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1417,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1418,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1419,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
1420,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1421,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
1422,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
1423,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1424,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
1425,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1426,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
1427,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1428,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
1429,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
1430,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1431,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
1432,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
1433,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
1434,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
1435,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
1436,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
1437,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1438,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
1439,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
1440,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1441,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
1442,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1443,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1444,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
1445,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1446,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1447,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1448,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1449,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1450,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1451,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1452,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1453,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
1454,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
1455,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1456,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
1457,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1458,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1459,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
1460,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1461,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Bareland
1462,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
1463,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
1464,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1465,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1466,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1467,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1468,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
1469,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
1470,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1471,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
1472,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1473,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
1474,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
1475,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1476,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1477,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
1478,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1479,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Bareland
1480,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
1481,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1482,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
1483,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
1484,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Water
1485,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1486,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1487,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1488,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1489,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1490,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
1491,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1492,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
1493,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1494,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
1495,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1496,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
1497,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
1498,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
1499,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
1500,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
1501,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
1502,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
1503,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
1504,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Bareland
1505,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
1506,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
1507,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
1508,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1509,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
1510,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
1511,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
1512,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
1513,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Built-up
1514,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
1515,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
1516,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
1517,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
1518,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
1519,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1520,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
1521,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
1522,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
1523,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Built-up
1524,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,NULL
1525,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
1526,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
1527,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
1528,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
1529,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1530,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
1531,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1532,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1533,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1534,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
1535,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
1536,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
1537,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1538,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1539,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1540,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1541,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
1542,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1543,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
1544,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Grassland
1545,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Built-up
1546,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
1547,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1548,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1549,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1550,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1551,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
1552,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
1553,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1554,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
1555,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
1556,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1557,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Built-up,Bareland
1558,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Water,Bareland
1559,NULL,Built-up,NULL,Water,Non_Wetland,Built-up,Built-up,Built-up
1560,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1561,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1562,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1563,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1564,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1565,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1566,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1567,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1568,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
1569,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
1570,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1571,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1572,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1573,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
1574,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1575,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
1576,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
1577,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
1578,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
1579,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1580,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
1581,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
1582,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
1583,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
1584,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
1585,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
1586,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
1587,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
1588,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Water
1589,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1590,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1591,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
1592,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
1593,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1594,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1595,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1596,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
1597,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1598,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1599,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1600,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1601,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1602,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1603,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1604,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1605,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
1606,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1607,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
1608,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1609,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1610,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1611,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
1612,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1613,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
