Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LYR_M_R
1501,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
1502,NULL,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Grassland
1503,NULL,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Cropland
1504,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
1505,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
1506,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Cropland
1507,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
1508,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1509,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1510,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1511,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1512,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1513,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1514,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
1515,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
1516,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
1517,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
1518,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
1519,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
1520,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
1521,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1522,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
1523,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
1524,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1525,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
1526,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
1527,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1528,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1529,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1530,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1531,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
1532,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1533,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
1534,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
1535,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
1536,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1537,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
1538,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
1539,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
1540,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1541,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
1542,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1543,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
1544,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
1545,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
1546,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1547,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1548,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1549,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1550,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1551,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1552,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
1553,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1554,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1555,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1556,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1557,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
1558,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
1559,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1560,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1561,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
1562,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
1563,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
1564,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1565,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
1566,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
1567,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
1568,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1569,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1570,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
1571,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1572,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1573,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
1574,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1575,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1576,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1577,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1578,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
1579,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1580,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1581,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1582,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1583,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1584,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1585,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
1586,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1587,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
1588,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
1589,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1590,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
1591,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1592,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
1593,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
1594,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1595,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1596,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1597,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
1598,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
1599,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1600,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1601,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
1602,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1603,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
1604,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
1605,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
1606,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
1607,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
1608,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
1609,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1610,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1611,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1612,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1613,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1614,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
1615,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1616,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1617,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1618,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
1619,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1620,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1621,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
1622,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1623,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1624,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Water
1625,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1626,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1627,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
1628,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1629,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1630,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1631,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
1632,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1633,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
1634,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1635,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1636,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1637,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
1638,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
1639,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
1640,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
1641,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
1642,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
1643,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1644,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
1645,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1646,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
1647,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1648,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
1649,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
1650,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1651,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1652,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
1653,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
1654,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1655,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1656,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
1657,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1658,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1659,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1660,NULL,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Cropland
1661,NULL,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Water
1662,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1663,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,NULL
1664,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
1665,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
1666,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
1667,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Built-up,Water
1668,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
1669,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Water,NULL
1670,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
1671,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1672,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1673,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
1674,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Forest
1675,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,Bareland,Built-up
1676,NULL,NULL,Built-up,Water,Non_Wetland,NULL,Grassland,Bareland
1677,NULL,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,Grassland
1678,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
1679,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
1680,NULL,NULL,Water,NULL,Water,NULL,Shrubland,NULL
1681,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
1682,NULL,NULL,Water,NULL,Water,NULL,Water,Grassland
1683,NULL,NULL,Water,NULL,Water,NULL,Water,Cropland
1684,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
1685,NULL,NULL,Water,NULL,Water,Shrubland,Built-up,Grassland
1686,NULL,NULL,Water,NULL,Water,Shrubland,Water,Grassland
1687,NULL,NULL,Water,NULL,Water,Shrubland,Water,Forest
1688,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1689,NULL,NULL,Water,NULL,Water,Cropland,NULL,Grassland
1690,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1691,NULL,NULL,Water,NULL,Water,Water,NULL,Grassland
1692,NULL,NULL,Water,NULL,Water,Water,Shrubland,Forest
1693,NULL,NULL,Water,NULL,Water,Water,Water,NULL
1694,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1695,NULL,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
1696,NULL,NULL,Water,Non_Water,Water,NULL,Water,Cropland
1697,NULL,NULL,Water,Non_Water,Water,Cropland,NULL,Grassland
1698,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Cropland
1699,NULL,NULL,Water,Water,Water,NULL,NULL,Grassland
1700,NULL,NULL,Water,Water,Water,NULL,NULL,Wetland
1701,NULL,NULL,Water,Water,Water,NULL,NULL,Water
1702,NULL,NULL,Water,Water,Water,NULL,NULL,Forest
1703,NULL,NULL,Water,Water,Water,NULL,Shrubland,NULL
1704,NULL,NULL,Water,Water,Water,NULL,Shrubland,Grassland
1705,NULL,NULL,Water,Water,Water,NULL,Shrubland,Water
1706,NULL,NULL,Water,Water,Water,NULL,Shrubland,Forest
1707,NULL,NULL,Water,Water,Water,NULL,Grassland,Grassland
1708,NULL,NULL,Water,Water,Water,NULL,Grassland,Wetland
1709,NULL,NULL,Water,Water,Water,NULL,Grassland,Bareland
1710,NULL,NULL,Water,Water,Water,NULL,Grassland,Water
1711,NULL,NULL,Water,Water,Water,NULL,Grassland,Forest
1712,NULL,NULL,Water,Water,Water,NULL,Water,Grassland
1713,NULL,NULL,Water,Water,Water,NULL,Water,Cropland
1714,NULL,NULL,Water,Water,Water,NULL,Water,Wetland
1715,NULL,NULL,Water,Water,Water,NULL,Water,Water
1716,NULL,NULL,Water,Water,Water,Shrubland,NULL,Bareland
1717,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
1718,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
1719,NULL,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
1720,NULL,NULL,Water,Water,Water,Shrubland,Water,Grassland
1721,NULL,NULL,Water,Water,Water,Grassland,NULL,Water
1722,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
1723,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
1724,NULL,NULL,Water,Water,Water,Bareland,NULL,Water
1725,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
1726,NULL,NULL,Water,Water,Water,Bareland,Grassland,Water
1727,NULL,NULL,Water,Water,Water,Bareland,Bareland,Cropland
1728,NULL,NULL,Water,Water,Water,Bareland,Water,Water
1729,NULL,NULL,Water,Water,Water,Bareland,Water,Forest
1730,NULL,NULL,Water,Water,Water,Water,NULL,Grassland
1731,NULL,NULL,Water,Water,Water,Water,NULL,Cropland
1732,NULL,NULL,Water,Water,Water,Water,NULL,Wetland
1733,NULL,NULL,Water,Water,Water,Water,NULL,Bareland
1734,NULL,NULL,Water,Water,Water,Water,NULL,Water
1735,NULL,NULL,Water,Water,Water,Water,Shrubland,Grassland
1736,NULL,NULL,Water,Water,Water,Water,Shrubland,Wetland
1737,NULL,NULL,Water,Water,Water,Water,Shrubland,Water
1738,NULL,NULL,Water,Water,Water,Water,Shrubland,Forest
1739,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
1740,NULL,NULL,Water,Water,Water,Water,Grassland,Bareland
1741,NULL,NULL,Water,Water,Water,Water,Grassland,Water
1742,NULL,NULL,Water,Water,Water,Water,Bareland,Water
1743,NULL,NULL,Water,Water,Water,Water,Water,Grassland
1744,NULL,NULL,Water,Water,Water,Water,Water,Wetland
1745,NULL,NULL,Water,Water,Water,Water,Water,Bareland
1746,NULL,NULL,Water,Water,Water,Water,Water,Water
1747,NULL,NULL,Water,Water,Water,Water,Water,Forest
1748,NULL,NULL,Water,Water,Water,Forest,Water,Forest
1749,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1750,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1751,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1752,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1753,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1754,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1755,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1756,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
1757,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
1758,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
1759,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
1760,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
1761,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
1762,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1763,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1764,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1765,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
1766,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
1767,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
1768,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
1769,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
1770,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1771,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1772,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1773,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
1774,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
1775,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
1776,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1777,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
1778,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
1779,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
1780,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
1781,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
1782,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
1783,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
1784,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Cropland
1785,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
1786,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1787,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1788,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1789,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
1790,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
1791,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
1792,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
1793,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
1794,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
1795,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1796,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1797,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1798,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1799,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1800,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
1801,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1802,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1803,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1804,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1805,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1806,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1807,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1808,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
1809,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1810,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Cropland
1811,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
1812,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
1813,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1814,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Cropland
1815,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
1816,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
1817,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
1818,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1819,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1820,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
1821,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1822,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1823,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1824,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
1825,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
1826,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
1827,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1828,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1829,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1830,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1831,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1832,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1833,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1834,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1835,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1836,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1837,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1838,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1839,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1840,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
