Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKJ_M_R
1286,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1287,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1288,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1289,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1290,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1291,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1292,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1293,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1294,Cropland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1295,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Water
1296,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1297,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
1298,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1299,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1300,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1301,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1302,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1303,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1304,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1305,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1306,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1307,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1308,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1309,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1310,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1311,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1312,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1313,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1314,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1315,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1316,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1317,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1318,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1319,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1320,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1321,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1322,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1323,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1324,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1325,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1326,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1327,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1328,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1329,Cropland,Forest,Water,Water,Water,NULL,NULL,Grassland
1330,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1331,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
1332,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1333,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1334,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1335,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1336,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1337,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
1338,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1339,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1340,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1341,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1342,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1343,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1344,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1345,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1346,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1347,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1348,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1349,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1350,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1351,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1352,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1353,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1354,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1355,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1356,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1357,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1359,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1360,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1361,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1362,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1363,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1364,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1365,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1366,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1367,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1368,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1369,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1370,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1371,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1372,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1373,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1374,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1375,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1376,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1377,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1378,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1379,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1380,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1381,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1382,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1383,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1384,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1385,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1386,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1387,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1388,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1389,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1390,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1391,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1392,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1393,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1394,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1395,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1396,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1397,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1398,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1399,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1400,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1401,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1402,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1403,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1404,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1405,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1406,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1407,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1408,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1409,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1410,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1411,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1412,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1413,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1414,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1415,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1416,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1417,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1418,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1419,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1420,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1421,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1422,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1423,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1424,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1425,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1426,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1427,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1428,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1429,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1430,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1431,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1432,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1433,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1434,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1435,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1436,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1437,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1438,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1439,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1440,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1441,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1442,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1443,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1444,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1445,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1446,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1447,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1448,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1449,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1450,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1451,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1452,Wetland,NULL,Water,Water,Water,NULL,NULL,NULL
1453,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1454,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
1455,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1456,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1457,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1458,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1459,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1460,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1461,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1462,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1463,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1464,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1465,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1466,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1467,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1468,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1469,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1470,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1471,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1472,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1473,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1474,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1475,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1476,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1477,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1478,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1480,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1481,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1482,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1483,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1484,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1485,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1486,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1488,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1489,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1490,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1491,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1492,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1493,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1494,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1495,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1496,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1497,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1498,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1499,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1500,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1501,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1502,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1503,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1504,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1505,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1506,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1507,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
1508,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1509,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1510,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1511,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1512,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1513,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1514,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1515,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1516,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1517,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1518,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1519,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1520,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1521,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1522,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1523,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1524,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1525,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1526,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1527,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1528,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1529,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1530,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1531,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1532,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1533,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1534,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1535,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1536,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1537,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1538,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1539,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1540,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1541,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1542,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1543,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1544,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1545,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1546,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1547,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1548,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1549,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1550,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1551,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1552,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1553,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1554,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1555,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1556,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1557,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1558,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1559,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1560,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1561,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1562,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1563,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1564,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1565,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1566,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1567,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1568,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1569,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1570,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1571,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1572,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1573,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1574,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1575,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1576,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1577,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1578,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1579,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1580,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1581,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1582,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1583,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1584,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1585,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1586,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1587,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1588,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1589,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1590,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1591,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1592,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1593,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1594,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1595,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1596,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1597,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1598,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1599,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1600,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1601,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1602,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1603,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1604,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1605,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1606,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1607,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1608,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1609,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1610,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1611,Wetland,Wetland,Water,NULL,Water,NULL,NULL,NULL
1612,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1613,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1614,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1615,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1616,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1617,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
1618,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1619,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1620,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1621,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1622,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1623,Wetland,Wetland,Water,Water,Water,NULL,NULL,NULL
1624,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
