Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KEB_M_R
1083,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1084,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1085,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1086,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1087,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1088,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1089,Cropland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1090,Cropland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1091,Cropland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1092,Cropland,Wetland,Water,Water,Water,NULL,NULL,Water
1093,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1094,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1095,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1096,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1097,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1098,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1099,Cropland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1100,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1101,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1102,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1103,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1104,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1105,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1106,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1107,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1108,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1109,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1110,Cropland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1111,Cropland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1112,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1113,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1114,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1115,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1116,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1117,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1118,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1119,Cropland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1120,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1121,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1122,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1123,Cropland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1124,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1125,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1126,Cropland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1127,Cropland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1128,Cropland,Bareland,Water,Water,Water,NULL,NULL,Water
1129,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1130,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1131,Cropland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1132,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1133,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1134,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1135,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1136,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1137,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1138,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1139,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1140,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1141,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1142,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1143,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1144,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1145,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1146,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1147,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1148,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1149,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1150,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1151,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1152,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1153,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1154,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1155,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1156,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1157,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1158,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1159,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1160,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1161,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1162,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1163,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1164,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1165,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1166,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1167,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1168,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1169,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1170,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1171,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1172,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1173,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1174,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1175,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1176,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1177,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1178,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1179,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1180,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1181,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1182,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1183,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1184,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1185,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1186,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1187,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1188,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1189,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1190,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1191,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1192,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1193,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1194,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1195,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1196,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1197,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1198,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1199,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1200,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1201,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1202,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1203,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1204,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1205,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1206,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1207,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1208,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1209,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1210,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1211,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1212,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1213,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1214,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1215,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1216,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1217,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1218,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1219,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1220,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1221,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1222,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1223,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1224,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1225,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1226,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1227,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1228,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1229,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1230,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1231,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1232,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1233,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1235,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1236,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1237,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1238,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1239,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1240,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1241,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1242,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1243,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1244,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1245,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1246,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1247,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1248,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1249,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1250,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1251,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1252,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1253,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1254,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1255,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1256,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1257,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1258,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1259,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1260,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1261,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1262,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1263,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1264,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1265,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1266,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1267,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1268,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1269,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1270,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1271,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1272,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
1273,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1274,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1275,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1276,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1277,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1278,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1279,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1280,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1281,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1282,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1283,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1284,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1285,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1286,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1287,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1288,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
1289,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1290,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1291,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1292,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1293,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1294,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1295,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1296,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1297,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1298,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1299,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1300,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1301,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1302,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1303,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1304,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1305,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1306,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1307,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1308,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1309,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1310,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1311,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1312,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1313,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1314,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1315,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1316,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1317,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1318,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1319,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1320,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1321,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1322,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1323,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1324,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1325,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1326,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1327,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1328,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1329,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1330,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1331,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1332,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1333,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1334,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1335,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1336,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1337,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1338,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1339,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1340,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1341,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1342,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1343,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1344,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1345,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1346,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1347,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1348,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1349,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1350,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1351,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1352,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1353,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1354,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1355,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1356,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1357,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1358,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1359,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1360,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1361,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1362,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1363,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1364,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1365,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1366,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1367,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1368,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1369,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1370,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1371,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1372,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1373,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1374,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1375,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1376,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1377,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1378,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1379,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1380,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1381,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1382,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1383,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1384,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1385,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1386,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1387,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1388,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1389,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1390,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1391,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1392,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1393,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1394,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1395,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1396,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1397,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1398,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1399,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1400,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1401,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1402,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
1403,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1404,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1405,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1406,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1407,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1408,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1409,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Built-up
1410,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1411,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1412,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
