Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MND_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MND_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MND_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MND_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MND_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MND_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MND_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MND_M_R
344,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
345,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
346,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
347,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
348,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
349,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
350,NULL,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
351,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
352,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
353,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
354,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
355,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
356,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
357,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
358,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
359,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
360,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
361,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
362,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
363,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
364,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
365,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
366,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
367,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Water
368,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
369,NULL,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
370,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
371,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
372,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
373,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
374,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
375,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
376,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
377,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
378,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
379,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
380,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
381,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
382,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
383,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
384,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
385,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
386,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
387,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
388,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
389,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
390,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
391,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
392,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
393,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
394,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
395,NULL,Wetland,Wetland,Water,Wetland,Water,Bareland,Grassland
396,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
397,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
398,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Water
399,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Forest
400,NULL,Wetland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
401,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
402,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
403,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
404,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
405,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
406,NULL,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
407,NULL,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Wetland
408,NULL,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
409,NULL,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
410,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
411,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
412,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Water
413,NULL,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
414,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
415,NULL,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
416,NULL,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
417,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
418,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
419,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
420,NULL,Wetland,Water,NULL,Water,Wetland,Water,Grassland
421,NULL,Wetland,Water,NULL,Water,Wetland,Water,Wetland
422,NULL,Wetland,Water,NULL,Water,Wetland,Water,Water
423,NULL,Wetland,Water,NULL,Water,Wetland,Water,Forest
424,NULL,Wetland,Water,NULL,Water,Water,Wetland,Grassland
425,NULL,Wetland,Water,NULL,Water,Water,Wetland,Wetland
426,NULL,Wetland,Water,NULL,Water,Water,Wetland,Bareland
427,NULL,Wetland,Water,NULL,Water,Water,Wetland,Forest
428,NULL,Wetland,Water,NULL,Water,Water,Water,Grassland
429,NULL,Wetland,Water,NULL,Water,Water,Water,Wetland
430,NULL,Wetland,Water,NULL,Water,Water,Water,Water
431,NULL,Wetland,Water,NULL,Water,Water,Water,Forest
432,NULL,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
433,NULL,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
434,NULL,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
435,NULL,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
436,NULL,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
437,NULL,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
438,NULL,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
439,NULL,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
440,NULL,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
441,NULL,Wetland,Water,Non_Water,Water,Water,Water,Grassland
442,NULL,Wetland,Water,Non_Water,Water,Water,Water,Wetland
443,NULL,Wetland,Water,Non_Water,Water,Water,Water,Forest
444,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
445,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
446,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Water
447,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Forest
448,NULL,Wetland,Water,Water,Water,Wetland,Water,Grassland
449,NULL,Wetland,Water,Water,Water,Wetland,Water,Wetland
450,NULL,Wetland,Water,Water,Water,Wetland,Water,Bareland
451,NULL,Wetland,Water,Water,Water,Wetland,Water,Water
452,NULL,Wetland,Water,Water,Water,Wetland,Water,Forest
453,NULL,Wetland,Water,Water,Water,Water,Wetland,Grassland
454,NULL,Wetland,Water,Water,Water,Water,Wetland,Wetland
455,NULL,Wetland,Water,Water,Water,Water,Wetland,Water
456,NULL,Wetland,Water,Water,Water,Water,Wetland,Forest
457,NULL,Wetland,Water,Water,Water,Water,Bareland,Water
458,NULL,Wetland,Water,Water,Water,Water,Water,Grassland
459,NULL,Wetland,Water,Water,Water,Water,Water,Wetland
460,NULL,Wetland,Water,Water,Water,Water,Water,Water
461,NULL,Wetland,Water,Water,Water,Water,Water,Forest
462,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
463,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
464,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
465,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
466,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
467,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
468,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
469,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
470,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
471,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
472,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
473,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
474,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
475,NULL,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
476,NULL,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
477,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
478,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
479,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
480,NULL,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
481,NULL,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
482,NULL,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
483,NULL,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
484,NULL,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
485,NULL,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
486,NULL,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
487,NULL,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
488,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
489,NULL,Bareland,Water,Non_Water,Water,Water,Water,Grassland
490,NULL,Bareland,Water,Water,Water,Wetland,Water,Grassland
491,NULL,Bareland,Water,Water,Water,Wetland,Water,Wetland
492,NULL,Bareland,Water,Water,Water,Water,Water,Wetland
493,NULL,Bareland,Water,Water,Water,Water,Water,Water
494,NULL,Bareland,Water,Water,Water,Water,Water,Forest
495,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
496,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
497,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
498,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
499,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
500,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
501,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
502,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
503,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
504,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
505,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
506,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
507,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
508,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
509,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
510,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
511,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
512,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
513,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
514,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
515,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
516,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
517,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
518,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
519,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
520,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
521,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
522,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
523,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
524,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
525,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
526,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
527,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
528,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
529,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
530,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
531,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
532,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
533,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
534,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
535,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
536,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
537,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
538,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
539,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
540,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
541,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
542,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
543,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
544,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
545,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
546,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
547,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
548,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
549,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
550,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
551,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
552,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
553,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
554,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
555,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
556,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
557,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
558,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
559,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
560,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
561,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
562,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
563,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
564,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
565,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
566,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Water
567,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
568,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
569,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
570,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
571,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
572,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
573,NULL,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
574,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
575,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Bareland,Forest
576,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
577,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
578,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
579,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Forest
580,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
581,NULL,Built-up,Shrubland,Water,Non_Wetland,Wetland,Built-up,Grassland
582,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
583,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Built-up,Grassland
584,NULL,Built-up,Shrubland,Water,Non_Wetland,Bareland,Built-up,Forest
585,NULL,Built-up,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
586,NULL,Built-up,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
587,NULL,Built-up,Shrubland,Water,Non_Wetland,Water,Built-up,Grassland
588,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
589,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
590,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Water,Water
591,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
592,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
593,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
594,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
595,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
596,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
597,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
598,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
599,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
600,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Forest
601,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Water
602,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
603,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Water
604,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Water,Forest
605,NULL,Built-up,Wetland,NULL,Wetland,Water,Bareland,Forest
606,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,Forest
607,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
608,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Forest
609,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
610,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Wetland
611,NULL,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Wetland
612,NULL,Built-up,Wetland,Water,Wetland,Built-up,Water,Water
613,NULL,Built-up,Wetland,Water,Wetland,Water,Bareland,Wetland
614,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
615,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
616,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
617,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
618,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
619,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
620,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Built-up
621,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
622,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
623,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Water,Forest
624,NULL,Built-up,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
625,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Water,Forest
626,NULL,Built-up,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
627,NULL,Built-up,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
628,NULL,Built-up,Bareland,Water,Non_Wetland,Wetland,Built-up,Grassland
629,NULL,Built-up,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
630,NULL,Built-up,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
631,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
632,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
633,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
634,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
635,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
636,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
637,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
638,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
639,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
640,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
641,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
642,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
643,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
644,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
645,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
646,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
647,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
648,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
649,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
650,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
651,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
652,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
653,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
654,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
655,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
656,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
657,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
658,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
659,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Water
660,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
661,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
662,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Water
663,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Water,Water
664,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Water,Forest
665,NULL,Built-up,Built-up,Water,Non_Wetland,Wetland,Built-up,Grassland
666,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
667,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
668,NULL,Built-up,Built-up,Water,Non_Wetland,Water,Water,Water
669,NULL,Built-up,Water,NULL,Water,Built-up,Water,Water
670,NULL,Built-up,Water,Water,Water,Wetland,Water,Forest
671,NULL,Built-up,Water,Water,Water,Water,Water,Water
672,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
673,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
674,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
675,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
676,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
677,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
678,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
679,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
680,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
681,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
682,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
683,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
684,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
685,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
686,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
687,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
688,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
