Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQT_M_R
334,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
335,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
336,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
337,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
338,NULL,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
339,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
340,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
341,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
342,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
343,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
344,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
345,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
346,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
347,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
348,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
349,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
350,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
351,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
352,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
353,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
354,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
355,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
356,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
357,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
358,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
359,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
360,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
361,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
362,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
363,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
364,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
365,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
366,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
367,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
368,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
369,NULL,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
370,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
371,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
372,NULL,Water,Wetland,Water,Wetland,NULL,Water,Grassland
373,NULL,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
374,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
375,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
376,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
377,NULL,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
378,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
379,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
380,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
381,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
382,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
383,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
384,NULL,Water,Wetland,Water,Wetland,Water,NULL,Grassland
385,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
386,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
387,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
388,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Water
389,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
390,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
391,NULL,Water,Wetland,Water,Wetland,Water,Water,Bareland
392,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
393,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
394,NULL,Water,Water,Non_Water,Water,Wetland,Water,Grassland
395,NULL,Water,Water,Non_Water,Water,Water,Water,Forest
396,NULL,Water,Water,Water,Water,Bareland,Wetland,Grassland
397,NULL,Water,Water,Water,Water,Water,Water,Water
398,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
399,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
400,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
401,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
402,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
403,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
404,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
405,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
406,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
407,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
408,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
409,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
410,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
411,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
412,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
413,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
414,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
415,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
416,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
417,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
418,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
419,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
420,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
421,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
422,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
423,NULL,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
424,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
425,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
426,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
427,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
428,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
429,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
430,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
431,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
432,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
433,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
434,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
435,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
436,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
437,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
438,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
439,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
440,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
441,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
442,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
443,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
444,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
445,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
446,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
447,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
448,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
449,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
450,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
451,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
452,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
453,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
454,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
455,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
456,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
457,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
458,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
459,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
460,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
461,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
462,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
463,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
464,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
465,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
466,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
467,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
468,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
469,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
470,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
471,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
472,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
473,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
474,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
475,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
476,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
477,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
478,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
479,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
480,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
481,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
482,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
483,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
484,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
485,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
486,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
487,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
488,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Forest
489,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
490,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
491,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
492,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
493,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
494,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
495,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
496,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
497,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
498,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
499,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
500,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
501,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
502,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
503,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
504,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
505,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
506,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
507,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
508,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
509,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
510,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
511,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
512,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
513,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
514,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
515,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
516,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
517,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
518,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
519,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
520,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
521,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
522,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
523,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
524,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
525,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
526,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
527,Grassland,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
528,Grassland,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
529,Grassland,Water,Wetland,Water,Wetland,Water,Water,Wetland
530,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
531,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
532,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
533,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
534,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
535,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
536,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
537,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
538,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
539,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
540,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
541,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
542,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
543,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
544,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
545,Cropland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
546,Cropland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
547,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
548,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
549,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
550,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
551,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
552,Cropland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
553,Cropland,Bareland,Wetland,Water,Wetland,Water,Water,Water
554,Cropland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
555,Cropland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
556,Cropland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
557,Cropland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
558,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
559,Cropland,Water,Wetland,Water,Wetland,Water,Water,Forest
560,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
561,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
562,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
563,Wetland,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
564,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
565,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
566,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
567,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
568,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
569,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
570,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
571,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
572,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
573,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
574,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
575,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
576,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
577,Wetland,NULL,Wetland,Water,Wetland,Grassland,NULL,Wetland
578,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
579,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
580,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
581,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
582,Wetland,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
583,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
584,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
585,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
586,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
587,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
588,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
589,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
590,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
591,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
592,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
593,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
594,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
595,Wetland,NULL,Water,NULL,Water,Water,Water,Water
596,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
597,Wetland,NULL,Water,Non_Water,Water,Water,Water,Water
598,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
599,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
600,Wetland,NULL,Water,Water,Water,Water,Water,Water
601,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
602,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
603,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
604,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
605,Wetland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
606,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Wetland
607,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Water
608,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
609,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
610,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
611,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
612,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
613,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
614,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
615,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
616,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
617,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
618,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
619,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
620,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
621,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
622,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
623,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
624,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
625,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
626,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
627,Wetland,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Wetland
628,Wetland,Wetland,Built-up,NULL,Non_Wetland,Water,Water,Water
629,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
630,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
631,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
632,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
633,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
634,Wetland,Wetland,Water,Water,Water,Water,Water,Water
635,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
636,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
637,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
638,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
639,Wetland,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
640,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
641,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
642,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
643,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
644,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
645,Wetland,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
646,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
647,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
648,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Forest
649,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
650,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
651,Wetland,Water,Wetland,Water,Wetland,Water,Water,Bareland
652,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
653,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
654,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
655,Wetland,Water,Water,Water,Water,Water,Water,Wetland
656,Wetland,Water,Water,Water,Water,Water,Water,Water
657,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
658,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
659,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
660,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Bareland
661,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
662,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
663,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
664,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
665,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
666,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
667,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
668,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
669,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
670,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Bareland
671,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
672,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
673,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
674,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
675,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
676,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
677,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Bareland
678,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
679,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
680,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
