Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPF_M_R
350,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
351,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
352,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
353,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Forest
354,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
355,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
356,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
357,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
358,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
359,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
360,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
361,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
362,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
363,NULL,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
364,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
365,NULL,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
366,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
367,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
368,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
369,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
370,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
371,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
372,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
373,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
374,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
375,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
376,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
377,NULL,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
378,NULL,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
379,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
380,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
381,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
382,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
383,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
384,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
385,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
386,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
387,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
388,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
389,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
390,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
391,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
392,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
393,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
394,NULL,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
395,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
396,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
397,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
398,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
399,NULL,Wetland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
400,NULL,Wetland,Grassland,Water,Non_Wetland,Grassland,Water,Water
401,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
402,NULL,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
403,NULL,Wetland,Grassland,Water,Non_Wetland,Water,Water,Grassland
404,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
405,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
406,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
407,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
408,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
409,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
410,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,NULL
411,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
412,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
413,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
414,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
415,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
416,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
417,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
418,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
419,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
420,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
421,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
422,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
423,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
424,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
425,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
426,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
427,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
428,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
429,NULL,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
430,NULL,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
431,NULL,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
432,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
433,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
434,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
435,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
436,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
437,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
438,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
439,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
440,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Water
441,NULL,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
442,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
443,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
444,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
445,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
446,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
447,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
448,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
449,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
450,NULL,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
451,NULL,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
452,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
453,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
454,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
455,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
456,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
457,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
458,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
459,NULL,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
460,NULL,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
461,NULL,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
462,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,NULL
463,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
464,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
465,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
466,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
467,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
468,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
469,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
470,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
471,NULL,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
472,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
473,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
474,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
475,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
476,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
477,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
478,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
479,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Water
480,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Forest
481,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
482,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
483,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
484,NULL,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
485,NULL,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
486,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
487,NULL,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
488,NULL,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
489,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
490,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
491,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
492,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
493,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
494,NULL,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
495,NULL,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
496,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
497,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
498,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
499,NULL,Wetland,Water,NULL,Water,Wetland,Water,Grassland
500,NULL,Wetland,Water,NULL,Water,Wetland,Water,Wetland
501,NULL,Wetland,Water,NULL,Water,Wetland,Water,Water
502,NULL,Wetland,Water,NULL,Water,Wetland,Water,Forest
503,NULL,Wetland,Water,NULL,Water,Water,NULL,Wetland
504,NULL,Wetland,Water,NULL,Water,Water,Wetland,Grassland
505,NULL,Wetland,Water,NULL,Water,Water,Wetland,Wetland
506,NULL,Wetland,Water,NULL,Water,Water,Wetland,Forest
507,NULL,Wetland,Water,NULL,Water,Water,Water,Grassland
508,NULL,Wetland,Water,NULL,Water,Water,Water,Wetland
509,NULL,Wetland,Water,NULL,Water,Water,Water,Water
510,NULL,Wetland,Water,NULL,Water,Water,Water,Forest
511,NULL,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
512,NULL,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
513,NULL,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
514,NULL,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
515,NULL,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
516,NULL,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
517,NULL,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
518,NULL,Wetland,Water,Non_Water,Water,Water,Water,Grassland
519,NULL,Wetland,Water,Non_Water,Water,Water,Water,Wetland
520,NULL,Wetland,Water,Non_Water,Water,Water,Water,Water
521,NULL,Wetland,Water,Non_Water,Water,Water,Water,Forest
522,NULL,Wetland,Water,Water,Water,Grassland,Water,Grassland
523,NULL,Wetland,Water,Water,Water,Grassland,Water,Water
524,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
525,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
526,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Forest
527,NULL,Wetland,Water,Water,Water,Wetland,Water,Grassland
528,NULL,Wetland,Water,Water,Water,Wetland,Water,Wetland
529,NULL,Wetland,Water,Water,Water,Wetland,Water,Bareland
530,NULL,Wetland,Water,Water,Water,Wetland,Water,Water
531,NULL,Wetland,Water,Water,Water,Wetland,Water,Forest
532,NULL,Wetland,Water,Water,Water,Bareland,Water,Grassland
533,NULL,Wetland,Water,Water,Water,Bareland,Water,Wetland
534,NULL,Wetland,Water,Water,Water,Bareland,Water,Bareland
535,NULL,Wetland,Water,Water,Water,Water,NULL,Wetland
536,NULL,Wetland,Water,Water,Water,Water,NULL,Forest
537,NULL,Wetland,Water,Water,Water,Water,Wetland,Grassland
538,NULL,Wetland,Water,Water,Water,Water,Wetland,Wetland
539,NULL,Wetland,Water,Water,Water,Water,Wetland,Water
540,NULL,Wetland,Water,Water,Water,Water,Wetland,Forest
541,NULL,Wetland,Water,Water,Water,Water,Water,Grassland
542,NULL,Wetland,Water,Water,Water,Water,Water,Wetland
543,NULL,Wetland,Water,Water,Water,Water,Water,Bareland
544,NULL,Wetland,Water,Water,Water,Water,Water,Water
545,NULL,Wetland,Water,Water,Water,Water,Water,Forest
546,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
547,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
548,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
549,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
550,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
551,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
552,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
553,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
554,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
555,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
556,NULL,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
557,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
558,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
559,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
560,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
561,NULL,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
562,NULL,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Bareland
563,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
564,NULL,Bareland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
565,NULL,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
566,NULL,Bareland,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
567,NULL,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
568,NULL,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
569,NULL,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
570,NULL,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
571,NULL,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
572,NULL,Bareland,Wetland,NULL,Wetland,Water,Water,Water
573,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
574,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
575,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Water,Wetland
576,NULL,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
577,NULL,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
578,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
579,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
580,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
581,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
582,NULL,Bareland,Water,NULL,Water,Water,Wetland,Grassland
583,NULL,Bareland,Water,NULL,Water,Water,Wetland,Forest
584,NULL,Bareland,Water,Non_Water,Water,Water,Water,Water
585,NULL,Bareland,Water,Water,Water,Grassland,Wetland,Wetland
586,NULL,Bareland,Water,Water,Water,Grassland,Water,Grassland
587,NULL,Bareland,Water,Water,Water,Wetland,Wetland,Wetland
588,NULL,Bareland,Water,Water,Water,Wetland,Water,Bareland
589,NULL,Bareland,Water,Water,Water,Wetland,Water,Water
590,NULL,Bareland,Water,Water,Water,Wetland,Water,Forest
591,NULL,Bareland,Water,Water,Water,Bareland,Water,Bareland
592,NULL,Bareland,Water,Water,Water,Water,Wetland,Grassland
593,NULL,Bareland,Water,Water,Water,Water,Wetland,Water
594,NULL,Bareland,Water,Water,Water,Water,Water,Grassland
595,NULL,Bareland,Water,Water,Water,Water,Water,Wetland
596,NULL,Bareland,Water,Water,Water,Water,Water,Bareland
597,NULL,Bareland,Water,Water,Water,Water,Water,Water
598,NULL,Bareland,Water,Water,Water,Water,Water,Forest
599,NULL,Bareland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
600,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
601,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
602,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
603,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
604,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
605,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
606,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
607,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
608,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
609,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
610,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
611,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
612,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
613,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
614,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
615,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
616,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
617,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
618,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
619,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
620,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
621,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
622,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
623,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
624,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
625,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
626,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
627,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
628,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
629,NULL,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
630,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
631,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
632,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
633,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
634,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
635,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
636,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Wetland
637,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
638,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
639,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
640,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
641,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,Grassland
642,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,Wetland
643,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,Water
644,NULL,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
645,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,Grassland
646,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,Wetland
647,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,Forest
648,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
649,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
650,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
651,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
652,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
653,NULL,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
654,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
655,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
656,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Wetland,Forest
657,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Water,Grassland
658,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Water,Wetland
659,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Water,Water
660,NULL,Built-up,Wetland,Non_Water,Wetland,Water,Water,Forest
661,NULL,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Wetland
662,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
663,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Wetland
664,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
665,NULL,Built-up,Wetland,Water,Wetland,Water,Wetland,Grassland
666,NULL,Built-up,Wetland,Water,Wetland,Water,Wetland,Wetland
667,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
668,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Water
669,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
670,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
671,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Bareland
672,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
673,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
674,NULL,Built-up,Water,NULL,Water,Water,Wetland,Grassland
675,NULL,Built-up,Water,NULL,Water,Water,Water,Wetland
676,NULL,Built-up,Water,Water,Water,Wetland,Wetland,Grassland
677,NULL,Built-up,Water,Water,Water,Wetland,Wetland,Wetland
678,NULL,Built-up,Water,Water,Water,Wetland,Wetland,Forest
679,NULL,Built-up,Water,Water,Water,Wetland,Water,Grassland
680,NULL,Built-up,Water,Water,Water,Wetland,Water,Wetland
681,NULL,Built-up,Water,Water,Water,Wetland,Water,Forest
682,NULL,Built-up,Water,Water,Water,Bareland,Wetland,Wetland
683,NULL,Built-up,Water,Water,Water,Water,Wetland,Grassland
684,NULL,Built-up,Water,Water,Water,Water,Wetland,Wetland
685,NULL,Built-up,Water,Water,Water,Water,Wetland,Forest
686,NULL,Built-up,Water,Water,Water,Water,Water,Grassland
687,NULL,Built-up,Water,Water,Water,Water,Water,Wetland
688,NULL,Built-up,Water,Water,Water,Water,Water,Forest
689,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
690,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
691,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
692,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
693,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
694,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
695,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
696,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
697,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
698,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
699,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
700,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
701,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
702,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
703,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
704,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
705,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
