Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NBF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NBF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NBF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NBF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NBF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NBF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NBF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NBF_M_R
1484,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1485,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1486,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1487,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1488,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1489,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
1490,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
1491,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
1492,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Bareland
1493,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1494,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1495,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
1496,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
1497,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
1498,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1499,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1500,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1501,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1502,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
1503,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1504,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
1505,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1506,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
1507,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1508,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1509,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
1510,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1511,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1512,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1513,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1514,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1515,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1516,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1517,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
1518,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
1519,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
1520,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1521,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1522,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1523,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1524,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1525,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1526,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1527,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
1528,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1529,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1530,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1531,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1532,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1533,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1534,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1535,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
1536,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1537,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1538,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1539,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1540,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
1541,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1542,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
1543,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
1544,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1545,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1546,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1547,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1548,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
1549,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1550,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1551,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
1552,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
1553,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1554,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1555,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1556,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1557,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1558,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1559,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1560,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1561,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1562,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1563,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1564,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1565,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1566,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1567,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1568,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1569,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1570,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1571,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1572,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1573,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1574,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1575,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
1576,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
1577,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1578,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1579,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1580,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1581,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
1582,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1583,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1584,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1585,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1586,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1587,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1588,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1589,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1590,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1591,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1592,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
1593,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1594,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
1595,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1596,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1597,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1598,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1599,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1600,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1601,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
1602,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1603,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
1604,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1605,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
1606,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1607,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1608,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1609,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1610,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1611,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1612,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1613,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1614,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1615,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1616,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1617,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1618,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1619,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
1620,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1621,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1622,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1623,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1624,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1625,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1626,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1627,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
1628,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
1629,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
1630,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
1631,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
1632,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1633,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1634,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1635,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
1636,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1637,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
1638,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1639,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1640,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
1641,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1642,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1643,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1644,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1645,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
1646,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1647,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1648,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1649,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1650,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1651,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1652,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1653,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
1654,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
1655,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
1656,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
1657,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1658,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
1659,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1660,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
1661,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
1662,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1663,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1664,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
1665,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1666,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
1667,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1668,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1669,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1670,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1671,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
1672,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1673,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
1674,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1675,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1676,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1677,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
1678,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1679,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
1680,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
1681,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1682,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
1683,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1684,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1685,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
1686,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
1687,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Bareland
1688,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
1689,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
1690,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
1691,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
1692,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
1693,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
1694,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
1695,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
1696,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
1697,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
1698,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Bareland,Forest
1699,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1700,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1701,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
1702,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1703,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1704,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1705,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
1706,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1707,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1708,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
1709,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1710,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1711,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
1712,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1713,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1714,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
1715,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
1716,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1717,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1718,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1719,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1720,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
1721,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1722,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1723,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1724,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1725,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
1726,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1727,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
1728,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1729,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1730,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1731,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Water
1732,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1733,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1734,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1735,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1736,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
1737,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1738,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Forest,Forest
1739,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1740,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
1741,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1742,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1743,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1744,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1745,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1746,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1747,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1748,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
1749,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
1750,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
1751,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
1752,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
1753,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
1754,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1755,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
1756,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
1757,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
1758,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
1759,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
1760,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
1761,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Forest
1762,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Forest
1763,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Forest
1764,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Wetland,Forest
1765,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Water,Forest
1766,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
1767,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
1768,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
1769,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
1770,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
1771,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
1772,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Grassland
1773,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
1774,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
1775,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Water
1776,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
1777,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
1778,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
1779,Forest,Forest,Water,NULL,Water,Water,Water,Forest
1780,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
1781,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
1782,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
1783,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
1784,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
1785,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
1786,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
1787,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
1788,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
1789,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
1790,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
1791,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
1792,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
1793,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
1794,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
1795,Forest,Forest,Water,Water,Water,NULL,Water,Water
1796,Forest,Forest,Water,Water,Water,NULL,Water,Forest
1797,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
1798,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
1799,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
1800,Forest,Forest,Water,Water,Water,Bareland,Grassland,Grassland
1801,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
1802,Forest,Forest,Water,Water,Water,Bareland,Bareland,Forest
1803,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
1804,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
1805,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
1806,Forest,Forest,Water,Water,Water,Water,Water,Water
1807,Forest,Forest,Water,Water,Water,Water,Water,Forest
1808,Forest,Forest,Water,Water,Water,Water,Forest,Forest
1809,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
1810,Forest,Forest,Water,Water,Water,Forest,Water,Forest
1811,Forest,Forest,Water,Water,Water,Forest,Forest,Water
1812,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
1813,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1814,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1815,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1816,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1817,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
1818,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1819,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
1820,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
1821,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1822,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
1823,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1824,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1825,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1826,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1827,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1828,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1829,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1830,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1831,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1832,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
