Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZT_M_R
1132,Grassland,Water,Water,NULL,Water,Grassland,Water,Grassland
1133,Grassland,Water,Water,Non_Water,Water,Grassland,Water,Water
1134,Grassland,Water,Water,Non_Water,Water,Water,Water,Water
1135,Grassland,Water,Water,Water,Water,Grassland,Water,Water
1136,Grassland,Water,Water,Water,Water,Water,Water,Water
1137,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1138,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1139,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1140,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1141,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1142,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1143,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1144,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1145,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1146,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1147,Grassland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1148,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1149,Grassland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
1150,Grassland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1151,Grassland,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1152,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1153,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1154,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1155,Grassland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1156,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1157,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1158,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1159,Grassland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1160,Grassland,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
1161,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1162,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1163,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1164,Grassland,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1165,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1166,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1167,Grassland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1168,Grassland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1169,Grassland,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1170,Grassland,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
1171,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1172,Grassland,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1173,Grassland,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
1174,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1175,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1176,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1177,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1178,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1179,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1180,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1181,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1182,Grassland,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1183,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1184,Grassland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1185,Grassland,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1186,Grassland,Forest,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1187,Grassland,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
1188,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1189,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1190,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
1191,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1192,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1193,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
1194,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1195,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1196,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1197,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1198,Cropland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
1199,Cropland,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Water
1200,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1201,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1202,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1203,Cropland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1204,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
1205,Cropland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
1206,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1207,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
1208,Cropland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
1209,Cropland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1210,Cropland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1211,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
1212,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1213,Cropland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1214,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1215,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1216,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1217,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1218,Cropland,NULL,Water,Non_Water,Water,Grassland,Water,Water
1219,Cropland,NULL,Water,Non_Water,Water,Wetland,Water,Water
1220,Cropland,NULL,Water,Non_Water,Water,Water,Water,Water
1221,Cropland,NULL,Water,Water,Water,Grassland,Wetland,Water
1222,Cropland,NULL,Water,Water,Water,Grassland,Water,Grassland
1223,Cropland,NULL,Water,Water,Water,Grassland,Water,Water
1224,Cropland,NULL,Water,Water,Water,Bareland,Wetland,Water
1225,Cropland,NULL,Water,Water,Water,Water,Wetland,Water
1226,Cropland,NULL,Water,Water,Water,Water,Water,Water
1227,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1228,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1229,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1230,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1231,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1232,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1233,Cropland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1234,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
1235,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1236,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1237,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1238,Cropland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
1239,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Water
1240,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1241,Cropland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Water
1242,Cropland,NULL,Forest,Water,Non_Wetland,Water,Water,Water
1243,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1244,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1245,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1246,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1247,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1248,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1249,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1250,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1251,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1252,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1253,Cropland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1254,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1255,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1256,Cropland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
1257,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1258,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1259,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1260,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1261,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1262,Cropland,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Water
1263,Cropland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
1264,Cropland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1265,Cropland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1266,Cropland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1267,Cropland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1268,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1269,Cropland,Bareland,Water,Non_Water,Water,Water,Water,Water
1270,Cropland,Bareland,Water,Water,Water,Built-up,Built-up,Water
1271,Cropland,Bareland,Water,Water,Water,Water,Water,Water
1272,Cropland,Bareland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1273,Cropland,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Water
1274,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1275,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1276,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1277,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1278,Cropland,Built-up,Grassland,Water,Non_Wetland,Water,Water,Water
1279,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1280,Cropland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1281,Cropland,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1282,Cropland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Water
1283,Cropland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1284,Cropland,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1285,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1286,Cropland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1287,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1288,Cropland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1289,Cropland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1290,Cropland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1291,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
1292,Cropland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1293,Cropland,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
1294,Cropland,Water,Water,NULL,Water,Water,Wetland,Water
1295,Cropland,Water,Water,Non_Water,Water,Water,Wetland,Water
1296,Cropland,Water,Water,Non_Water,Water,Water,Water,Water
1297,Cropland,Water,Water,Water,Water,Water,Wetland,Water
1298,Cropland,Water,Water,Water,Water,Water,Water,Grassland
1299,Cropland,Water,Water,Water,Water,Water,Water,Water
1300,Cropland,Water,Water,Water,Water,Water,Forest,Water
1301,Cropland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1302,Cropland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1303,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1304,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
1305,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1306,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1307,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1308,Cropland,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1309,Cropland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1310,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
1311,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1312,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1313,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1314,Cropland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1315,Cropland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1316,Cropland,Forest,Water,NULL,Water,Water,Wetland,Grassland
1317,Cropland,Forest,Water,Non_Water,Water,Water,Water,Water
1318,Cropland,Forest,Water,Water,Water,Water,Wetland,Grassland
1319,Cropland,Forest,Water,Water,Water,Water,Water,Water
1320,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1321,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1322,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1323,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1324,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1325,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1326,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1327,Cropland,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1328,Cropland,Forest,Forest,Water,Non_Wetland,Water,Water,Grassland
1329,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1330,Wetland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1331,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1332,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1333,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1334,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1335,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1336,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1337,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1338,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1339,Wetland,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
1340,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1341,Wetland,Wetland,Water,Water,Water,Grassland,Wetland,Forest
1342,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1343,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1344,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1345,Wetland,Water,Water,NULL,Water,Wetland,Water,Water
1346,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
1347,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1348,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1349,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
1350,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
1351,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Water
1352,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
1353,Bareland,NULL,Water,Water,Water,Water,Water,Water
1354,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1355,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Wetland,Water
1356,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,NULL,Water
1357,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1358,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1359,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Water,Water
1360,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1361,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1362,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1363,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
1364,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Bareland,Water
1365,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
1366,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1367,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Bareland,Water
1368,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1369,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1370,Bareland,Bareland,Grassland,Water,Non_Wetland,Built-up,Water,Water
1371,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Water
1372,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Bareland,Water
1373,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
1374,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Water
1375,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1376,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
1377,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1378,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1379,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Built-up,Water
1380,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Water,Water
1381,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1382,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1383,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1384,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
1385,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1386,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Water
1387,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
1388,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
1389,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
1390,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
1391,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1392,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1393,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
1394,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1395,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
1396,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up,Built-up,Water
1397,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
1398,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Grassland
1399,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
1400,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1401,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1402,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
1403,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
1404,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
1405,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Grassland
1406,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Water
1407,Bareland,Bareland,Water,Non_Water,Water,Water,Bareland,Water
1408,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Grassland
1409,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Bareland
1410,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
1411,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
1412,Bareland,Bareland,Water,Water,Water,Built-up,Built-up,Water
1413,Bareland,Bareland,Water,Water,Water,Built-up,Water,Water
1414,Bareland,Bareland,Water,Water,Water,Water,Wetland,Bareland
1415,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
1416,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
1417,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
1418,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1419,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,NULL,Water
1420,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
1421,Bareland,Bareland,Forest,Water,Non_Wetland,Built-up,Built-up,Water
1422,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
1423,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1424,Bareland,Built-up,Water,Water,Water,Built-up,Built-up,Water
1425,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1426,Bareland,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1427,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
1428,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1429,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1430,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1431,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1432,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1433,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1434,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1435,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
1436,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1437,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1438,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1439,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1440,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1441,Bareland,Water,Wetland,Water,Wetland,Built-up,Water,Water
1442,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1443,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1444,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
