Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRC_M_R
3101,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
3102,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
3103,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
3104,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
3105,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
3106,Wetland,NULL,Water,Water,Water,Wetland,Water,Forest
3107,Wetland,NULL,Water,Water,Water,Water,Grassland,Grassland
3108,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
3109,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
3110,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
3111,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
3112,Wetland,NULL,Water,Water,Water,Water,Water,Water
3113,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3114,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3115,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3116,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3117,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3118,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3119,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3120,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3121,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3122,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3123,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3124,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3125,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3126,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3127,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3128,Wetland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3129,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3130,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3131,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
3132,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3133,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3134,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
3135,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
3136,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
3137,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
3138,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
3139,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3140,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3141,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3142,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3143,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3144,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
3145,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3146,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Grassland
3147,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
3148,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3149,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
3150,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Forest,Grassland
3151,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
3152,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
3153,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3154,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3155,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
3156,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
3157,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
3158,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
3159,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
3160,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
3161,Wetland,Wetland,Water,Water,Water,Wetland,Forest,Grassland
3162,Wetland,Wetland,Water,Water,Water,Water,Grassland,Grassland
3163,Wetland,Wetland,Water,Water,Water,Water,Wetland,Grassland
3164,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
3165,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
3166,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
3167,Wetland,Wetland,Water,Water,Water,Water,Water,Water
3168,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
3169,Wetland,Wetland,Water,Water,Water,Water,Forest,Grassland
3170,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3171,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3172,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3173,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3174,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland,Water,Forest
3175,Wetland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
3176,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
3177,Wetland,Bareland,Water,Water,Water,Wetland,Water,Grassland
3178,Wetland,Bareland,Water,Water,Water,Water,Wetland,Grassland
3179,Wetland,Bareland,Water,Water,Water,Water,Water,Grassland
3180,Wetland,Bareland,Water,Water,Water,Water,Water,Wetland
3181,Wetland,Bareland,Water,Water,Water,Water,Water,Water
3182,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3183,Wetland,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3184,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3185,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3186,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3187,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
3188,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3189,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3190,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3191,Wetland,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
3192,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
3193,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
3194,Wetland,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3195,Wetland,Water,Water,NULL,Water,Water,Water,Grassland
3196,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
3197,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
3198,Wetland,Water,Water,Water,Water,Wetland,Water,Grassland
3199,Wetland,Water,Water,Water,Water,Water,Wetland,Grassland
3200,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
3201,Wetland,Water,Water,Water,Water,Water,Water,Grassland
3202,Wetland,Water,Water,Water,Water,Water,Water,Wetland
3203,Wetland,Water,Water,Water,Water,Water,Water,Water
3204,Wetland,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
3205,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3206,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3207,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3208,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3209,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
3210,Wetland,Forest,Water,Water,Water,Water,Water,Grassland
3211,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3212,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3213,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3214,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3215,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3216,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3217,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3218,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3219,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
3220,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3221,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3222,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3223,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
3224,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
3225,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3226,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3227,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3228,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Water
3229,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3230,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3231,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3232,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3233,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3234,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3235,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3236,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3237,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3238,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3239,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3240,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
3241,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Water
3242,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3243,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
3244,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
3245,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
3246,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
3247,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
3248,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Water,Forest
3249,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
3250,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Forest,Bareland
3251,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3252,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3253,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
3254,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3255,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3256,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3257,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3258,Bareland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
3259,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3260,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3261,Bareland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Bareland
3262,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
3263,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3264,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3265,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3266,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3267,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3268,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3269,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3270,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3271,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3272,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3273,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3274,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3275,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3276,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
3277,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3278,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3279,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
3280,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Bareland
3281,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3282,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3283,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3284,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3285,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3286,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3287,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
3288,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3289,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3290,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3291,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3292,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3293,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3294,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3295,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3296,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3297,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3298,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3299,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3300,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3301,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3302,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3303,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3304,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
3305,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
3306,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
3307,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3308,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3309,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3310,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3311,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3312,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3313,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
3314,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3315,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
3316,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3317,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
3318,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland,Bareland,Bareland
3319,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
3320,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3321,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3322,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
3323,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3324,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3325,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3326,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3327,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3328,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3329,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3330,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Water,Forest
3331,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3332,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3333,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3334,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3335,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3336,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3337,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3338,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
3339,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3340,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3341,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3342,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3343,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
3344,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3345,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
3346,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3347,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3348,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3349,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3350,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3351,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3352,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3353,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3354,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3355,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Bareland
3356,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3357,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3358,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3359,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3360,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3361,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3362,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3363,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
3364,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3365,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3366,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
3367,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
3368,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3369,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3370,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
3371,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
3372,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3373,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3374,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
3375,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
3376,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
3377,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
3378,Bareland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3379,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3380,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
3381,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
3382,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3383,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
3384,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
3385,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
3386,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3387,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
3388,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3389,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3390,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
3391,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Bareland
3392,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Forest,Forest
3393,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
3394,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Bareland
3395,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Water
3396,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
3397,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
3398,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Bareland
3399,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
3400,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Bareland
3401,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Grassland
3402,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Built-up,Bareland
3403,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
3404,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Bareland
3405,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3406,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3407,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3408,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3409,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3410,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3411,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3412,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3413,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3414,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3415,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3416,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3417,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
3418,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3419,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3420,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
