Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKH_M_R
1097,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1098,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1099,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1100,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1101,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1102,Cropland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1103,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1104,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1106,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1107,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1108,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1109,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1110,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1111,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1112,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1113,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1114,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1115,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1116,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1117,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1118,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1119,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1120,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1121,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1122,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1123,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1124,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1125,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1126,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1127,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1128,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1129,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1130,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1131,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1132,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1133,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1134,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1135,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1136,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1137,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1138,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1139,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1140,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1141,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1142,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1143,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1144,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1145,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1146,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1147,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1148,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1149,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1150,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1151,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1152,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1153,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1154,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1155,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1156,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1157,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1158,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1159,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1160,Cropland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1161,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1162,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1163,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1164,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1165,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1166,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1167,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1168,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1169,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1170,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1171,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1172,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1173,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1174,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1175,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1176,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1177,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1178,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1179,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1180,Cropland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1181,Cropland,NULL,Water,NULL,Water,NULL,NULL,NULL
1182,Cropland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1183,Cropland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1184,Cropland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1185,Cropland,NULL,Water,NULL,Water,NULL,NULL,Forest
1186,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1187,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1188,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1189,Cropland,NULL,Water,Water,Water,NULL,NULL,Wetland
1190,Cropland,NULL,Water,Water,Water,NULL,NULL,Bareland
1191,Cropland,NULL,Water,Water,Water,NULL,NULL,Water
1192,Cropland,NULL,Water,Water,Water,NULL,NULL,Forest
1193,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1194,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1195,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1196,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1197,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1198,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1199,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1200,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1201,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1202,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1203,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1204,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1205,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1206,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1207,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1208,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1209,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1210,Cropland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1211,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1212,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1213,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1214,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1215,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1216,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1217,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1218,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
1219,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1220,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1221,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1222,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1223,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1225,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1226,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1227,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1228,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1229,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1230,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1231,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1232,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1233,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1234,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1235,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1236,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1237,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1238,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1239,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1240,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1241,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1242,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1243,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1244,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1245,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1246,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1247,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1248,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1249,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1250,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1251,Cropland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1252,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1253,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1254,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1255,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1256,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1257,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,NULL
1258,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1259,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1260,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1261,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1262,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1263,Cropland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1264,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1265,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1266,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1267,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1268,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1269,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1270,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1271,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1272,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1273,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1274,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1275,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1276,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1277,Cropland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1278,Cropland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1279,Cropland,Cropland,Water,Water,Water,NULL,NULL,Water
1280,Cropland,Cropland,Water,Water,Water,NULL,NULL,Forest
1281,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1282,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1283,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1284,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1285,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1286,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1287,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1288,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1289,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1290,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1291,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1292,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1293,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1294,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1295,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1296,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1297,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1298,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1299,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1300,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1301,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1302,Cropland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1303,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1304,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1305,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1306,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1307,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1308,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1309,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1310,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1311,Cropland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1312,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1313,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1314,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1315,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1316,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1317,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1318,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1319,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1320,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1321,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1322,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1323,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1324,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1325,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1326,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1327,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1328,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1329,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1330,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1331,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1332,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1333,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1334,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1335,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1336,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1337,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1338,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1339,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1340,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1341,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1342,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1343,Cropland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1344,Cropland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1345,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1346,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1347,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1348,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1349,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1350,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1351,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1352,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1353,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1354,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1355,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1356,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1357,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1358,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1359,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1360,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1361,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1362,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1363,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1364,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1365,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1366,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1367,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1368,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1369,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1370,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1371,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1372,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1373,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1374,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1375,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1376,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1377,Cropland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Cropland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1379,Cropland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1380,Cropland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1381,Cropland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1382,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1383,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1384,Cropland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1385,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1386,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1387,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1388,Cropland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1389,Cropland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1390,Cropland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1391,Cropland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1392,Cropland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1393,Cropland,Wetland,Water,Water,Water,NULL,NULL,Water
1394,Cropland,Wetland,Water,Water,Water,NULL,NULL,Forest
1395,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1396,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1397,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1398,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1399,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1400,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1401,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1402,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1403,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1404,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1405,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1406,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1407,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1408,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1409,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1410,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1411,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1412,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1413,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1414,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1415,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1416,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1417,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1418,Cropland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1419,Cropland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1420,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1421,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1422,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1423,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1424,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1425,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1426,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1427,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1428,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1429,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1430,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
