Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNS_M_R
2706,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
2707,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2708,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2709,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2710,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2711,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,NULL
2712,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2713,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
2714,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
2715,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2716,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2717,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2718,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
2719,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2720,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
2721,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
2722,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
2723,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
2724,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2725,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
2726,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
2727,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
2728,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2729,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2730,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2731,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2732,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
2733,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2734,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2735,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
2736,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2737,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2738,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2739,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
2740,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2741,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2742,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2743,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Cropland
2744,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
2745,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2746,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2747,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
2748,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
2749,NULL,NULL,Forest,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
2750,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
2751,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2752,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
2753,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
2754,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
2755,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2756,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2757,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
2758,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
2759,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2760,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2761,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
2762,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
2763,NULL,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Water
2764,NULL,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
2765,NULL,NULL,Forest,Water,Non_Wetland,NULL,Water,Bareland
2766,NULL,NULL,Forest,Water,Non_Wetland,NULL,Forest,Grassland
2767,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
2768,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,NULL
2769,NULL,NULL,Forest,Water,Non_Wetland,Shrubland,Wetland,Grassland
2770,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
2771,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Forest
2772,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
2773,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2774,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
2775,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2776,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2777,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
2778,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2779,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2780,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
2781,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2782,NULL,NULL,Forest,Water,Non_Wetland,Cropland,Grassland,Grassland
2783,NULL,NULL,Forest,Water,Non_Wetland,Cropland,Wetland,Grassland
2784,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
2785,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
2786,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
2787,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2788,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
2789,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
2790,NULL,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
2791,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
2792,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Wetland
2793,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
2794,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
2795,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Cropland
2796,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
2797,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2798,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2799,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2800,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Built-up,Grassland
2801,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Bareland
2802,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
2803,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
2804,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
2805,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2806,NULL,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
2807,NULL,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
2808,NULL,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
2809,NULL,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Forest
2810,NULL,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
2811,NULL,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
2812,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2813,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2814,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2815,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2816,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2817,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Cropland
2818,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Built-up
2819,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
2820,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2821,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2822,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2823,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2824,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2825,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2826,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2827,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
2828,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2829,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2830,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2831,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2832,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
2833,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2834,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2835,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2836,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
2837,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2838,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2839,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2840,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2841,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2842,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
2843,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2844,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2845,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2846,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
2847,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2848,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2849,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2850,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2851,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2852,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2853,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2854,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2855,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2856,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2857,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2858,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2859,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2860,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2861,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
2862,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2863,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
2864,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2865,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2866,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
2867,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2868,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Wetland,Built-up
2869,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
2870,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2871,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2872,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2873,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2874,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2875,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2876,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2877,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2878,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2879,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2880,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2881,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
2882,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2883,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2884,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2885,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2886,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2887,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2888,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2889,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2890,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2891,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2892,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2893,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2894,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2895,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2896,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2897,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2898,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2899,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
2900,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2901,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2902,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2903,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
2904,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Built-up
2905,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2906,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
2907,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2908,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2909,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2910,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2911,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2912,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2913,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
2914,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2915,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
2916,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
2917,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2918,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2919,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2920,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
2921,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2922,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2923,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
2924,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2925,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2926,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2927,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
2928,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
2929,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2930,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2931,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
2932,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2933,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
2934,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2935,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2936,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
2937,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2938,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Wetland
2939,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2940,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2941,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2942,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2943,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2944,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2945,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2946,NULL,Cropland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
2947,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2948,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2949,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2950,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
2951,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2952,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2953,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2954,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2955,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2956,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2957,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
2958,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
2959,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
2960,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2961,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2962,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2963,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2964,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2965,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2966,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2967,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2968,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2969,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2970,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2971,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2972,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2973,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2974,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2975,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2976,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2977,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2978,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2979,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2980,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2981,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2982,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2983,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2984,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
2985,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2986,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2987,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2988,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
2989,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2990,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2991,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Cropland
2992,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2993,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2994,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2995,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2996,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Cropland
2997,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2998,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2999,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3000,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Wetland
3001,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Bareland
3002,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
3003,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
3004,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Built-up,Wetland
3005,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3006,NULL,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3007,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
3008,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3009,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3010,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3011,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3012,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3013,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3014,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
3015,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3016,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3017,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
3018,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3019,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3020,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3021,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
3022,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
