Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMU_M_R
321,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
322,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
323,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
324,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
325,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
326,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
327,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
328,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Wetland
330,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
331,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
332,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
333,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
334,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
335,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
336,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Wetland
337,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
338,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
339,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
340,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
341,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
342,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
343,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
344,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
345,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
346,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
347,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
348,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
349,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
350,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
351,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
352,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
353,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
354,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
355,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
356,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
357,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
358,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
359,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Bareland
360,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
361,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Bareland,Wetland
362,NULL,NULL,Grassland,Water,Non_Wetland,Wetland,Bareland,Bareland
363,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
364,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
365,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
366,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Built-up
367,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
368,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
369,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
370,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
371,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
372,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
373,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
374,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
375,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Wetland
376,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
377,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
378,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
379,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
380,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
381,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
382,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
383,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
384,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
385,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
386,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
387,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
388,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
389,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
390,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
391,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
392,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
393,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
394,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
395,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Wetland
396,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
397,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
398,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
399,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
400,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
401,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
402,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
403,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
404,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
405,NULL,NULL,Wetland,NULL,NULL,Grassland,Grassland,Grassland
406,NULL,NULL,Wetland,NULL,NULL,Bareland,Built-up,Grassland
407,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
408,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
409,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
410,NULL,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
411,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
412,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
413,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
414,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
415,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
416,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
417,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
418,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
419,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Wetland
420,NULL,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
421,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
422,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
423,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
424,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Wetland
425,NULL,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
426,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
427,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
428,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
429,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
430,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
431,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
432,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
433,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
434,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
435,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
436,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Built-up
437,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
438,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
439,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
440,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
441,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
442,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
443,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
444,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
445,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Bareland
446,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
447,NULL,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
448,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
449,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
450,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
451,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
452,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Wetland
453,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
454,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
455,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Wetland
456,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Water
457,NULL,NULL,Wetland,NULL,Wetland,Cropland,Shrubland,Grassland
458,NULL,NULL,Wetland,NULL,Wetland,Cropland,Shrubland,Wetland
459,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
460,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Wetland
461,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
462,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Cropland
463,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
464,NULL,NULL,Wetland,NULL,Wetland,Cropland,Bareland,Grassland
465,NULL,NULL,Wetland,NULL,Wetland,Cropland,Bareland,Wetland
466,NULL,NULL,Wetland,NULL,Wetland,Cropland,Water,Grassland
467,NULL,NULL,Wetland,NULL,Wetland,Cropland,Water,Wetland
468,NULL,NULL,Wetland,NULL,Wetland,Cropland,Forest,Grassland
469,NULL,NULL,Wetland,NULL,Wetland,Cropland,Forest,Wetland
470,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
471,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Cropland
472,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
473,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
474,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
475,NULL,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
476,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
477,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Cropland
478,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
479,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
480,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
481,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
482,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
483,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
484,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
485,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
486,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
487,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
488,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
489,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
490,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Bareland
491,NULL,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
492,NULL,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
493,NULL,NULL,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
494,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
495,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
496,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Bareland
497,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
498,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
499,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Cropland
500,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
501,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Built-up
502,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
503,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
504,NULL,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
505,NULL,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
506,NULL,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
507,NULL,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Bareland
508,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
509,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
510,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
511,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
512,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
513,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
514,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
515,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Cropland
516,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
517,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
518,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
519,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
520,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
521,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
522,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
523,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
524,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
525,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
526,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Wetland
527,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
528,NULL,NULL,Wetland,NULL,Wetland,Bareland,Built-up,Built-up
529,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
530,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
531,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
532,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Built-up
533,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
534,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,NULL
535,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
536,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Wetland
537,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Bareland
538,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
539,NULL,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
540,NULL,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Wetland
541,NULL,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Bareland
542,NULL,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Built-up
543,NULL,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
544,NULL,NULL,Wetland,NULL,Wetland,Built-up,Built-up,Built-up
545,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
546,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Bareland
547,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
548,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
549,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
550,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Cropland
551,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
552,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Bareland
553,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
554,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Wetland
555,NULL,NULL,Wetland,NULL,Wetland,Water,Bareland,Bareland
556,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
557,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
558,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
559,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
560,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Wetland
561,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
562,NULL,NULL,Wetland,NULL,Wetland,Forest,NULL,Wetland
563,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
564,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
565,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
566,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Wetland
567,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
568,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
569,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Cropland
570,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
571,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
572,NULL,NULL,Wetland,NULL,Wetland,Forest,Bareland,Grassland
573,NULL,NULL,Wetland,NULL,Wetland,Forest,Bareland,Wetland
574,NULL,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
575,NULL,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
576,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
577,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
578,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Wetland
579,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
580,NULL,NULL,Wetland,Non_Water,NULL,Bareland,NULL,Grassland
581,NULL,NULL,Wetland,Non_Water,NULL,Bareland,Grassland,Grassland
582,NULL,NULL,Wetland,Non_Water,NULL,Bareland,Grassland,Bareland
583,NULL,NULL,Wetland,Non_Water,NULL,Bareland,Bareland,Grassland
584,NULL,NULL,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
585,NULL,NULL,Wetland,Non_Water,NULL,Bareland,Water,Grassland
586,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
587,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
588,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
589,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
590,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
591,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
592,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
593,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
594,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
595,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
596,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
597,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
598,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
599,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
600,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
601,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
602,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
603,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Grassland
604,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Wetland
605,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
606,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Wetland
607,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
608,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
609,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Grassland
610,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
611,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
612,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
613,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
614,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
615,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
616,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
617,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
618,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
619,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
620,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
621,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
622,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
623,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
624,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
625,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
626,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
627,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
628,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
629,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
630,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
631,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
632,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
633,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
634,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
635,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
636,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
637,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
638,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
639,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Bareland
640,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Water
641,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
642,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
643,NULL,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
644,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
645,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
646,NULL,NULL,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
647,NULL,NULL,Wetland,Water,NULL,Wetland,Water,Grassland
648,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
649,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
650,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
651,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
652,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
653,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
654,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
655,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Wetland
656,NULL,NULL,Wetland,Water,Wetland,Cropland,NULL,Wetland
657,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
658,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Wetland
659,NULL,NULL,Wetland,Water,Wetland,Cropland,Forest,Wetland
660,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
661,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
662,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Bareland
663,NULL,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
664,NULL,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
665,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
666,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
667,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
668,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
669,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
