Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R
4716,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland,Built-up,Grassland
4717,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,NULL,Grassland
4718,NULL,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
4719,NULL,Built-up,Wetland,Water,Wetland,NULL,Shrubland,Grassland
4720,NULL,Built-up,Wetland,Water,Wetland,Shrubland,Shrubland,Water
4721,NULL,Built-up,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
4722,NULL,Built-up,Wetland,Water,Wetland,Shrubland,Built-up,Grassland
4723,NULL,Built-up,Wetland,Water,Wetland,Shrubland,Built-up,Built-up
4724,NULL,Built-up,Wetland,Water,Wetland,Shrubland,Water,Forest
4725,NULL,Built-up,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4726,NULL,Built-up,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
4727,NULL,Built-up,Wetland,Water,Wetland,Bareland,Grassland,Water
4728,NULL,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Grassland
4729,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
4730,NULL,Built-up,Wetland,Water,Wetland,Water,Water,Water
4731,NULL,Built-up,Wetland,Water,Wetland,Forest,NULL,Forest
4732,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Grassland
4733,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
4734,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4735,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
4736,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
4737,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
4738,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4739,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4740,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4741,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
4742,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
4743,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
4744,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4745,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4746,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4747,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4748,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4749,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4750,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
4751,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,NULL
4752,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4753,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4754,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4755,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
4756,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Built-up
4757,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Water
4758,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4759,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Cropland
4760,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4761,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4762,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
4763,NULL,Built-up,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4764,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
4765,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4766,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4767,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4768,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4769,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
4770,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
4771,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
4772,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
4773,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
4774,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
4775,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4776,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
4777,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
4778,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
4779,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
4780,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
4781,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
4782,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
4783,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
4784,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
4785,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
4786,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
4787,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
4788,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
4789,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
4790,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,NULL
4791,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
4792,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
4793,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
4794,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
4795,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
4796,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
4797,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4798,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4799,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
4800,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4801,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4802,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
4803,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4804,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4805,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Bareland
4806,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4807,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
4808,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
4809,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4810,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
4811,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
4812,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
4813,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
4814,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4815,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Cropland
4816,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
4817,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
4818,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
4819,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4820,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4821,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
4822,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
4823,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4824,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
4825,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4826,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4827,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4828,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4829,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
4830,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4831,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4832,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4833,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4834,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4835,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4836,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
4837,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4838,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
4839,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
4840,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
4841,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4842,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
4843,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
4844,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
4845,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
4846,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
4847,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4848,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
4849,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4850,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4851,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4852,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
4853,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4854,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
4855,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4856,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4857,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
4858,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
4859,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4860,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
4861,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4862,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4863,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4864,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
4865,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4866,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
4867,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4868,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4869,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4870,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
4871,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4872,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
4873,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4874,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4875,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
4876,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
4877,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
4878,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
4879,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
4880,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
4881,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
4882,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
4883,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
4884,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4885,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Cropland
4886,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
4887,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
4888,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Water
4889,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
4890,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
4891,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4892,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
4893,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
4894,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
4895,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4896,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4897,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
4898,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
4899,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4900,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
4901,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4902,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4903,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4904,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
4905,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
4906,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Water,NULL
4907,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,NULL
4908,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
4909,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
4910,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Bareland,NULL
4911,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
4912,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Built-up,NULL
4913,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
4914,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
4915,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
4916,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4917,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,NULL
4918,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Forest
4919,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,NULL
4920,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
4921,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
4922,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
4923,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
4924,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Forest
4925,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
4926,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
4927,NULL,Built-up,Water,Non_Water,Water,Grassland,Grassland,Cropland
4928,NULL,Built-up,Water,Non_Water,Water,Forest,NULL,Water
4929,NULL,Built-up,Water,Water,Water,NULL,NULL,Water
4930,NULL,Built-up,Water,Water,Water,Shrubland,Shrubland,Grassland
4931,NULL,Built-up,Water,Water,Water,Bareland,Built-up,Grassland
4932,NULL,Built-up,Water,Water,Water,Water,Grassland,Grassland
4933,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4934,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4935,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
4936,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4937,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4938,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4939,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4940,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
4941,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4942,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4943,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4944,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
4945,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
4946,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
4947,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
4948,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
4949,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Bareland
4950,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
4951,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4952,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4953,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4954,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
4955,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4956,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4957,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4958,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4959,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4960,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4961,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4962,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4963,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4964,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4965,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
4966,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4967,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
4968,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
4969,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Cropland
4970,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
4971,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4972,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4973,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4974,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4975,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4976,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4977,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4978,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4979,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4980,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
4981,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4982,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4983,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4984,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4985,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4986,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4987,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
4988,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
4989,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4990,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
4991,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Bareland
4992,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
4993,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4994,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4995,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4996,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
4997,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
4998,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
4999,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5000,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5001,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5002,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5003,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5004,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5005,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5006,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5007,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5008,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5009,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5010,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5011,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5012,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
5013,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
5014,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
5015,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
5016,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
5017,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
5018,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
5019,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
5020,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
5021,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
5022,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
5023,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5024,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
5025,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
5026,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
5027,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
5028,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
5029,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
5030,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
5031,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
5032,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
5033,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
