Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKJ_M_R
3332,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
3333,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3334,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3335,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
3336,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3337,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3338,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3339,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3340,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3341,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
3342,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3343,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3344,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3345,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3346,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3347,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3348,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
3349,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
3350,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
3351,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Cropland
3352,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3353,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3354,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3355,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3356,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3357,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
3358,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
3359,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3360,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3361,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
3362,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3363,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3364,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3365,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3366,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3367,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3368,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3369,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
3370,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3371,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3372,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
3373,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3374,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3375,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3376,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3377,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3378,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3379,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3380,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3381,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3382,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3383,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3384,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3385,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
3386,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
3387,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
3388,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
3389,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
3390,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3391,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3392,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Bareland
3393,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
3394,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
3395,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
3396,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
3397,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3398,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
3399,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
3400,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
3401,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3402,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3403,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3404,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
3405,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3406,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3407,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3408,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3409,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3410,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3411,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3412,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3413,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
3414,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3415,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3416,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3417,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
3418,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
3419,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3420,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3421,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3422,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3423,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3424,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3425,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3426,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3427,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3428,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3429,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3430,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3431,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3432,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3433,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3434,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3435,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3436,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
3437,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3438,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3439,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3440,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3441,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3442,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3443,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3444,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3445,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3446,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3447,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3448,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3449,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3450,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3451,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3452,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3453,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3454,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3455,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3456,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3457,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3458,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3459,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3460,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3461,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
3462,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3463,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3464,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
3465,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
3466,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3467,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3468,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3469,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
3470,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3471,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
3472,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3473,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3474,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
3475,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3476,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3477,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
3478,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
3479,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
3480,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3481,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3482,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3483,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3484,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3485,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
3486,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
3487,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3488,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3489,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3490,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3491,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3492,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3493,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3494,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
3495,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3496,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3497,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3498,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3499,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3500,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
3501,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3502,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
3503,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
3504,Grassland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3505,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3506,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3507,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3508,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3509,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3510,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3511,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
3512,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
3513,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
3514,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3515,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
3516,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
3517,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3518,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3519,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3520,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3521,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3522,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3523,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
3524,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3525,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
3526,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
3527,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
3528,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3529,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3530,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
3531,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3532,Grassland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3533,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
3534,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3535,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3536,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3537,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3538,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3539,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3540,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3541,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3542,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3543,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
3544,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3545,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3546,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3547,Grassland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3548,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3549,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3550,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
3551,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3552,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3553,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3554,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3555,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3556,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3557,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3558,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3559,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3560,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
3561,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3562,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3563,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3564,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
3565,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
3566,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3567,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3568,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
3569,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3570,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
3571,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3572,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
3573,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
3574,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3575,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3576,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
3577,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3578,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
3579,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3580,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3581,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
3582,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
3583,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
3584,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
3585,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
3586,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
3587,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3588,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
3589,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3590,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3591,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3592,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3593,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
3594,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3595,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3596,Grassland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3597,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
3598,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
3599,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
3600,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3601,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3602,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
3603,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
3604,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
3605,Grassland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
3606,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3607,Grassland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3608,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,NULL
3609,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
3610,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
3611,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3612,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,NULL
3613,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3614,Grassland,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3615,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3616,Grassland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3617,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3618,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3619,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3620,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3621,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3622,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3623,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3624,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3625,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
3626,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3627,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3628,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3629,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3630,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3631,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3632,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3633,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3634,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3635,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3636,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
3637,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3638,Grassland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3639,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3640,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
