Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KGA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KGA_M_R
1064,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1065,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1066,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1067,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1068,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1069,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1070,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1071,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1072,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1073,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1074,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1075,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1076,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1077,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1078,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1079,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1080,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1081,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1082,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1083,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1084,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1085,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1086,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1087,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1088,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1089,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1090,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1091,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1092,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1093,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1094,Cropland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1095,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1096,Cropland,Water,Water,Water,Water,NULL,NULL,Cropland
1097,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1098,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1099,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1100,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1101,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1102,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1103,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1104,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1105,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1106,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1107,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1108,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1109,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1110,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1111,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1112,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1113,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1114,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1115,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1116,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1117,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1118,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1119,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1120,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1121,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1122,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1123,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1124,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1125,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1126,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1127,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1128,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1129,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1130,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1131,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1132,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1133,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1134,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1135,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1136,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1137,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1138,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1139,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1140,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1141,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1142,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1143,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1144,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1145,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1146,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1147,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1148,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1149,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1150,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1151,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1152,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1153,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1154,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1155,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1156,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1157,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1158,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1159,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1160,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1161,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1162,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1163,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1164,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1165,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1166,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1167,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1168,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1169,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1170,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1171,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1172,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1173,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1174,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1175,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1176,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1177,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1178,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1179,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1180,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1181,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1182,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1183,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1184,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1185,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1186,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1187,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1188,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1189,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1190,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1191,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1192,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1193,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1194,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1195,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1196,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1197,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1198,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1199,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1200,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1201,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1202,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1203,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1204,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1205,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1206,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1207,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1208,Wetland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1209,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1210,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1211,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1212,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1213,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1214,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1215,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1216,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1217,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1218,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1219,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1220,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1221,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1222,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1223,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1224,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1225,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1226,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1227,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1228,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1229,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1230,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1231,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1232,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1233,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1234,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1235,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1236,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1237,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1238,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1239,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1240,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1241,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1242,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1243,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1244,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1245,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1246,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1247,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1248,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1249,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1250,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1251,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1252,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1253,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1254,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1255,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1256,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1257,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1258,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1259,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1260,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1261,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1262,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1263,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1264,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1265,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1266,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1267,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1268,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1269,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1270,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1271,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1272,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1273,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1274,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1275,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1276,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1277,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1278,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1279,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1280,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1281,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1282,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1283,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1284,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1285,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1286,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1287,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1288,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1289,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1290,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1292,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1293,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1294,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1295,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1296,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1297,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1298,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1299,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1300,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1301,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1302,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1303,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1304,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1305,Wetland,Wetland,Water,Water,Water,NULL,NULL,NULL
1306,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1307,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1308,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1309,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1310,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1311,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1312,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1313,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1314,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1315,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1316,Wetland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1317,Wetland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1318,Wetland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1319,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1320,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1321,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1322,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1323,Wetland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1324,Wetland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1325,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1326,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1327,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1328,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1329,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1330,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1331,Wetland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1332,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1333,Wetland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1334,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1336,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1337,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1338,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1339,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1340,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1341,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1342,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1343,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1344,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1345,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1346,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1347,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1348,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1349,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1350,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1351,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1352,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1353,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1354,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1355,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1356,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1357,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1359,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1360,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1361,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1362,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1363,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1364,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1365,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1366,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1367,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1368,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1369,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1370,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1371,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
1372,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1373,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1374,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1375,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1376,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1377,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1378,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1379,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1380,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1381,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1382,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1383,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1384,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1385,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1386,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1387,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1388,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1389,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1390,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1391,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1392,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1393,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1394,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
